tran_id,cust_id,tran_ammount,tran_type,tran_stat_cd,tran_date
026007,CA5840,42472568.6,C,KY,2023-01-06
026008,CA0102,13700627.7,C,AZ,2023-01-06
026009,CA8213,28940274.94,D,CA,2023-01-06
026010,CA2620,79560910.92,D,NJ,2023-01-06
026011,CA9282,72805489.06,C,AZ,2023-01-06
026012,CA6590,23797083.92,D,NJ,2023-01-06
026013,CA1428,96095847.92,D,KY,2023-01-06
026014,CA4044,23255883.62,D,AZ,2023-01-06
026015,CA2831,68293464.78,D,NJ,2023-01-06
026016,CA9906,76161145.29,D,NJ,2023-01-06
026017,CA8867,49990662.53,C,CA,2023-01-06
026018,CA0539,34484036.94,D,AZ,2023-01-06
026019,CA8541,91015209.4,D,NJ,2023-01-06
026020,CA2531,87448058.31,D,KY,2023-01-06
026021,CA5451,14196764.07,C,WV,2023-01-06
026022,CA7498,73625320.43,C,AL,2023-01-06
026023,CA0433,10660561.75,D,AK,2023-01-06
026024,CA7921,39161566.47,D,WV,2023-01-06
026025,CA8424,84541526.61,C,CA,2023-01-06
026026,CA8506,47390906.75,C,KY,2023-01-06
026027,CA8995,48265673.62,D,NJ,2023-01-06
026028,CA5834,91342534.72,D,CO,2023-01-06
026029,CA0514,68987669.07,D,AL,2023-01-06
026030,CA4785,58320872.09,D,CO,2023-01-06
026031,CA2005,21019349.88,D,CO,2023-01-06
026032,CA6928,85962693.82,C,CA,2023-01-06
026033,CA0792,56598923.5,D,AZ,2023-01-06
026034,CA0532,45779878.7,C,AK,2023-01-06
026035,CA5921,32511587.76,D,CA,2023-01-06
026036,CA2532,28206741.77,D,NJ,2023-01-06
026037,CA0505,29088340.64,C,AL,2023-01-06
026038,CA5895,6341906.37,C,AZ,2023-01-06
026039,CA0936,36152080.04,D,AK,2023-01-06
026040,CA8268,49553017.05,D,KY,2023-01-06
026041,CA1517,70073169.09,D,KY,2023-01-06
026042,CA2001,20104423.87,C,CO,2023-01-06
026043,CA2018,54487274.57,C,KY,2023-01-06
026044,CA8073,73878479.01,C,AZ,2023-01-06
026045,CA9726,31505223.28,D,WV,2023-01-06
026046,CA5161,39753475.38,C,NJ,2023-01-06
026047,CA9725,95252433.0,C,WV,2023-01-06
026048,CA7264,30503533.16,C,WV,2023-01-06
026049,CA7979,19458336.51,C,CO,2023-01-06
026050,CA5768,26686334.34,D,WV,2023-01-06
026051,CA4247,70698982.44,D,AK,2023-01-06
026052,CA8225,27912572.87,C,AK,2023-01-06
026053,CA2824,50156955.3,C,AK,2023-01-06
026054,CA3901,59490715.91,D,AL,2023-01-06
026055,CA0580,14880628.11,C,CO,2023-01-06
026056,CA4723,10391938.48,C,KY,2023-01-06
026057,CA2786,15162577.77,C,AK,2023-01-06
026058,CA0603,57641208.4,D,AZ,2023-01-06
026059,CA9122,97975688.99,C,NJ,2023-01-06
026060,CA0146,26327136.62,D,AL,2023-01-06
026061,CA7918,85296058.59,C,AK,2023-01-06
026062,CA9446,84287927.08,C,AL,2023-01-06
026063,CA2701,43427866.15,D,NJ,2023-01-06
026064,CA1397,16071918.3,D,CA,2023-01-06
026065,CA7108,4143640.4,D,CA,2023-01-06
026066,CA0904,26852661.91,D,AL,2023-01-06
026067,CA4130,42863881.35,C,CO,2023-01-06
026068,CA6826,66107590.8,C,KY,2023-01-06
026069,CA3227,53804525.15,C,CO,2023-01-06
026070,CA4712,87067090.26,C,NJ,2023-01-06
026071,CA5589,79588183.65,D,WV,2023-01-06
026072,CA0684,24730130.48,D,KY,2023-01-06
026073,CA6919,9549953.45,D,WV,2023-01-06
026074,CA3247,43672075.04,D,KY,2023-01-06
026075,CA8908,95763375.41,C,NJ,2023-01-06
026076,CA6355,53156317.15,C,WV,2023-01-06
026077,CA0078,91220506.44,D,AZ,2023-01-06
026078,CA5041,80387830.86,D,AZ,2023-01-06
026079,CA2549,32665899.93,D,CO,2023-01-06
026080,CA2648,57553413.0,C,CA,2023-01-06
026081,CA1042,35766112.41,D,CA,2023-01-06
026082,CA1214,20786285.22,D,NJ,2023-01-06
026083,CA5102,7438505.7,D,AZ,2023-01-06
026084,CA8990,25027464.43,C,KY,2023-01-06
026085,CA1706,81914146.7,D,NJ,2023-01-06
026086,CA3108,40968700.12,D,KY,2023-01-06
026087,CA9377,22117364.13,C,WV,2023-01-06
026088,CA2992,45829698.18,C,AL,2023-01-06
026089,CA4667,89351542.59,D,CO,2023-01-06
026090,CA5311,26630154.48,C,CA,2023-01-06
026091,CA5720,20307244.19,D,CO,2023-01-06
026092,CA2050,77869709.95,D,CO,2023-01-06
026093,CA2796,43538485.51,D,WV,2023-01-06
026094,CA9448,31904209.32,D,AL,2023-01-06
026095,CA2296,10487491.65,D,CO,2023-01-06
026096,CA9022,81433710.5,D,CA,2023-01-06
026097,CA2904,35483407.55,D,CO,2023-01-06
026098,CA7006,51722543.19,C,WV,2023-01-06
026099,CA5412,8042697.39,C,AZ,2023-01-06
026100,CA8744,19666146.98,D,AZ,2023-01-06
026101,CA0439,73806963.62,D,NJ,2023-01-06
026102,CA3837,8096858.35,D,AL,2023-01-06
026103,CA0544,4913124.56,D,WV,2023-01-06
026104,CA3527,72684402.45,D,AK,2023-01-06
026105,CA8127,27308111.89,D,CA,2023-01-06
026106,CA6184,13848098.47,D,CA,2023-01-06
026107,CA7541,20243033.51,C,AZ,2023-01-06
026108,CA4133,66377145.05,D,AZ,2023-01-06
026109,CA9985,50015268.52,C,CO,2023-01-06
026110,CA1170,64873495.1,D,WV,2023-01-06
026111,CA3195,65307136.5,D,AZ,2023-01-06
026112,CA8283,29792781.79,D,NJ,2023-01-06
026113,CA8458,38188551.93,D,KY,2023-01-06
026114,CA4060,93526400.55,C,AK,2023-01-06
026115,CA6779,31590127.04,C,NJ,2023-01-06
026116,CA5775,60956373.59,D,AZ,2023-01-06
026117,CA7307,45549710.04,C,AZ,2023-01-06
026118,CA6402,62678167.91,D,CO,2023-01-06
026119,CA5509,83919106.78,D,CA,2023-01-06
026120,CA8989,54988955.89,C,WV,2023-01-06
026121,CA1603,6583467.73,D,NJ,2023-01-06
026122,CA4607,26873895.68,C,NJ,2023-01-06
026123,CA7181,42813230.85,C,CA,2023-01-06
026124,CA5008,70955854.79,C,WV,2023-01-06
026125,CA2428,25781964.4,C,KY,2023-01-06
026126,CA8077,92413179.63,D,CA,2023-01-06
026127,CA8994,96207019.22,D,CO,2023-01-06
026128,CA3151,88744506.73,D,CA,2023-01-06
026129,CA5741,95645307.1,D,CA,2023-01-06
026130,CA6738,17611393.56,D,KY,2023-01-06
026131,CA9643,430975.3,D,AL,2023-01-06
026132,CA8968,38211155.86,D,NJ,2023-01-06
026133,CA6022,65420469.2,D,AK,2023-01-06
026134,CA4685,63022946.54,D,AK,2023-01-06
026135,CA1307,16726579.95,D,AZ,2023-01-06
026136,CA8712,93997750.69,C,WV,2023-01-06
026137,CA4665,88755839.73,C,KY,2023-01-06
026138,CA2302,74132821.05,D,KY,2023-01-06
026139,CA9378,38226765.85,D,CA,2023-01-06
026140,CA7371,74950154.38,C,CO,2023-01-06
026141,CA3370,66320785.29,D,CA,2023-01-06
026142,CA8307,73126064.67,C,AK,2023-01-06
026143,CA7848,71659602.85,C,AL,2023-01-06
026144,CA4007,50118673.67,D,NJ,2023-01-06
026145,CA8136,17412887.19,D,CA,2023-01-06
026146,CA4118,67086437.73,D,CA,2023-01-06
026147,CA3864,72781267.0,C,CA,2023-01-06
026148,CA5373,85495593.68,C,KY,2023-01-06
026149,CA6250,61788592.99,D,NJ,2023-01-06
026150,CA8441,90636839.72,C,WV,2023-01-06
026151,CA1749,73150417.66,D,AL,2023-01-06
026152,CA3613,69569526.01,D,NJ,2023-01-06
026153,CA7017,24074634.05,C,CO,2023-01-06
026154,CA6214,82021401.19,D,CA,2023-01-06
026155,CA6105,87393488.82,D,AZ,2023-01-06
026156,CA5222,51130546.75,C,CA,2023-01-06
026157,CA6646,94171993.01,D,CA,2023-01-06
026158,CA9174,50510575.82,D,AK,2023-01-06
026159,CA5499,82680837.97,D,CO,2023-01-06
026160,CA0041,67853130.66,D,NJ,2023-01-06
026161,CA5425,43452273.88,D,AK,2023-01-06
026162,CA8261,70422812.05,C,KY,2023-01-06
026163,CA8079,53129730.36,C,KY,2023-01-06
026164,CA6326,22017060.8,D,CA,2023-01-06
026165,CA3401,20874869.91,C,CO,2023-01-06
026166,CA5796,63815006.86,D,CO,2023-01-06
026167,CA4273,18750375.42,C,AZ,2023-01-06
026168,CA1986,69132059.39,D,CA,2023-01-06
026169,CA1764,78963684.99,C,NJ,2023-01-06
026170,CA9893,72854257.59,C,NJ,2023-01-06
026171,CA5569,68041263.15,D,CA,2023-01-06
026172,CA6266,29848453.18,C,CA,2023-01-06
026173,CA3225,76098906.71,C,CO,2023-01-06
026174,CA8577,54042706.15,D,KY,2023-01-06
026175,CA3135,153188.91,D,AZ,2023-01-06
026176,CA1055,33747262.94,C,WV,2023-01-06
026177,CA3195,83867287.62,C,AL,2023-01-06
026178,CA5194,52897006.78,D,NJ,2023-01-06
026179,CA1081,86810570.31,D,AZ,2023-01-06
026180,CA7263,18279201.53,C,KY,2023-01-06
026181,CA3697,75249128.48,D,CO,2023-01-06
026182,CA5516,55892083.14,C,KY,2023-01-06
026183,CA0802,18996701.44,C,AK,2023-01-06
026184,CA6038,26258227.9,D,NJ,2023-01-06
026185,CA5536,70800573.32,C,AZ,2023-01-06
026186,CA9088,82265093.13,D,AZ,2023-01-06
026187,CA1610,40765325.42,D,WV,2023-01-06
026188,CA9932,23852293.51,C,NJ,2023-01-06
026189,CA0680,39912835.8,C,CO,2023-01-06
026190,CA3752,59950429.36,C,AK,2023-01-06
026191,CA8141,64143134.91,D,CO,2023-01-06
026192,CA7680,48362586.85,D,AL,2023-01-06
026193,CA3735,42425992.16,D,WV,2023-01-06
026194,CA9235,34902986.94,C,AZ,2023-01-06
026195,CA9866,87821345.83,D,CO,2023-01-06
026196,CA5718,37638171.69,D,AL,2023-01-06
026197,CA0602,27652146.49,D,CA,2023-01-06
026198,CA2545,51568827.6,D,AL,2023-01-06
026199,CA6302,1671640.41,D,NJ,2023-01-06
026200,CA4441,21491809.11,D,AL,2023-01-06
026201,CA0870,26523821.36,C,NJ,2023-01-06
026202,CA0633,97869245.98,D,NJ,2023-01-06
026203,CA6879,75560429.26,C,AL,2023-01-06
026204,CA3552,47037964.64,C,WV,2023-01-06
026205,CA3831,39808837.34,C,AZ,2023-01-06
026206,CA3531,2711288.52,C,CO,2023-01-06
026207,CA6698,2503964.87,D,KY,2023-01-06
026208,CA4129,84207647.11,D,AZ,2023-01-06
026209,CA6171,85884176.97,C,KY,2023-01-06
026210,CA0664,57670193.94,C,KY,2023-01-06
026211,CA0255,60016805.48,C,AZ,2023-01-06
026212,CA6520,16391668.57,D,AZ,2023-01-06
026213,CA1951,17609909.83,C,AZ,2023-01-06
026214,CA3673,48516132.46,D,CO,2023-01-06
026215,CA9345,32285289.81,D,AL,2023-01-06
026216,CA7462,98054227.3,D,AZ,2023-01-06
026217,CA1095,73198538.77,C,AZ,2023-01-06
026218,CA6526,3661012.34,D,AK,2023-01-06
026219,CA8653,49029899.98,C,CO,2023-01-06
026220,CA9075,53271545.97,D,CO,2023-01-06
026221,CA1000,30599026.11,C,KY,2023-01-06
026222,CA9757,6182109.23,C,WV,2023-01-06
026223,CA6798,916474.78,D,NJ,2023-01-06
026224,CA2404,27801583.51,D,AZ,2023-01-06
026225,CA5854,64780720.6,C,KY,2023-01-06
026226,CA7117,14987143.47,D,AZ,2023-01-06
026227,CA6521,99573608.18,D,NJ,2023-01-06
026228,CA7630,68829326.62,C,CO,2023-01-06
026229,CA3877,48030065.8,D,CA,2023-01-06
026230,CA4769,99260928.18,D,AK,2023-01-06
026231,CA1969,4295701.79,C,KY,2023-01-06
026232,CA1220,63843175.09,D,AL,2023-01-06
026233,CA1766,77942274.77,C,AL,2023-01-06
026234,CA1084,77602181.61,D,CA,2023-01-06
026235,CA4844,60468499.9,D,AL,2023-01-06
026236,CA0109,46071440.98,C,AL,2023-01-06
026237,CA1224,96089933.44,D,CA,2023-01-06
026238,CA1789,18630590.78,D,AZ,2023-01-06
026239,CA8831,68423350.89,C,WV,2023-01-06
026240,CA1731,87481007.6,D,AK,2023-01-06
026241,CA2073,30740505.64,C,AZ,2023-01-06
026242,CA3818,92439984.9,D,CO,2023-01-06
026243,CA2056,52687956.36,D,AK,2023-01-06
026244,CA2896,62838497.7,D,WV,2023-01-06
026245,CA8266,49859572.95,D,CA,2023-01-06
026246,CA2333,48234405.21,C,WV,2023-01-06
026247,CA9661,90055491.2,C,AK,2023-01-06
026248,CA8424,89346342.07,D,WV,2023-01-06
026249,CA9447,43061414.42,D,CA,2023-01-06
026250,CA6410,50584553.07,D,AK,2023-01-06
026251,CA3233,50679619.86,C,AZ,2023-01-06
026252,CA1259,77938103.38,C,KY,2023-01-06
026253,CA3694,33109362.71,D,AZ,2023-01-06
026254,CA6860,28578308.23,D,AK,2023-01-06
026255,CA2984,33244965.18,C,AL,2023-01-06
026256,CA4784,96223923.13,D,AZ,2023-01-06
026257,CA1260,15464262.14,D,CA,2023-01-06
026258,CA2477,49699977.32,D,KY,2023-01-06
026259,CA1491,36029731.64,D,CO,2023-01-06
026260,CA0260,29128082.92,C,AK,2023-01-06
026261,CA6155,81613290.81,C,WV,2023-01-06
026262,CA6950,44638267.44,D,KY,2023-01-06
026263,CA0608,46463993.82,C,CO,2023-01-06
026264,CA8730,38237489.8,D,AL,2023-01-06
026265,CA3103,93998749.5,C,WV,2023-01-06
026266,CA0275,30767049.06,C,KY,2023-01-06
026267,CA2211,76662600.43,C,AL,2023-01-06
026268,CA8009,58858300.71,C,CA,2023-01-06
026269,CA2517,88491665.86,D,AK,2023-01-06
026270,CA4320,21068042.92,D,AK,2023-01-06
026271,CA6722,92067089.67,D,AL,2023-01-06
026272,CA0895,31953412.43,C,KY,2023-01-06
026273,CA4738,73707393.82,C,NJ,2023-01-06
026274,CA3435,17002483.03,D,CO,2023-01-06
026275,CA6948,75629024.94,C,WV,2023-01-06
026276,CA2221,12079122.76,C,WV,2023-01-06
026277,CA3862,6228639.74,C,WV,2023-01-06
026278,CA1081,79961303.39,C,CO,2023-01-06
026279,CA2771,977134.07,C,CO,2023-01-06
026280,CA7666,39881499.6,C,WV,2023-01-06
026281,CA7598,98329948.09,D,WV,2023-01-06
026282,CA8050,27756823.98,D,WV,2023-01-06
026283,CA4205,58979824.57,D,AZ,2023-01-06
026284,CA7321,777165.48,D,AZ,2023-01-06
026285,CA1216,97667752.18,C,AK,2023-01-06
026286,CA7216,73815348.21,D,CO,2023-01-06
026287,CA9394,47358921.53,D,CA,2023-01-06
026288,CA8083,61451187.96,C,KY,2023-01-06
026289,CA1730,29082686.58,C,NJ,2023-01-06
026290,CA8190,61460680.1,C,CO,2023-01-06
026291,CA6009,20579917.61,C,AL,2023-01-06
026292,CA5383,27749433.39,C,NJ,2023-01-06
026293,CA0399,74995241.36,C,AL,2023-01-06
026294,CA6674,27167014.94,D,AL,2023-01-06
026295,CA0504,52853411.19,D,AL,2023-01-06
026296,CA1153,5062584.94,C,AK,2023-01-06
026297,CA1580,79308608.08,C,CO,2023-01-06
026298,CA2248,3096022.24,C,AZ,2023-01-06
026299,CA7535,50890532.83,C,AZ,2023-01-06
026300,CA3738,29693476.21,C,AZ,2023-01-06
026301,CA9670,36910500.57,D,AZ,2023-01-06
026302,CA1593,39016044.54,C,AZ,2023-01-06
026303,CA0588,43029308.56,D,AK,2023-01-06
026304,CA2986,12203949.74,C,WV,2023-01-06
026305,CA2850,17127635.37,C,CA,2023-01-06
026306,CA3368,65858819.69,C,AL,2023-01-06
026307,CA1927,93748120.35,D,AZ,2023-01-06
026308,CA7044,73154477.02,C,WV,2023-01-06
026309,CA7947,32373498.45,C,WV,2023-01-06
026310,CA1947,80284577.2,D,WV,2023-01-06
026311,CA6296,2943928.14,C,CO,2023-01-06
026312,CA4625,69684359.83,C,NJ,2023-01-06
026313,CA1716,48943383.78,C,AL,2023-01-06
026314,CA0087,98893037.03,C,CO,2023-01-06
026315,CA5142,11424323.51,C,KY,2023-01-06
026316,CA1527,26798657.49,D,AK,2023-01-06
026317,CA6050,38896111.05,D,AL,2023-01-06
026318,CA4354,55892066.42,D,NJ,2023-01-06
026319,CA0316,31171345.39,D,WV,2023-01-06
026320,CA2046,11918694.79,C,KY,2023-01-06
026321,CA9333,43518431.98,D,AZ,2023-01-06
026322,CA2676,70523608.52,C,CO,2023-01-06
026323,CA0484,19445584.31,D,CO,2023-01-06
026324,CA5175,63232446.63,D,KY,2023-01-06
026325,CA2889,93126893.52,D,KY,2023-01-06
026326,CA5200,3135918.96,D,AL,2023-01-06
026327,CA7197,70559033.16,C,CA,2023-01-06
026328,CA0851,51360869.0,C,AK,2023-01-06
026329,CA5308,74105496.33,C,CO,2023-01-06
026330,CA6676,46034808.52,D,CA,2023-01-06
026331,CA3803,27547440.51,C,AL,2023-01-06
026332,CA4120,72806418.52,D,CA,2023-01-06
026333,CA5526,62427018.66,C,CO,2023-01-06
026334,CA4953,24576846.2,D,AL,2023-01-06
026335,CA7729,81121809.87,D,AK,2023-01-06
026336,CA3029,49197982.86,D,NJ,2023-01-06
026337,CA2958,90211604.8,D,AZ,2023-01-06
026338,CA1148,5751724.59,D,WV,2023-01-06
026339,CA0369,22067949.33,D,AZ,2023-01-06
026340,CA6830,93829633.13,C,CA,2023-01-06
026341,CA6278,26574783.73,D,CA,2023-01-06
026342,CA5078,2061065.33,C,CO,2023-01-06
026343,CA8569,65620919.48,C,CA,2023-01-06
026344,CA1640,6249001.43,D,AK,2023-01-06
026345,CA0287,8294243.57,C,NJ,2023-01-06
026346,CA8572,10459057.83,C,CO,2023-01-06
026347,CA2204,68627842.71,D,AZ,2023-01-06
026348,CA3522,99905005.62,D,AZ,2023-01-06
026349,CA0806,42151534.85,D,AL,2023-01-06
026350,CA8868,28748207.42,D,AL,2023-01-06
026351,CA3086,68398327.72,D,CA,2023-01-06
026352,CA5914,57045658.62,C,CO,2023-01-06
026353,CA0082,4764145.56,D,CO,2023-01-06
026354,CA7775,23652426.42,C,WV,2023-01-06
026355,CA0343,66784146.42,C,AL,2023-01-06
026356,CA3128,68181954.69,C,AZ,2023-01-06
026357,CA8333,17317312.88,D,WV,2023-01-06
026358,CA7894,35063202.26,D,CO,2023-01-06
026359,CA1032,18482995.63,C,CA,2023-01-06
026360,CA0181,81635706.28,C,AL,2023-01-06
026361,CA9300,3473843.71,C,CO,2023-01-06
026362,CA5689,22631117.59,D,AZ,2023-01-06
026363,CA6930,28127804.05,D,AZ,2023-01-06
026364,CA1834,45138252.71,D,CO,2023-01-06
026365,CA1726,10232396.99,D,CO,2023-01-06
026366,CA7201,95332970.73,D,KY,2023-01-06
026367,CA0011,66184048.17,C,KY,2023-01-06
026368,CA2265,17638665.6,D,KY,2023-01-06
026369,CA7458,64118474.44,D,CO,2023-01-06
026370,CA8306,47948088.82,C,CO,2023-01-06
026371,CA7318,42494213.35,D,CO,2023-01-06
026372,CA8548,17176782.14,C,AK,2023-01-06
026373,CA5824,88968405.18,C,AZ,2023-01-06
026374,CA1339,30038627.85,D,AL,2023-01-06
026375,CA9738,35235324.8,C,NJ,2023-01-06
026376,CA7755,18969738.83,D,NJ,2023-01-06
026377,CA8301,97845668.7,D,AK,2023-01-06
026378,CA2522,7304818.8,C,CO,2023-01-06
026379,CA0427,66381962.37,D,WV,2023-01-06
026380,CA1553,58322239.65,C,AK,2023-01-06
026381,CA0003,20288090.55,D,WV,2023-01-06
026382,CA4412,11017173.3,C,KY,2023-01-06
026383,CA7573,15032518.31,D,AL,2023-01-06
026384,CA6682,48318257.73,C,KY,2023-01-06
026385,CA1322,69466872.43,D,KY,2023-01-06
026386,CA6926,91211450.76,D,AZ,2023-01-06
026387,CA5453,18520207.54,D,CA,2023-01-06
026388,CA2985,68515765.8,D,AL,2023-01-06
026389,CA2794,78634693.2,D,AK,2023-01-06
026390,CA6050,50607693.07,D,AK,2023-01-06
026391,CA8979,92319140.46,C,AL,2023-01-06
026392,CA5677,32287791.89,D,AZ,2023-01-06
026393,CA8228,66095760.4,D,CA,2023-01-06
026394,CA9598,13505664.39,D,CA,2023-01-06
026395,CA5989,16959058.85,C,NJ,2023-01-06
026396,CA5946,93473732.64,C,CO,2023-01-06
026397,CA9551,40939435.93,D,CA,2023-01-06
026398,CA1527,88770428.39,C,AK,2023-01-06
026399,CA2655,27840872.94,C,WV,2023-01-06
026400,CA3412,40825712.45,D,CA,2023-01-06
026401,CA1048,37048496.55,C,CO,2023-01-06
026402,CA6121,4250773.64,D,CA,2023-01-06
026403,CA1932,26316295.43,D,AK,2023-01-06
026404,CA5520,74283373.49,C,WV,2023-01-06
026405,CA1416,30156778.96,D,KY,2023-01-06
026406,CA1136,95488487.15,D,WV,2023-01-06
026407,CA1040,59686220.4,D,KY,2023-01-06
026408,CA5244,84124730.38,C,AZ,2023-01-06
026409,CA3765,32168017.02,C,AZ,2023-01-06
026410,CA3499,32571166.01,D,KY,2023-01-06
026411,CA4584,47995463.78,D,AZ,2023-01-06
026412,CA7314,58815944.31,D,AL,2023-01-06
026413,CA7436,29620239.02,D,CO,2023-01-06
026414,CA0029,96428965.77,C,CO,2023-01-06
026415,CA1202,50286199.14,C,AL,2023-01-06
026416,CA6570,15526145.93,D,AK,2023-01-06
026417,CA3445,66600032.58,D,AZ,2023-01-06
026418,CA1240,40750143.12,D,AL,2023-01-06
026419,CA8836,79710555.92,C,CO,2023-01-06
026420,CA5041,93111628.95,D,AK,2023-01-06
026421,CA9350,34721920.31,D,AL,2023-01-06
026422,CA0419,87287258.08,D,AL,2023-01-06
026423,CA7963,67600696.81,C,WV,2023-01-06
026424,CA3475,54930315.24,C,CO,2023-01-06
026425,CA3047,9513511.14,C,AL,2023-01-06
026426,CA5457,65877056.69,C,NJ,2023-01-06
026427,CA9080,51224867.15,D,AK,2023-01-06
026428,CA3373,84564196.22,C,AK,2023-01-06
026429,CA0369,84986615.06,D,KY,2023-01-06
026430,CA4541,52440354.02,D,KY,2023-01-06
026431,CA3984,39244452.54,C,AZ,2023-01-06
026432,CA1662,82003370.65,C,AZ,2023-01-06
026433,CA9583,25651296.81,D,CA,2023-01-06
026434,CA2102,31993210.02,D,WV,2023-01-06
026435,CA3915,57125442.1,C,CO,2023-01-06
026436,CA4248,14869640.37,C,AZ,2023-01-06
026437,CA1179,4443788.73,C,AL,2023-01-06
026438,CA4324,75778266.27,C,WV,2023-01-06
026439,CA2525,31088428.09,D,WV,2023-01-06
026440,CA3592,31286228.61,C,AZ,2023-01-06
026441,CA2630,41640301.82,D,CA,2023-01-06
026442,CA1256,58755987.8,D,KY,2023-01-06
026443,CA9531,75305867.61,D,NJ,2023-01-06
026444,CA3155,93325984.47,D,CA,2023-01-06
026445,CA2713,64110093.66,C,CA,2023-01-06
026446,CA8041,1499586.58,C,AL,2023-01-06
026447,CA8641,55792004.62,C,CA,2023-01-06
026448,CA7620,32353714.78,C,CO,2023-01-06
026449,CA8303,31453174.87,D,AK,2023-01-06
026450,CA0649,1652714.12,D,NJ,2023-01-06
026451,CA3169,7281395.85,D,WV,2023-01-06
026452,CA2678,18741009.55,C,AL,2023-01-06
026453,CA5706,29036308.49,C,AL,2023-01-06
026454,CA0614,64605803.99,C,NJ,2023-01-06
026455,CA7892,74535142.06,C,KY,2023-01-06
026456,CA1358,28934386.47,D,WV,2023-01-06
026457,CA7120,38767889.88,C,NJ,2023-01-06
026458,CA2742,44765125.4,C,CO,2023-01-06
026459,CA9774,88711329.81,D,WV,2023-01-06
026460,CA3456,66174011.26,C,AK,2023-01-06
026461,CA7715,3455430.79,D,CO,2023-01-06
026462,CA1822,21596148.89,C,WV,2023-01-06
026463,CA8985,87134046.57,C,AL,2023-01-06
026464,CA2122,40735385.9,D,AZ,2023-01-06
026465,CA9015,76136889.81,D,CA,2023-01-06
026466,CA8290,3354270.87,C,NJ,2023-01-06
026467,CA6670,79145504.36,D,WV,2023-01-06
026468,CA5017,96230506.16,D,CO,2023-01-06
026469,CA1609,23916433.86,C,WV,2023-01-06
026470,CA8376,36063175.85,C,NJ,2023-01-06
026471,CA7792,6410899.14,D,WV,2023-01-06
026472,CA6169,58508404.75,D,CA,2023-01-06
026473,CA0285,10801789.88,C,NJ,2023-01-06
026474,CA3836,78738006.33,D,CO,2023-01-06
026475,CA5448,3465442.47,C,NJ,2023-01-06
026476,CA3809,45045356.64,D,AL,2023-01-06
026477,CA5002,15818906.34,D,NJ,2023-01-06
026478,CA4609,92565244.91,C,AZ,2023-01-06
