tran_id,cust_id,tran_ammount,tran_type,tran_stat_cd,tran_date
032539,CA4498,21794745.86,D,AZ,2023-01-07
032540,CA7817,25498182.65,D,CA,2023-01-07
032541,CA3605,9139187.6,D,WV,2023-01-07
032542,CA0023,4408226.82,C,WV,2023-01-07
032543,CA7024,17859969.95,C,KY,2023-01-07
032544,CA1845,55097589.07,D,CO,2023-01-07
032545,CA8705,47977392.99,D,AK,2023-01-07
032546,CA0013,88967376.39,D,AL,2023-01-07
032547,CA4568,92163402.65,C,KY,2023-01-07
032548,CA8266,43649762.38,D,KY,2023-01-07
032549,CA6428,20736678.09,D,AL,2023-01-07
032550,CA7119,57691242.2,D,AK,2023-01-07
032551,CA2824,32273138.11,C,WV,2023-01-07
032552,CA5470,49589100.46,D,CA,2023-01-07
032553,CA6037,99436621.35,C,CO,2023-01-07
032554,CA8119,53375428.44,C,CA,2023-01-07
032555,CA5558,96298352.39,D,KY,2023-01-07
032556,CA8547,59714522.07,C,KY,2023-01-07
032557,CA7033,32295967.22,D,NJ,2023-01-07
032558,CA3742,63636148.16,D,AZ,2023-01-07
032559,CA3057,17409220.06,D,AK,2023-01-07
032560,CA7784,57821167.76,D,AK,2023-01-07
032561,CA3465,81049983.49,D,AL,2023-01-07
032562,CA5407,24260622.52,C,AZ,2023-01-07
032563,CA5099,22469404.15,D,CA,2023-01-07
032564,CA9471,40752501.61,C,CA,2023-01-07
032565,CA7985,36862032.59,C,WV,2023-01-07
032566,CA7075,38858202.31,D,NJ,2023-01-07
032567,CA6714,38738104.83,D,WV,2023-01-07
032568,CA1750,25421113.9,D,WV,2023-01-07
032569,CA4746,31670267.46,C,AL,2023-01-07
032570,CA6705,9972010.44,D,WV,2023-01-07
032571,CA2450,67480501.69,D,KY,2023-01-07
032572,CA4905,85554619.2,D,AK,2023-01-07
032573,CA3401,18624356.75,D,AK,2023-01-07
032574,CA6243,2922272.55,C,WV,2023-01-07
032575,CA2086,17371608.72,C,AK,2023-01-07
032576,CA8564,81563112.27,C,KY,2023-01-07
032577,CA7322,87098875.51,D,KY,2023-01-07
032578,CA2915,5041644.51,D,KY,2023-01-07
032579,CA8721,70562130.28,C,AL,2023-01-07
032580,CA9973,87551582.29,C,KY,2023-01-07
032581,CA2655,4365389.57,D,CA,2023-01-07
032582,CA5704,9637858.9,D,AL,2023-01-07
032583,CA0949,35010784.49,C,CO,2023-01-07
032584,CA5068,78222124.3,D,NJ,2023-01-07
032585,CA9424,83841172.74,D,WV,2023-01-07
032586,CA5331,48617961.26,D,AK,2023-01-07
032587,CA0798,43639229.98,D,CO,2023-01-07
032588,CA8350,67680589.52,C,CA,2023-01-07
032589,CA3986,84456009.5,D,WV,2023-01-07
032590,CA7404,22231591.54,C,KY,2023-01-07
032591,CA4875,85576522.02,C,NJ,2023-01-07
032592,CA0909,38597516.03,D,NJ,2023-01-07
032593,CA3005,1661561.63,D,WV,2023-01-07
032594,CA5954,78322520.14,C,NJ,2023-01-07
032595,CA4680,51208077.74,C,AK,2023-01-07
032596,CA9382,1666406.53,D,NJ,2023-01-07
032597,CA4275,41195091.6,D,CO,2023-01-07
032598,CA7721,47671384.94,D,KY,2023-01-07
032599,CA5879,55325980.18,C,KY,2023-01-07
032600,CA9874,19694835.63,C,CA,2023-01-07
032601,CA7284,19036010.59,C,AZ,2023-01-07
032602,CA3518,60170242.24,C,AK,2023-01-07
032603,CA5602,84759455.32,D,AK,2023-01-07
032604,CA9047,58537670.39,D,AK,2023-01-07
032605,CA8578,87569193.75,C,KY,2023-01-07
032606,CA0590,83884301.35,C,KY,2023-01-07
032607,CA9406,42251613.82,D,CA,2023-01-07
032608,CA6052,43203350.88,D,AZ,2023-01-07
032609,CA3945,82589607.68,D,AK,2023-01-07
032610,CA2527,22920939.46,C,AK,2023-01-07
032611,CA9221,774455.39,D,NJ,2023-01-07
032612,CA9401,60145159.15,C,AL,2023-01-07
032613,CA6373,74106811.88,D,AZ,2023-01-07
032614,CA7125,91426128.66,D,WV,2023-01-07
032615,CA8923,93622289.28,C,AZ,2023-01-07
032616,CA4867,47494734.34,C,AL,2023-01-07
032617,CA2644,8896851.0,D,KY,2023-01-07
032618,CA7482,96309813.5,D,CO,2023-01-07
032619,CA2928,91483232.04,C,KY,2023-01-07
032620,CA3031,1335796.51,D,CA,2023-01-07
032621,CA9089,91774274.38,C,AZ,2023-01-07
032622,CA1648,20847378.76,D,CA,2023-01-07
032623,CA2953,18985371.03,C,KY,2023-01-07
032624,CA7336,64726821.76,D,NJ,2023-01-07
032625,CA7295,8582549.37,C,AZ,2023-01-07
032626,CA8444,95037655.19,C,AZ,2023-01-07
032627,CA9226,46292398.38,D,AK,2023-01-07
032628,CA1404,82295333.85,D,AZ,2023-01-07
032629,CA7450,81723006.36,D,AK,2023-01-07
032630,CA8222,16631234.99,C,WV,2023-01-07
032631,CA1067,1086954.18,D,WV,2023-01-07
032632,CA0475,36087065.93,C,AL,2023-01-07
032633,CA1957,40905381.64,C,KY,2023-01-07
032634,CA2258,43962180.76,D,AL,2023-01-07
032635,CA7461,86556644.16,D,AZ,2023-01-07
032636,CA6339,72721106.7,C,AK,2023-01-07
032637,CA0500,67195472.2,D,CA,2023-01-07
032638,CA3694,65514625.56,D,CO,2023-01-07
032639,CA6924,60597125.58,C,AZ,2023-01-07
032640,CA6552,47609189.65,C,AK,2023-01-07
032641,CA6609,28513716.64,D,AL,2023-01-07
032642,CA1520,76722809.41,C,AL,2023-01-07
032643,CA4619,35570597.99,D,KY,2023-01-07
032644,CA6449,95597644.89,C,WV,2023-01-07
032645,CA8660,97069964.38,D,AL,2023-01-07
032646,CA5462,43260545.31,D,CA,2023-01-07
032647,CA7097,5270679.91,D,AZ,2023-01-07
032648,CA2498,18635682.4,C,CA,2023-01-07
032649,CA0899,99389503.26,C,AK,2023-01-07
032650,CA8510,96994952.8,D,AZ,2023-01-07
032651,CA1609,67339949.76,C,NJ,2023-01-07
032652,CA6188,25743061.87,D,WV,2023-01-07
032653,CA7324,46427926.91,C,AZ,2023-01-07
032654,CA5848,26470633.11,D,AL,2023-01-07
032655,CA3982,74343223.83,D,WV,2023-01-07
032656,CA8454,82440129.48,C,WV,2023-01-07
032657,CA2512,7676762.8,C,CA,2023-01-07
032658,CA1206,70908945.17,C,WV,2023-01-07
032659,CA6253,58567381.98,C,AL,2023-01-07
032660,CA2777,67708598.41,C,WV,2023-01-07
032661,CA4503,88327061.29,C,AK,2023-01-07
032662,CA3641,97458717.36,C,CA,2023-01-07
032663,CA3225,91446457.07,C,AK,2023-01-07
032664,CA3166,57304655.94,D,WV,2023-01-07
032665,CA4020,87228177.28,D,AZ,2023-01-07
032666,CA0863,83259192.2,D,AK,2023-01-07
032667,CA3748,46435137.02,D,CO,2023-01-07
032668,CA3304,87591367.75,D,AL,2023-01-07
032669,CA2180,64358368.05,D,WV,2023-01-07
032670,CA7599,30009429.94,D,WV,2023-01-07
032671,CA7077,57814114.82,D,WV,2023-01-07
032672,CA2736,11168931.52,D,KY,2023-01-07
032673,CA9636,54448008.46,D,AZ,2023-01-07
032674,CA9495,92493144.86,C,AL,2023-01-07
032675,CA6427,52703742.74,C,CA,2023-01-07
032676,CA2855,34450702.64,C,NJ,2023-01-07
032677,CA3424,55215353.82,C,NJ,2023-01-07
032678,CA2749,8930887.44,C,AK,2023-01-07
032679,CA7472,45961235.28,C,KY,2023-01-07
032680,CA9218,98179184.43,D,AZ,2023-01-07
032681,CA3593,22250801.1,C,CO,2023-01-07
032682,CA4601,13910882.1,D,AL,2023-01-07
032683,CA8123,46817910.51,C,AZ,2023-01-07
032684,CA9377,48550966.13,C,CA,2023-01-07
032685,CA9732,45603208.32,C,KY,2023-01-07
032686,CA5337,47142764.0,D,AZ,2023-01-07
032687,CA0158,53071791.09,C,AL,2023-01-07
032688,CA2529,26275415.98,D,KY,2023-01-07
032689,CA3843,7658998.37,C,CO,2023-01-07
032690,CA8458,75078361.8,C,AL,2023-01-07
032691,CA3970,52666183.62,D,WV,2023-01-07
032692,CA7435,30905685.7,C,WV,2023-01-07
032693,CA6013,49888668.35,C,KY,2023-01-07
032694,CA9358,27415235.46,D,AZ,2023-01-07
032695,CA5646,87812544.55,C,KY,2023-01-07
032696,CA0413,86106381.06,C,AK,2023-01-07
032697,CA0174,54318082.6,C,CA,2023-01-07
032698,CA3369,87150484.01,D,AK,2023-01-07
032699,CA0170,62737486.03,D,CA,2023-01-07
032700,CA1999,83862349.8,C,AZ,2023-01-07
032701,CA7318,79417061.94,D,NJ,2023-01-07
032702,CA4171,68265764.26,D,AK,2023-01-07
032703,CA1108,54660790.53,D,CA,2023-01-07
032704,CA1730,56561701.66,C,KY,2023-01-07
032705,CA6064,79480915.14,D,AL,2023-01-07
032706,CA9075,52773616.53,D,CA,2023-01-07
032707,CA8530,39161928.48,C,CA,2023-01-07
032708,CA8841,58467596.67,D,CA,2023-01-07
032709,CA2334,90758488.75,D,WV,2023-01-07
032710,CA1757,13403277.99,C,KY,2023-01-07
032711,CA1349,11566610.1,D,AL,2023-01-07
032712,CA0090,60263738.53,D,WV,2023-01-07
032713,CA8694,82273766.11,D,KY,2023-01-07
032714,CA0101,27772911.71,C,CO,2023-01-07
032715,CA3175,41952404.51,C,KY,2023-01-07
032716,CA8573,44335234.25,C,WV,2023-01-07
032717,CA0511,7870479.43,D,CA,2023-01-07
032718,CA0086,33808281.18,D,WV,2023-01-07
032719,CA0983,89006957.42,D,CA,2023-01-07
032720,CA2950,36278784.98,C,CA,2023-01-07
032721,CA2877,42514717.82,D,AZ,2023-01-07
032722,CA2317,54618612.42,D,NJ,2023-01-07
032723,CA0573,82237088.75,D,NJ,2023-01-07
032724,CA8185,95724976.95,C,CO,2023-01-07
032725,CA8957,95770215.15,D,NJ,2023-01-07
032726,CA6866,97432821.88,C,AL,2023-01-07
032727,CA5823,35289046.18,C,NJ,2023-01-07
032728,CA1635,77488538.43,C,AK,2023-01-07
032729,CA8636,15005146.74,C,AL,2023-01-07
032730,CA7776,76485398.4,D,WV,2023-01-07
032731,CA4923,57760216.51,C,AK,2023-01-07
032732,CA1932,54685628.47,C,AZ,2023-01-07
032733,CA9009,13331096.79,C,AL,2023-01-07
032734,CA9272,95298656.39,C,NJ,2023-01-07
032735,CA3593,61044914.14,D,CA,2023-01-07
032736,CA1476,18263777.25,D,CO,2023-01-07
032737,CA9367,21700659.86,C,NJ,2023-01-07
032738,CA1171,35506764.8,C,KY,2023-01-07
032739,CA0535,22246910.12,C,NJ,2023-01-07
032740,CA3800,28253491.26,C,CA,2023-01-07
032741,CA3049,8022932.93,C,WV,2023-01-07
032742,CA0326,81503230.5,C,WV,2023-01-07
032743,CA0384,77121650.4,C,AL,2023-01-07
032744,CA4797,98040816.0,C,WV,2023-01-07
032745,CA7810,35015926.08,D,CO,2023-01-07
032746,CA3787,475816.32,C,AK,2023-01-07
032747,CA4824,58549865.48,C,WV,2023-01-07
032748,CA6389,26399932.96,C,AL,2023-01-07
032749,CA2160,91225770.38,C,WV,2023-01-07
032750,CA7452,29620715.3,D,AZ,2023-01-07
032751,CA8701,4268854.08,D,NJ,2023-01-07
032752,CA7248,53176532.29,C,WV,2023-01-07
032753,CA3650,93411451.87,D,NJ,2023-01-07
032754,CA4754,41426676.8,D,KY,2023-01-07
032755,CA1738,90300509.41,C,WV,2023-01-07
032756,CA5739,53046756.47,C,AZ,2023-01-07
032757,CA9743,3865011.4,C,CO,2023-01-07
032758,CA7478,33128919.29,C,AL,2023-01-07
032759,CA8648,83516183.48,D,AK,2023-01-07
032760,CA7621,33137767.17,D,CO,2023-01-07
032761,CA1044,47100243.83,C,NJ,2023-01-07
032762,CA7754,56733965.4,D,CA,2023-01-07
032763,CA6752,32807948.97,C,AL,2023-01-07
032764,CA3408,6915087.82,C,AZ,2023-01-07
032765,CA7194,26876181.27,C,WV,2023-01-07
032766,CA5201,10336672.97,C,AZ,2023-01-07
032767,CA0684,95665257.81,C,WV,2023-01-07
032768,CA0723,30427066.01,C,AZ,2023-01-07
032769,CA7459,46667149.23,C,AK,2023-01-07
032770,CA5341,37982902.9,D,AK,2023-01-07
032771,CA5430,8009703.04,C,AK,2023-01-07
032772,CA1710,75073003.31,C,WV,2023-01-07
032773,CA0499,13242215.59,C,AZ,2023-01-07
032774,CA8195,2783423.03,D,AK,2023-01-07
032775,CA1744,92652941.77,D,NJ,2023-01-07
032776,CA3152,87051107.28,D,WV,2023-01-07
032777,CA6600,97024393.93,C,AZ,2023-01-07
032778,CA1321,86639011.16,D,NJ,2023-01-07
032779,CA5833,43085019.57,D,NJ,2023-01-07
032780,CA5765,22456405.19,D,CA,2023-01-07
032781,CA2569,54546178.25,D,KY,2023-01-07
032782,CA2107,82429188.1,D,CO,2023-01-07
032783,CA9671,9040841.72,D,CO,2023-01-07
032784,CA7465,69495429.8,D,AK,2023-01-07
032785,CA2753,4827636.66,C,AZ,2023-01-07
032786,CA6972,32170714.13,C,KY,2023-01-07
032787,CA6561,68632390.4,D,CA,2023-01-07
032788,CA6470,137199.02,D,AL,2023-01-07
032789,CA2767,7250787.94,D,NJ,2023-01-07
032790,CA2592,99874597.19,D,AZ,2023-01-07
032791,CA0477,5410775.85,D,WV,2023-01-07
032792,CA7773,56175053.38,D,CO,2023-01-07
032793,CA6110,94269584.31,D,AZ,2023-01-07
032794,CA7774,73869600.83,D,KY,2023-01-07
032795,CA5691,4634402.69,D,WV,2023-01-07
032796,CA3879,66306465.04,D,CO,2023-01-07
032797,CA4299,90702612.2,C,AZ,2023-01-07
032798,CA9102,67111190.28,D,AL,2023-01-07
032799,CA5147,50912995.78,D,WV,2023-01-07
032800,CA3562,70736300.41,D,AL,2023-01-07
032801,CA4696,16182862.2,C,CA,2023-01-07
032802,CA3730,70569235.94,C,CA,2023-01-07
032803,CA8902,83844896.38,D,CO,2023-01-07
032804,CA0772,28191689.73,D,WV,2023-01-07
032805,CA8999,49037457.47,C,CA,2023-01-07
032806,CA7923,53455884.93,C,NJ,2023-01-07
032807,CA4287,40581945.69,D,NJ,2023-01-07
032808,CA6158,95928581.62,D,CO,2023-01-07
032809,CA8199,44118927.41,C,CA,2023-01-07
032810,CA2874,27674050.25,C,AZ,2023-01-07
032811,CA1095,5846142.0,C,AZ,2023-01-07
032812,CA3259,83885916.95,D,KY,2023-01-07
032813,CA8946,17891854.08,C,CA,2023-01-07
032814,CA4835,5991199.11,D,KY,2023-01-07
032815,CA9635,12190884.31,C,CO,2023-01-07
032816,CA1406,71359258.1,D,AK,2023-01-07
032817,CA8722,23487173.84,C,AK,2023-01-07
032818,CA2005,88619549.61,D,AL,2023-01-07
032819,CA4498,59283507.85,C,AL,2023-01-07
032820,CA1997,9854889.59,C,AZ,2023-01-07
032821,CA4213,51973901.63,C,AZ,2023-01-07
032822,CA3967,58687003.6,C,WV,2023-01-07
032823,CA3070,12021555.82,C,AK,2023-01-07
032824,CA2255,43901268.85,D,AK,2023-01-07
032825,CA8801,14470293.26,D,NJ,2023-01-07
032826,CA0200,42435946.38,C,WV,2023-01-07
032827,CA5253,25594435.01,D,KY,2023-01-07
032828,CA0680,63299925.74,D,CO,2023-01-07
032829,CA3159,97061266.3,D,CO,2023-01-07
032830,CA7742,57531522.55,C,AL,2023-01-07
032831,CA8325,55346652.34,C,AK,2023-01-07
032832,CA5012,73625314.57,C,AK,2023-01-07
032833,CA0806,49131388.7,C,CO,2023-01-07
032834,CA9107,93305265.34,C,CO,2023-01-07
032835,CA8185,85588492.49,D,AZ,2023-01-07
032836,CA1190,60379007.08,C,CO,2023-01-07
032837,CA0027,82795840.51,D,AZ,2023-01-07
032838,CA8771,80982790.9,D,AK,2023-01-07
032839,CA8735,62662072.49,D,CO,2023-01-07
032840,CA7724,99239372.89,D,NJ,2023-01-07
032841,CA7445,17894493.29,D,AL,2023-01-07
032842,CA4049,55723463.5,D,WV,2023-01-07
032843,CA8900,50809114.73,D,AZ,2023-01-07
032844,CA9600,92194986.73,D,AL,2023-01-07
032845,CA8038,73696657.57,C,NJ,2023-01-07
032846,CA2541,40906198.51,C,NJ,2023-01-07
032847,CA2111,18000009.94,C,AZ,2023-01-07
032848,CA1071,71872168.09,C,NJ,2023-01-07
032849,CA8917,52575256.61,D,WV,2023-01-07
032850,CA6238,39884891.84,C,CA,2023-01-07
032851,CA4453,34051409.47,D,KY,2023-01-07
032852,CA5169,59985460.45,C,AL,2023-01-07
032853,CA9286,84951761.61,D,NJ,2023-01-07
032854,CA1828,19487045.81,C,AZ,2023-01-07
032855,CA0518,80438114.65,D,WV,2023-01-07
032856,CA5451,16074547.64,C,AL,2023-01-07
032857,CA6778,41705687.91,C,AK,2023-01-07
032858,CA2431,60963398.2,C,WV,2023-01-07
032859,CA2737,32129050.91,D,AZ,2023-01-07
032860,CA1249,18103874.98,C,CA,2023-01-07
032861,CA6583,58068341.24,D,WV,2023-01-07
032862,CA8130,9596718.4,D,CA,2023-01-07
032863,CA7387,66496656.44,D,AL,2023-01-07
032864,CA4189,76738179.96,C,AK,2023-01-07
032865,CA8850,94594984.2,D,AZ,2023-01-07
032866,CA3519,88639144.55,D,CO,2023-01-07
032867,CA6850,62827458.64,C,CO,2023-01-07
032868,CA0893,80753364.2,C,WV,2023-01-07
032869,CA7468,24359277.76,D,CA,2023-01-07
032870,CA4939,42286502.29,C,AZ,2023-01-07
032871,CA7960,82346997.37,D,CA,2023-01-07
032872,CA5083,38283374.14,D,AZ,2023-01-07
032873,CA2649,28424994.91,D,AZ,2023-01-07
032874,CA2392,75309302.91,C,AL,2023-01-07
032875,CA4986,46653744.21,C,CA,2023-01-07
032876,CA8755,33143662.33,C,AZ,2023-01-07
032877,CA9849,57605580.92,D,AZ,2023-01-07
032878,CA0556,27308378.14,D,AL,2023-01-07
032879,CA3832,26771004.76,C,AK,2023-01-07
032880,CA9626,8433471.87,C,CO,2023-01-07
032881,CA3152,672000.71,D,AZ,2023-01-07
032882,CA5764,76142564.64,D,CA,2023-01-07
032883,CA2947,19704431.9,C,AK,2023-01-07
032884,CA9133,47694015.8,C,AK,2023-01-07
032885,CA1347,50292369.75,D,NJ,2023-01-07
032886,CA6560,72816333.44,C,AL,2023-01-07
032887,CA2039,16492856.85,D,CO,2023-01-07
032888,CA6867,28261956.54,D,AK,2023-01-07
032889,CA7942,81374822.12,C,AK,2023-01-07
032890,CA7060,30253425.08,D,KY,2023-01-07
032891,CA0256,24083772.95,C,WV,2023-01-07
032892,CA0968,21863057.27,C,AL,2023-01-07
032893,CA7168,24731090.55,C,NJ,2023-01-07
032894,CA2230,69540749.03,D,AZ,2023-01-07
032895,CA1670,74056886.91,D,CO,2023-01-07
032896,CA0703,88275806.59,D,AK,2023-01-07
032897,CA4845,18634943.82,C,CO,2023-01-07
032898,CA7039,74713266.91,C,KY,2023-01-07
032899,CA2623,30547000.52,C,AL,2023-01-07
032900,CA3051,15369272.39,D,CA,2023-01-07
032901,CA2675,20188310.81,C,KY,2023-01-07
032902,CA8131,42862648.87,D,AZ,2023-01-07
032903,CA4251,25116414.56,D,NJ,2023-01-07
032904,CA5198,38308031.12,C,CO,2023-01-07
032905,CA6336,8117606.61,D,WV,2023-01-07
032906,CA8954,41063901.56,D,AL,2023-01-07
032907,CA7472,41248194.54,D,AZ,2023-01-07
032908,CA2921,32361190.82,D,CA,2023-01-07
032909,CA2534,5601100.68,D,NJ,2023-01-07
032910,CA3443,57300816.88,C,AZ,2023-01-07
032911,CA2680,48204447.1,C,AL,2023-01-07
032912,CA3226,36738073.86,C,KY,2023-01-07
032913,CA5457,53278795.34,D,AL,2023-01-07
032914,CA6645,23234288.06,D,NJ,2023-01-07
032915,CA2576,36742556.76,C,CA,2023-01-07
032916,CA1393,28176362.25,D,AZ,2023-01-07
032917,CA8099,48942015.62,C,AK,2023-01-07
032918,CA9199,61542831.52,C,CA,2023-01-07
032919,CA4178,27892486.39,C,NJ,2023-01-07
032920,CA2390,18444464.58,D,NJ,2023-01-07
032921,CA4260,84182706.78,C,CO,2023-01-07
032922,CA0061,78310832.07,C,NJ,2023-01-07
032923,CA1103,95415153.07,D,AZ,2023-01-07
032924,CA1881,50666419.83,C,NJ,2023-01-07
032925,CA4492,59808030.24,D,KY,2023-01-07
032926,CA0718,60106801.61,C,AK,2023-01-07
032927,CA1821,83586548.46,C,CO,2023-01-07
032928,CA7136,77044003.07,D,AZ,2023-01-07
032929,CA1961,87364315.98,D,AL,2023-01-07
032930,CA3690,52281712.54,D,NJ,2023-01-07
032931,CA4913,23728370.93,D,CA,2023-01-07
032932,CA8550,41590026.91,D,AK,2023-01-07
032933,CA5980,18289204.94,C,KY,2023-01-07
032934,CA3613,34692265.41,D,CO,2023-01-07
032935,CA4867,97297166.75,D,CA,2023-01-07
032936,CA6641,97911239.04,D,WV,2023-01-07
032937,CA7488,25680750.9,C,NJ,2023-01-07
032938,CA1564,39189690.6,C,AL,2023-01-07
032939,CA8738,26074037.89,C,WV,2023-01-07
032940,CA4313,1295729.92,C,CA,2023-01-07
032941,CA0168,61798679.17,C,AZ,2023-01-07
032942,CA4896,66881446.23,D,NJ,2023-01-07
032943,CA8111,91896430.14,D,KY,2023-01-07
032944,CA5210,6564583.36,D,CO,2023-01-07
032945,CA4698,24611127.72,C,KY,2023-01-07
032946,CA9030,31919333.95,D,NJ,2023-01-07
032947,CA2932,85433485.25,C,AL,2023-01-07
032948,CA8439,30023877.39,C,KY,2023-01-07
032949,CA1375,85822085.21,D,WV,2023-01-07
032950,CA1852,10091683.69,D,AL,2023-01-07
032951,CA8541,40601859.33,D,WV,2023-01-07
032952,CA2085,78510140.17,C,CO,2023-01-07
032953,CA3150,46028615.44,C,AK,2023-01-07
032954,CA1146,99393122.34,D,NJ,2023-01-07
032955,CA0962,41065499.47,C,KY,2023-01-07
032956,CA5443,20496750.96,C,WV,2023-01-07
032957,CA1679,95047668.85,C,CO,2023-01-07
032958,CA1426,4366826.98,C,AL,2023-01-07
032959,CA0960,47622232.99,C,CO,2023-01-07
032960,CA4574,48301577.68,D,AZ,2023-01-07
