tran_id,cust_id,tran_ammount,tran_type,tran_stat_cd,tran_date
011520,CA7890,99819664.75,D,CA,2023-01-03
011521,CA5841,21823649.96,C,WV,2023-01-03
011522,CA4684,44688751.55,C,KY,2023-01-03
011523,CA9652,16474379.38,D,CA,2023-01-03
011524,CA9458,32184595.16,D,AZ,2023-01-03
011525,CA8724,19131971.68,D,WV,2023-01-03
011526,CA2043,99449575.44,D,AZ,2023-01-03
011527,CA1214,84831668.22,D,AK,2023-01-03
011528,CA6910,41493760.09,D,AL,2023-01-03
011529,CA4833,27077528.8,D,NJ,2023-01-03
011530,CA9656,79158895.45,D,AZ,2023-01-03
011531,CA7461,60282256.65,D,AK,2023-01-03
011532,CA6874,47936082.1,D,CO,2023-01-03
011533,CA3610,41775620.1,D,CA,2023-01-03
011534,CA4533,7460954.12,C,AZ,2023-01-03
011535,CA0205,81377380.83,D,WV,2023-01-03
011536,CA7809,95030709.63,C,KY,2023-01-03
011537,CA4558,69672932.35,D,AK,2023-01-03
011538,CA0439,20325813.29,C,WV,2023-01-03
011539,CA1437,22561667.53,D,WV,2023-01-03
011540,CA8476,91327169.1,C,WV,2023-01-03
011541,CA6050,41706853.33,C,CA,2023-01-03
011542,CA7260,61597386.67,C,AZ,2023-01-03
011543,CA9452,21367730.34,C,CA,2023-01-03
011544,CA1285,67673693.55,D,AZ,2023-01-03
011545,CA5409,42573870.63,C,AK,2023-01-03
011546,CA5339,62371356.64,D,AZ,2023-01-03
011547,CA8005,82108493.83,D,AZ,2023-01-03
011548,CA4280,60383233.48,D,CA,2023-01-03
011549,CA2786,51885328.1,C,CA,2023-01-03
011550,CA8988,19316730.95,C,CO,2023-01-03
011551,CA8291,97389987.36,C,CO,2023-01-03
011552,CA9218,33188317.61,D,NJ,2023-01-03
011553,CA3527,159472.05,C,AK,2023-01-03
011554,CA6349,8541938.94,D,AZ,2023-01-03
011555,CA1391,57475305.05,C,AK,2023-01-03
011556,CA3076,40730463.57,C,CO,2023-01-03
011557,CA4303,83092479.1,C,CA,2023-01-03
011558,CA3687,63993823.21,C,AL,2023-01-03
011559,CA8669,69890832.02,D,AL,2023-01-03
011560,CA6854,95205630.38,C,AK,2023-01-03
011561,CA8876,6280668.32,D,AK,2023-01-03
011562,CA3248,62628832.49,C,WV,2023-01-03
011563,CA1478,35661105.17,D,CA,2023-01-03
011564,CA6210,33216464.36,D,WV,2023-01-03
011565,CA2682,13692695.72,D,CA,2023-01-03
011566,CA5346,85474590.5,C,CO,2023-01-03
011567,CA3624,51547269.93,C,KY,2023-01-03
011568,CA6236,98645399.45,D,NJ,2023-01-03
011569,CA7837,12500375.27,D,AL,2023-01-03
011570,CA3299,74552413.22,D,WV,2023-01-03
011571,CA0174,19547208.36,D,KY,2023-01-03
011572,CA8595,47298977.77,C,CO,2023-01-03
011573,CA3796,90678363.33,D,AL,2023-01-03
011574,CA7162,26066927.05,D,AZ,2023-01-03
011575,CA7804,40310423.03,D,AL,2023-01-03
011576,CA5113,33036198.37,D,KY,2023-01-03
011577,CA3936,40637508.03,D,CA,2023-01-03
011578,CA9947,54639409.38,D,WV,2023-01-03
011579,CA6716,99793303.52,C,WV,2023-01-03
011580,CA7788,8182969.91,D,AL,2023-01-03
011581,CA8574,26637266.06,D,AL,2023-01-03
011582,CA8563,86478660.79,C,CA,2023-01-03
011583,CA3148,83741765.89,D,NJ,2023-01-03
011584,CA4252,38517841.86,D,AZ,2023-01-03
011585,CA1799,29345805.37,D,AZ,2023-01-03
011586,CA1787,72227874.09,C,NJ,2023-01-03
011587,CA1464,70687367.22,C,WV,2023-01-03
011588,CA5826,25925736.4,D,NJ,2023-01-03
011589,CA2968,92516343.04,D,KY,2023-01-03
011590,CA7839,55530882.81,C,NJ,2023-01-03
011591,CA7963,42110036.66,D,CO,2023-01-03
011592,CA4462,86324736.44,C,CO,2023-01-03
011593,CA9698,19431772.04,D,WV,2023-01-03
011594,CA5434,65578025.77,D,CA,2023-01-03
011595,CA3764,84145096.49,C,AZ,2023-01-03
011596,CA8514,51826968.33,D,AZ,2023-01-03
011597,CA1578,58486511.44,C,WV,2023-01-03
011598,CA8850,94088231.96,C,WV,2023-01-03
011599,CA0114,31647574.34,D,CA,2023-01-03
011600,CA7208,92518007.81,C,AK,2023-01-03
011601,CA6584,16656372.65,D,CA,2023-01-03
011602,CA8333,68915359.13,D,NJ,2023-01-03
011603,CA3755,99767195.35,C,CA,2023-01-03
011604,CA1998,33815649.22,D,AK,2023-01-03
011605,CA5538,64498650.24,C,WV,2023-01-03
011606,CA3125,1473051.33,C,CO,2023-01-03
011607,CA4937,11907930.45,C,AL,2023-01-03
011608,CA4444,79773324.5,D,WV,2023-01-03
011609,CA2850,65303778.95,D,AL,2023-01-03
011610,CA8965,80938097.51,C,WV,2023-01-03
011611,CA6598,3401075.52,C,AZ,2023-01-03
011612,CA5030,45116900.72,D,AZ,2023-01-03
011613,CA6343,20452747.4,D,NJ,2023-01-03
011614,CA8011,83195543.83,C,AL,2023-01-03
011615,CA6934,80266384.44,C,AL,2023-01-03
011616,CA8824,34199129.28,C,WV,2023-01-03
011617,CA2412,80087131.98,C,NJ,2023-01-03
011618,CA1152,64886563.43,D,AK,2023-01-03
011619,CA7374,62340674.92,C,NJ,2023-01-03
011620,CA2538,81712636.05,D,AZ,2023-01-03
011621,CA4816,68033548.64,C,KY,2023-01-03
011622,CA5369,19585932.1,C,KY,2023-01-03
011623,CA9804,7668004.06,D,CO,2023-01-03
011624,CA0576,45999306.01,C,AL,2023-01-03
011625,CA2810,29700054.75,D,AK,2023-01-03
011626,CA8288,78673880.53,D,KY,2023-01-03
011627,CA1965,48238015.66,D,AL,2023-01-03
011628,CA7012,71524211.58,C,NJ,2023-01-03
011629,CA6734,99104475.16,D,CA,2023-01-03
011630,CA9805,99493141.92,D,CA,2023-01-03
011631,CA4485,55881704.57,D,NJ,2023-01-03
011632,CA4064,13367429.53,D,AK,2023-01-03
011633,CA0087,59317360.82,D,NJ,2023-01-03
011634,CA8658,42046272.16,D,KY,2023-01-03
011635,CA6042,61099021.39,C,CA,2023-01-03
011636,CA1340,36573657.4,C,AZ,2023-01-03
011637,CA2091,48468597.89,C,WV,2023-01-03
011638,CA4573,69251724.34,D,CO,2023-01-03
011639,CA7038,63192790.14,D,CO,2023-01-03
011640,CA4677,77011302.16,D,AZ,2023-01-03
011641,CA3927,6858174.31,D,KY,2023-01-03
011642,CA7044,39338161.15,C,NJ,2023-01-03
011643,CA3937,45277989.35,D,AZ,2023-01-03
011644,CA8296,47095157.71,C,WV,2023-01-03
011645,CA5077,37356380.37,C,NJ,2023-01-03
011646,CA0525,14910299.48,D,AK,2023-01-03
011647,CA8644,41722989.42,D,AL,2023-01-03
011648,CA0553,69417157.59,C,CA,2023-01-03
011649,CA4593,83614110.1,C,NJ,2023-01-03
011650,CA6556,20206720.73,C,AZ,2023-01-03
011651,CA1561,78471425.98,C,CA,2023-01-03
011652,CA3294,68206213.38,D,AK,2023-01-03
011653,CA9138,6726466.56,D,CO,2023-01-03
011654,CA5054,10966842.28,C,AL,2023-01-03
011655,CA3245,4398672.54,C,WV,2023-01-03
011656,CA6558,85747512.6,D,NJ,2023-01-03
011657,CA7110,76539038.36,D,NJ,2023-01-03
011658,CA9125,87088258.31,D,AZ,2023-01-03
011659,CA2128,99249956.15,C,AL,2023-01-03
011660,CA5257,73445420.07,D,KY,2023-01-03
011661,CA9730,25550177.83,D,AZ,2023-01-03
011662,CA4871,58909775.96,D,KY,2023-01-03
011663,CA2227,90292639.09,D,AL,2023-01-03
011664,CA8662,3101331.33,C,WV,2023-01-03
011665,CA1122,24391300.77,D,WV,2023-01-03
011666,CA3953,92166095.84,D,AZ,2023-01-03
011667,CA9036,48441096.79,D,AZ,2023-01-03
011668,CA8471,63971034.34,C,CA,2023-01-03
011669,CA8341,2377085.85,C,NJ,2023-01-03
011670,CA1004,60732102.84,D,KY,2023-01-03
011671,CA0904,36126371.3,C,NJ,2023-01-03
011672,CA7939,32923850.02,D,AK,2023-01-03
011673,CA3359,41677974.25,C,KY,2023-01-03
011674,CA5824,16985412.18,D,CA,2023-01-03
011675,CA6621,5048259.57,C,AZ,2023-01-03
011676,CA1768,85726985.57,D,AZ,2023-01-03
011677,CA3862,8531507.03,D,CA,2023-01-03
011678,CA6215,89013308.91,D,CO,2023-01-03
011679,CA0485,11784366.7,C,WV,2023-01-03
011680,CA1369,70472992.81,C,AL,2023-01-03
011681,CA6134,18567753.16,D,CO,2023-01-03
011682,CA8741,17412802.03,D,CO,2023-01-03
011683,CA7062,67337771.79,C,CO,2023-01-03
011684,CA8887,77390227.61,C,AL,2023-01-03
011685,CA7247,93762062.15,C,WV,2023-01-03
011686,CA8266,58332975.38,C,AZ,2023-01-03
011687,CA5040,98433536.93,D,KY,2023-01-03
011688,CA3063,2468290.9,D,NJ,2023-01-03
011689,CA8451,64538865.49,C,AL,2023-01-03
011690,CA5019,93072956.74,C,CO,2023-01-03
011691,CA5569,71690308.14,C,CA,2023-01-03
011692,CA7468,64663205.35,C,AZ,2023-01-03
011693,CA2707,20931329.85,C,AK,2023-01-03
011694,CA8383,37066262.0,C,AK,2023-01-03
011695,CA7323,17096393.71,C,AK,2023-01-03
011696,CA9350,67291015.3,C,CO,2023-01-03
011697,CA8908,15277703.41,D,KY,2023-01-03
011698,CA6468,39379384.45,D,AZ,2023-01-03
011699,CA2230,80895974.26,D,AZ,2023-01-03
011700,CA3550,67481090.11,C,NJ,2023-01-03
011701,CA9358,1331746.14,D,CA,2023-01-03
011702,CA8122,21395530.79,D,NJ,2023-01-03
011703,CA3791,71838861.91,C,CO,2023-01-03
011704,CA2504,30557304.48,D,NJ,2023-01-03
011705,CA0750,8972687.67,C,CA,2023-01-03
011706,CA6507,55926503.8,D,AK,2023-01-03
011707,CA0576,28765949.18,D,AL,2023-01-03
011708,CA4051,66817415.47,C,AL,2023-01-03
011709,CA5226,81601477.68,C,AK,2023-01-03
011710,CA8767,55949228.01,C,CO,2023-01-03
011711,CA7831,26406619.97,D,AZ,2023-01-03
011712,CA5996,30745773.56,D,WV,2023-01-03
011713,CA5673,68483171.37,C,NJ,2023-01-03
011714,CA5378,87428608.82,D,AZ,2023-01-03
011715,CA7018,39637682.37,D,NJ,2023-01-03
011716,CA6232,71403515.7,C,KY,2023-01-03
011717,CA2997,73653139.48,C,WV,2023-01-03
011718,CA6678,88412504.41,C,AL,2023-01-03
011719,CA5520,23912906.46,D,AZ,2023-01-03
011720,CA3313,98598376.03,C,AZ,2023-01-03
011721,CA6431,81866355.21,C,WV,2023-01-03
011722,CA0045,14720816.04,D,AZ,2023-01-03
011723,CA6287,33581540.44,C,AZ,2023-01-03
011724,CA1828,49346901.73,D,WV,2023-01-03
011725,CA0550,74684767.44,C,WV,2023-01-03
011726,CA6947,84897359.83,C,AZ,2023-01-03
011727,CA0461,62573092.03,C,AK,2023-01-03
011728,CA4901,69806201.96,C,KY,2023-01-03
011729,CA7975,42610291.97,D,CA,2023-01-03
011730,CA4290,25047222.32,D,CA,2023-01-03
011731,CA6203,88726893.13,C,AK,2023-01-03
011732,CA4306,11594885.59,D,WV,2023-01-03
011733,CA7883,18583588.56,D,CO,2023-01-03
011734,CA4815,76934741.89,D,CO,2023-01-03
011735,CA4451,72891124.12,C,AK,2023-01-03
011736,CA0509,89701594.42,D,KY,2023-01-03
011737,CA4940,20251993.36,C,CO,2023-01-03
011738,CA8835,45981093.46,D,AZ,2023-01-03
011739,CA3427,65554525.31,D,CO,2023-01-03
011740,CA5687,83823413.88,C,AZ,2023-01-03
011741,CA5433,91580871.89,D,CA,2023-01-03
011742,CA1954,35685091.18,C,WV,2023-01-03
011743,CA9712,22361081.87,C,AL,2023-01-03
011744,CA5233,87706783.45,D,AK,2023-01-03
011745,CA8318,70085822.72,D,AK,2023-01-03
011746,CA1626,82017439.53,C,AL,2023-01-03
011747,CA9092,74671368.21,D,NJ,2023-01-03
011748,CA7454,72157289.66,C,AL,2023-01-03
011749,CA7009,84735959.05,D,AK,2023-01-03
011750,CA3246,2085871.56,C,AK,2023-01-03
011751,CA3125,24487252.36,C,KY,2023-01-03
011752,CA3716,59355513.91,C,WV,2023-01-03
011753,CA9535,31607360.2,C,CA,2023-01-03
011754,CA5959,29198495.57,C,WV,2023-01-03
011755,CA9579,63702776.2,D,CO,2023-01-03
011756,CA0899,68428299.38,C,AK,2023-01-03
011757,CA3432,78200017.27,D,AZ,2023-01-03
011758,CA1281,87234814.4,C,AZ,2023-01-03
011759,CA4950,82182478.49,C,AZ,2023-01-03
011760,CA2633,5667078.42,C,AZ,2023-01-03
011761,CA4237,98047874.39,C,AZ,2023-01-03
011762,CA4282,60592272.9,C,AZ,2023-01-03
011763,CA1958,9614101.95,C,NJ,2023-01-03
011764,CA9112,63382686.89,D,NJ,2023-01-03
011765,CA3157,32689875.66,D,WV,2023-01-03
011766,CA1453,59298118.7,C,AZ,2023-01-03
011767,CA3596,44834711.06,D,NJ,2023-01-03
011768,CA3823,60863030.02,C,NJ,2023-01-03
011769,CA0477,2446740.76,C,WV,2023-01-03
011770,CA8487,66051397.76,D,WV,2023-01-03
011771,CA0896,27893614.68,C,AL,2023-01-03
011772,CA4931,12614172.53,D,AK,2023-01-03
011773,CA2272,21752147.16,C,AL,2023-01-03
011774,CA3854,15870947.41,D,AK,2023-01-03
011775,CA2413,62051901.13,C,AK,2023-01-03
011776,CA1671,54512753.83,C,NJ,2023-01-03
011777,CA3139,11226717.26,D,NJ,2023-01-03
011778,CA2911,84534593.44,C,KY,2023-01-03
011779,CA4860,32441797.42,C,WV,2023-01-03
011780,CA0637,70479002.73,D,AZ,2023-01-03
011781,CA6207,37828210.51,C,AK,2023-01-03
011782,CA2653,72925277.24,D,CA,2023-01-03
011783,CA3118,69441974.09,D,AK,2023-01-03
011784,CA4859,21477806.73,C,CO,2023-01-03
011785,CA4170,39623109.01,C,AL,2023-01-03
011786,CA6326,10220372.86,D,AK,2023-01-03
011787,CA3241,70497772.05,C,WV,2023-01-03
011788,CA9128,74530088.81,D,NJ,2023-01-03
011789,CA7045,59861079.74,D,NJ,2023-01-03
011790,CA3312,98393256.13,C,AL,2023-01-03
011791,CA0539,64623829.37,C,AL,2023-01-03
011792,CA0088,6865543.28,D,KY,2023-01-03
011793,CA8235,83698580.08,D,CO,2023-01-03
011794,CA7215,79399463.95,C,CO,2023-01-03
011795,CA6496,350190.4,C,WV,2023-01-03
011796,CA2060,33737678.14,C,CA,2023-01-03
011797,CA0425,46399642.06,D,CO,2023-01-03
011798,CA1451,93593563.14,D,CO,2023-01-03
011799,CA8595,49672675.99,D,AZ,2023-01-03
011800,CA0347,19997851.81,C,NJ,2023-01-03
011801,CA0133,99219588.2,C,AK,2023-01-03
011802,CA8036,62302322.62,D,AL,2023-01-03
011803,CA5006,64455569.43,C,CO,2023-01-03
011804,CA0033,25447560.59,C,AK,2023-01-03
011805,CA6076,87039710.61,D,WV,2023-01-03
011806,CA8058,73487259.34,D,WV,2023-01-03
011807,CA0644,80033356.49,C,KY,2023-01-03
011808,CA1089,82466763.11,C,CA,2023-01-03
011809,CA9643,19820838.26,C,CA,2023-01-03
011810,CA1675,15087500.83,D,AK,2023-01-03
011811,CA5185,14116506.08,D,AZ,2023-01-03
011812,CA6339,14127238.23,D,CO,2023-01-03
011813,CA4917,16129433.3,C,WV,2023-01-03
011814,CA8471,76134287.71,D,AK,2023-01-03
011815,CA6384,98830665.34,C,CA,2023-01-03
011816,CA1245,8850575.36,D,NJ,2023-01-03
011817,CA8144,70035670.56,D,AL,2023-01-03
011818,CA1010,50378944.63,D,AK,2023-01-03
011819,CA0396,64348838.51,C,KY,2023-01-03
011820,CA9681,40529184.68,D,AZ,2023-01-03
011821,CA0567,20919685.05,C,NJ,2023-01-03
011822,CA9768,5019882.55,C,CO,2023-01-03
011823,CA6903,10549806.3,C,WV,2023-01-03
011824,CA2038,29889074.15,D,CA,2023-01-03
011825,CA1804,93265434.86,C,AL,2023-01-03
011826,CA7981,8356807.91,D,AZ,2023-01-03
011827,CA7558,81148737.66,C,AK,2023-01-03
011828,CA2370,52333101.19,C,KY,2023-01-03
011829,CA2391,41457350.8,C,AK,2023-01-03
011830,CA1144,59650393.16,C,AL,2023-01-03
011831,CA0570,59633928.15,C,CO,2023-01-03
011832,CA8420,12075272.12,D,WV,2023-01-03
011833,CA6211,43552779.01,C,AK,2023-01-03
011834,CA6643,94383735.48,C,WV,2023-01-03
011835,CA6013,98496901.51,D,AL,2023-01-03
011836,CA9374,4834396.64,C,AZ,2023-01-03
011837,CA9549,81879426.64,C,AZ,2023-01-03
011838,CA3922,87564733.51,D,CA,2023-01-03
011839,CA1561,93102206.43,D,NJ,2023-01-03
011840,CA0380,32761139.0,C,CA,2023-01-03
011841,CA9227,18025158.48,D,CO,2023-01-03
011842,CA8424,12149680.44,D,AZ,2023-01-03
011843,CA1121,42479693.12,D,AL,2023-01-03
011844,CA8582,97980311.35,D,KY,2023-01-03
011845,CA6330,35017782.28,D,WV,2023-01-03
011846,CA8237,12150801.01,D,AZ,2023-01-03
011847,CA4096,37495803.61,C,KY,2023-01-03
011848,CA7741,88220344.76,C,CO,2023-01-03
011849,CA7289,80306311.93,C,CO,2023-01-03
011850,CA9813,3336517.42,C,AK,2023-01-03
011851,CA1200,24100310.93,C,AZ,2023-01-03
011852,CA6745,4685155.58,D,CA,2023-01-03
011853,CA5534,17784923.93,C,CA,2023-01-03
011854,CA1532,79699574.25,C,CA,2023-01-03
011855,CA4314,86957484.09,D,WV,2023-01-03
011856,CA4102,24806440.6,D,NJ,2023-01-03
011857,CA7096,42331872.49,C,NJ,2023-01-03
011858,CA3355,49130331.62,D,AL,2023-01-03
011859,CA6326,57055012.76,C,NJ,2023-01-03
011860,CA7300,67879534.48,D,WV,2023-01-03
011861,CA8502,10288672.74,D,WV,2023-01-03
011862,CA4185,15330656.41,D,NJ,2023-01-03
011863,CA7254,79598143.77,C,KY,2023-01-03
011864,CA6848,37351504.38,C,KY,2023-01-03
011865,CA6513,37856793.55,C,AZ,2023-01-03
011866,CA7582,99689001.19,D,AK,2023-01-03
011867,CA4198,78874344.45,D,AZ,2023-01-03
011868,CA0974,31974658.21,D,CO,2023-01-03
011869,CA2391,53010757.86,C,AL,2023-01-03
011870,CA9828,69009554.42,D,AZ,2023-01-03
011871,CA5182,70012196.02,C,WV,2023-01-03
011872,CA7499,60016310.87,C,WV,2023-01-03
011873,CA8537,82379845.31,C,NJ,2023-01-03
011874,CA9682,37811395.59,C,CA,2023-01-03
011875,CA3571,1893901.72,D,KY,2023-01-03
011876,CA1833,41760255.5,C,KY,2023-01-03
011877,CA0702,52744555.07,C,NJ,2023-01-03
011878,CA2271,77646220.31,D,KY,2023-01-03
011879,CA9310,89753829.41,D,AK,2023-01-03
011880,CA8725,34420516.24,C,AL,2023-01-03
011881,CA9605,43975208.83,C,AL,2023-01-03
011882,CA9047,16064418.11,D,AZ,2023-01-03
011883,CA9724,36072819.75,D,WV,2023-01-03
011884,CA2420,1823024.53,D,AZ,2023-01-03
011885,CA9120,46637251.61,D,WV,2023-01-03
011886,CA8996,95681816.29,C,AZ,2023-01-03
011887,CA0276,17793416.59,C,CA,2023-01-03
011888,CA5674,50009926.75,D,AZ,2023-01-03
011889,CA4018,79688399.67,C,CO,2023-01-03
011890,CA4960,86447062.15,C,CA,2023-01-03
011891,CA3175,88717841.81,C,WV,2023-01-03
011892,CA7062,72697901.22,C,CO,2023-01-03
011893,CA7657,16661384.57,D,AZ,2023-01-03
011894,CA1320,31095499.05,D,CO,2023-01-03
011895,CA3040,89849188.8,D,AL,2023-01-03
011896,CA7371,70741245.47,D,AK,2023-01-03
011897,CA5650,25664618.59,D,AK,2023-01-03
011898,CA3718,71523952.6,C,AL,2023-01-03
011899,CA6627,48278664.2,C,AL,2023-01-03
011900,CA5235,1933254.42,C,AZ,2023-01-03
011901,CA2867,9178236.9,C,AL,2023-01-03
011902,CA4357,96080903.92,C,CA,2023-01-03
011903,CA2276,57186211.27,D,NJ,2023-01-03
011904,CA4771,81937399.9,D,AL,2023-01-03
011905,CA7169,23439828.48,D,CA,2023-01-03
011906,CA0828,11881044.46,D,KY,2023-01-03
011907,CA3801,55149665.71,C,AZ,2023-01-03
011908,CA7765,77916286.43,C,AZ,2023-01-03
011909,CA3358,80116155.29,D,AL,2023-01-03
011910,CA9765,62849212.69,D,AL,2023-01-03
011911,CA0457,65009513.97,C,CO,2023-01-03
011912,CA5037,50521686.85,C,KY,2023-01-03
011913,CA3932,3326406.33,C,AL,2023-01-03
011914,CA4512,34987916.79,D,AL,2023-01-03
011915,CA1823,9087293.59,D,AZ,2023-01-03
011916,CA4672,44715498.72,C,AZ,2023-01-03
011917,CA5515,20303347.25,D,AK,2023-01-03
011918,CA9226,44556315.6,D,CA,2023-01-03
011919,CA5622,20360344.92,C,AK,2023-01-03
011920,CA2529,4087465.08,C,NJ,2023-01-03
011921,CA4806,61458152.76,D,KY,2023-01-03
011922,CA9428,80078667.93,C,CO,2023-01-03
011923,CA0445,50513574.17,D,CA,2023-01-03
011924,CA0477,7682109.89,C,CO,2023-01-03
011925,CA7998,94558659.37,C,CO,2023-01-03
011926,CA7454,65773519.57,D,KY,2023-01-03
011927,CA8404,87679112.04,D,AZ,2023-01-03
011928,CA4720,38241425.88,C,AK,2023-01-03
011929,CA5684,84549615.01,C,CO,2023-01-03
011930,CA8956,39700649.33,D,CO,2023-01-03
011931,CA6093,30903794.35,C,NJ,2023-01-03
011932,CA1529,83637276.94,D,AK,2023-01-03
011933,CA8183,20405111.68,D,CA,2023-01-03
011934,CA3191,74250646.98,D,KY,2023-01-03
011935,CA0292,25226433.46,D,CO,2023-01-03
011936,CA4330,23799978.14,D,CO,2023-01-03
011937,CA4436,67189304.98,C,WV,2023-01-03
011938,CA7368,4298212.2,D,AZ,2023-01-03
011939,CA4943,61703168.91,C,CA,2023-01-03
011940,CA9804,61997524.77,C,CA,2023-01-03
011941,CA3026,9582982.93,D,AZ,2023-01-03
011942,CA1696,58691392.97,D,AK,2023-01-03
011943,CA0812,1806680.55,C,AL,2023-01-03
011944,CA8832,72091804.03,D,AL,2023-01-03
011945,CA8150,40821735.77,C,CA,2023-01-03
011946,CA6486,4088857.13,D,KY,2023-01-03
011947,CA9048,20897087.6,D,AK,2023-01-03
011948,CA5209,22637850.73,D,CA,2023-01-03
011949,CA7470,86197700.79,C,CA,2023-01-03
011950,CA8302,60930565.55,C,KY,2023-01-03
011951,CA7388,50221266.19,C,NJ,2023-01-03
011952,CA3020,18434370.43,D,WV,2023-01-03
011953,CA8160,91412720.15,D,NJ,2023-01-03
011954,CA2980,4812017.4,D,AL,2023-01-03
011955,CA9697,96305632.36,D,AK,2023-01-03
011956,CA3751,79715389.91,D,AK,2023-01-03
011957,CA6557,12078924.08,C,AL,2023-01-03
011958,CA1232,5720331.01,C,NJ,2023-01-03
011959,CA8691,49580507.68,D,KY,2023-01-03
011960,CA2331,53714339.02,C,NJ,2023-01-03
011961,CA2425,31117125.22,D,AK,2023-01-03
011962,CA6986,27184833.01,D,AK,2023-01-03
011963,CA4812,61620354.89,D,NJ,2023-01-03
011964,CA8087,69342640.26,C,WV,2023-01-03
011965,CA8592,58170082.84,D,AZ,2023-01-03
011966,CA4038,21061331.61,D,CA,2023-01-03
011967,CA8992,90419576.4,D,AL,2023-01-03
011968,CA2254,21129623.85,C,CO,2023-01-03
011969,CA0825,61318495.57,D,CA,2023-01-03
011970,CA1124,46211798.08,C,CA,2023-01-03
011971,CA3452,15524447.29,C,NJ,2023-01-03
011972,CA8356,50662315.62,C,CO,2023-01-03
011973,CA2109,15129157.29,C,NJ,2023-01-03
011974,CA1617,1309574.39,D,CA,2023-01-03
011975,CA6761,77359651.78,C,CO,2023-01-03
011976,CA5294,83913915.26,D,KY,2023-01-03
011977,CA3775,7362558.7,C,AK,2023-01-03
011978,CA3499,6358149.86,D,CA,2023-01-03
011979,CA9932,55119449.2,D,NJ,2023-01-03
011980,CA1305,53410864.4,C,NJ,2023-01-03
011981,CA1982,45813410.17,D,CA,2023-01-03
011982,CA2330,27266191.49,D,WV,2023-01-03
011983,CA3919,96779887.09,D,NJ,2023-01-03
011984,CA2895,89840377.93,D,CO,2023-01-03
011985,CA8700,33881237.44,D,KY,2023-01-03
011986,CA8469,52946771.53,D,AZ,2023-01-03
011987,CA1871,97058837.0,C,AK,2023-01-03
011988,CA8186,52693043.14,C,NJ,2023-01-03
011989,CA0366,57151371.43,D,WV,2023-01-03
011990,CA5645,88073003.0,C,AZ,2023-01-03
011991,CA9877,55017662.34,D,WV,2023-01-03
011992,CA7099,20414411.19,D,AZ,2023-01-03
011993,CA3867,60768176.29,C,AL,2023-01-03
011994,CA1268,12671391.34,D,WV,2023-01-03
011995,CA3092,56487228.21,C,KY,2023-01-03
