tran_id,cust_id,tran_ammount,tran_type,tran_stat_cd,tran_date
000072,CA5285,60591576.04,C,WV,2023-01-01
000073,CA3080,18900635.14,D,NJ,2023-01-01
000074,CA3243,5549779.49,C,WV,2023-01-01
000075,CA7358,54730397.28,D,AK,2023-01-01
000076,CA2861,13117010.22,D,KY,2023-01-01
000077,CA5825,83182342.24,D,NJ,2023-01-01
000078,CA8819,95629399.48,D,AZ,2023-01-01
000079,CA9560,13159827.71,C,AK,2023-01-01
000080,CA6191,35100404.92,C,WV,2023-01-01
000081,CA2367,51096612.22,C,NJ,2023-01-01
000082,CA5589,8293268.89,C,KY,2023-01-01
000083,CA2704,88145156.63,D,AL,2023-01-01
000084,CA8562,2802604.66,C,CA,2023-01-01
000085,CA2402,23729710.48,D,NJ,2023-01-01
000086,CA5022,46214554.84,D,NJ,2023-01-01
000087,CA4254,14793079.37,C,KY,2023-01-01
000088,CA9971,1158190.91,C,AK,2023-01-01
000089,CA4956,18237785.76,D,CA,2023-01-01
000090,CA7253,51337232.93,C,WV,2023-01-01
000091,CA3528,41558011.01,D,WV,2023-01-01
000092,CA4184,28508907.3,C,CA,2023-01-01
000093,CA2810,47858756.03,C,KY,2023-01-01
000094,CA2468,27603462.74,C,NJ,2023-01-01
000095,CA6465,87658560.21,D,CA,2023-01-01
000096,CA8326,23151823.02,C,AZ,2023-01-01
000097,CA8850,24247417.89,D,KY,2023-01-01
000098,CA2130,44204238.12,C,AZ,2023-01-01
000099,CA8053,49093234.72,D,KY,2023-01-01
000100,CA8614,79035615.36,C,CO,2023-01-01
000101,CA6759,38226167.8,D,AL,2023-01-01
000102,CA7355,81317573.02,C,NJ,2023-01-01
000103,CA8763,38600678.07,D,WV,2023-01-01
000104,CA3301,33476554.53,C,KY,2023-01-01
000105,CA3575,39156030.85,D,WV,2023-01-01
000106,CA0355,69505304.65,C,AZ,2023-01-01
000107,CA6213,44362519.22,C,WV,2023-01-01
000108,CA3604,56624555.87,D,KY,2023-01-01
000109,CA6183,74893234.45,C,AZ,2023-01-01
000110,CA8196,24419484.36,D,AK,2023-01-01
000111,CA0431,16810410.76,D,CA,2023-01-01
000112,CA5649,7861018.01,C,NJ,2023-01-01
000113,CA4817,89998171.94,C,AZ,2023-01-01
000114,CA6953,8618895.49,C,NJ,2023-01-01
000115,CA9627,57661832.73,D,CO,2023-01-01
000116,CA7618,73259642.4,D,WV,2023-01-01
000117,CA2068,73040241.4,C,NJ,2023-01-01
000118,CA2060,17010804.07,C,WV,2023-01-01
000119,CA9335,20746552.34,C,CO,2023-01-01
000120,CA8251,95238015.39,D,KY,2023-01-01
000121,CA0178,90055964.07,D,CO,2023-01-01
000122,CA3285,4170689.61,D,AZ,2023-01-01
000123,CA5860,7160787.23,D,NJ,2023-01-01
000124,CA8661,2934023.81,C,AL,2023-01-01
000125,CA3255,30707235.87,C,AL,2023-01-01
000126,CA9477,51650112.38,C,NJ,2023-01-01
000127,CA7379,69033150.19,C,AK,2023-01-01
000128,CA0780,30200495.28,D,CO,2023-01-01
000129,CA3286,94434153.96,C,NJ,2023-01-01
000130,CA0288,53691980.72,D,AZ,2023-01-01
000131,CA8062,21129436.79,C,CO,2023-01-01
000132,CA5751,53075869.12,C,AZ,2023-01-01
000133,CA6820,44132299.1,C,CA,2023-01-01
000134,CA9011,65059305.59,C,AK,2023-01-01
000135,CA6590,53089644.54,C,CA,2023-01-01
000136,CA5197,91041315.83,C,AK,2023-01-01
000137,CA6041,33658239.76,C,AK,2023-01-01
000138,CA1346,25555311.27,D,AK,2023-01-01
000139,CA7359,38685787.43,D,AL,2023-01-01
000140,CA2047,91084573.48,D,KY,2023-01-01
000141,CA7318,99475953.81,D,WV,2023-01-01
000142,CA3124,23360563.46,C,AK,2023-01-01
000143,CA1111,41070349.19,C,WV,2023-01-01
000144,CA8334,59775824.11,C,AZ,2023-01-01
000145,CA3151,88024894.16,C,AZ,2023-01-01
000146,CA2091,94329695.97,C,AZ,2023-01-01
000147,CA2954,99936594.64,D,CO,2023-01-01
000148,CA8740,86949146.26,C,NJ,2023-01-01
000149,CA1777,23490610.95,C,AL,2023-01-01
000150,CA4738,14996652.93,C,CO,2023-01-01
000151,CA1752,57994850.91,D,WV,2023-01-01
000152,CA4898,83929311.15,D,CA,2023-01-01
000153,CA3749,79023794.87,D,AZ,2023-01-01
000154,CA8515,20453314.11,D,NJ,2023-01-01
000155,CA3356,36061045.78,C,NJ,2023-01-01
000156,CA2695,31015689.97,C,CA,2023-01-01
000157,CA7938,78046675.73,D,AK,2023-01-01
000158,CA8885,61995295.48,C,AL,2023-01-01
000159,CA1708,66128951.87,C,AZ,2023-01-01
000160,CA5807,95474171.74,C,WV,2023-01-01
000161,CA8233,17422222.7,C,KY,2023-01-01
000162,CA9458,4331673.15,C,KY,2023-01-01
000163,CA2877,19892421.04,C,NJ,2023-01-01
000164,CA1056,20084130.47,C,NJ,2023-01-01
000165,CA9884,33220425.76,D,KY,2023-01-01
000166,CA5728,52352274.17,C,NJ,2023-01-01
000167,CA0705,38624022.0,D,AZ,2023-01-01
000168,CA5666,28436673.28,D,NJ,2023-01-01
000169,CA0566,93464960.51,D,NJ,2023-01-01
000170,CA2254,52241711.71,C,CO,2023-01-01
000171,CA9571,13352513.03,D,AL,2023-01-01
000172,CA8256,44444959.18,D,CA,2023-01-01
000173,CA1855,1489468.52,C,AZ,2023-01-01
000174,CA0011,67418959.16,C,CA,2023-01-01
000175,CA6061,82648082.89,D,CA,2023-01-01
000176,CA3185,58026530.22,D,AZ,2023-01-01
000177,CA7624,63290099.33,D,KY,2023-01-01
000178,CA6955,85619063.14,D,KY,2023-01-01
000179,CA1232,13333875.95,D,KY,2023-01-01
000180,CA8323,52867378.52,D,AK,2023-01-01
000181,CA4254,60512245.46,D,CO,2023-01-01
000182,CA3761,17660323.6,D,WV,2023-01-01
000183,CA6225,58813596.84,C,AZ,2023-01-01
000184,CA4209,80397143.88,D,WV,2023-01-01
000185,CA8449,10100427.28,D,NJ,2023-01-01
000186,CA7990,30429053.72,C,KY,2023-01-01
000187,CA9297,32590245.39,C,CO,2023-01-01
000188,CA6214,46265301.35,C,KY,2023-01-01
000189,CA9700,81800434.55,D,CO,2023-01-01
000190,CA1252,10068496.04,C,CO,2023-01-01
000191,CA1910,57887840.77,D,KY,2023-01-01
000192,CA4094,96963365.34,C,WV,2023-01-01
000193,CA1907,49471420.37,D,AK,2023-01-01
000194,CA1941,63858717.93,D,AL,2023-01-01
000195,CA1903,1572161.73,D,NJ,2023-01-01
000196,CA4554,51599878.33,C,KY,2023-01-01
000197,CA7166,88469103.56,C,AZ,2023-01-01
000198,CA1907,98516108.68,D,NJ,2023-01-01
000199,CA6681,20719846.89,C,CA,2023-01-01
000200,CA5262,85104811.64,C,CO,2023-01-01
000201,CA8045,90314533.65,C,CA,2023-01-01
000202,CA1106,28977745.02,D,WV,2023-01-01
000203,CA9030,42991825.15,C,AZ,2023-01-01
000204,CA8715,85739984.18,D,AZ,2023-01-01
000205,CA9694,53877307.42,D,KY,2023-01-01
000206,CA7816,13628316.9,C,CO,2023-01-01
000207,CA3483,27833862.45,C,AK,2023-01-01
000208,CA2411,75710287.37,D,WV,2023-01-01
000209,CA0681,79466409.21,C,KY,2023-01-01
000210,CA5944,16653844.76,C,NJ,2023-01-01
000211,CA3913,72084916.97,D,AL,2023-01-01
000212,CA1594,99038238.22,C,NJ,2023-01-01
000213,CA8336,56723293.29,C,AK,2023-01-01
000214,CA5380,91443615.16,C,AZ,2023-01-01
000215,CA7442,1240167.8,D,AZ,2023-01-01
000216,CA1184,56274053.88,D,AZ,2023-01-01
000217,CA6794,5486951.11,D,AK,2023-01-01
000218,CA6982,58504144.57,D,CA,2023-01-01
000219,CA2390,91356496.47,C,WV,2023-01-01
000220,CA9138,85995941.03,D,AZ,2023-01-01
000221,CA1515,20036334.5,C,KY,2023-01-01
000222,CA8580,96602638.39,C,KY,2023-01-01
000223,CA3421,38435288.63,C,CO,2023-01-01
000224,CA3309,9476663.79,D,NJ,2023-01-01
000225,CA9310,98672405.29,D,NJ,2023-01-01
000226,CA4607,12822962.03,D,CA,2023-01-01
000227,CA2631,55182489.31,D,CO,2023-01-01
000228,CA4842,30745182.85,D,CO,2023-01-01
000229,CA4911,68243250.31,C,KY,2023-01-01
000230,CA2924,98019313.81,D,AK,2023-01-01
000231,CA8324,40385872.18,C,WV,2023-01-01
000232,CA1226,88425729.22,D,AK,2023-01-01
000233,CA7043,31589204.85,D,AK,2023-01-01
000234,CA8304,8021045.02,D,CO,2023-01-01
000235,CA3895,17682211.83,D,AL,2023-01-01
000236,CA4185,23132678.1,C,CA,2023-01-01
000237,CA7347,73521881.81,D,CA,2023-01-01
000238,CA5549,22433237.12,D,AZ,2023-01-01
000239,CA9748,19653789.86,C,WV,2023-01-01
000240,CA8178,69833198.44,D,AZ,2023-01-01
000241,CA4825,89710420.38,C,AK,2023-01-01
000242,CA0955,34651500.24,C,CO,2023-01-01
000243,CA1958,77332614.45,D,AL,2023-01-01
000244,CA7206,21900459.13,D,AZ,2023-01-01
000245,CA2446,36533321.01,D,AZ,2023-01-01
000246,CA0404,99143958.41,C,NJ,2023-01-01
000247,CA8210,39344092.98,D,NJ,2023-01-01
000248,CA0457,71541344.17,C,CA,2023-01-01
000249,CA1140,52583111.52,C,WV,2023-01-01
000250,CA5027,74444108.39,C,CO,2023-01-01
000251,CA6040,81290265.25,D,CO,2023-01-01
000252,CA0365,49965726.67,D,CA,2023-01-01
000253,CA9599,73123211.53,D,KY,2023-01-01
000254,CA6879,72274286.15,D,CA,2023-01-01
000255,CA2990,39957683.58,D,AK,2023-01-01
000256,CA8651,15154525.1,D,CO,2023-01-01
000257,CA2271,76688472.0,D,WV,2023-01-01
000258,CA8822,17842708.48,D,KY,2023-01-01
000259,CA5549,30642318.54,C,AK,2023-01-01
000260,CA5731,6218693.04,C,KY,2023-01-01
000261,CA2329,62101562.56,C,WV,2023-01-01
000262,CA8951,91124565.07,C,AL,2023-01-01
000263,CA6321,32661018.56,C,CO,2023-01-01
000264,CA2352,97116236.53,C,NJ,2023-01-01
000265,CA6837,7167543.35,C,NJ,2023-01-01
000266,CA9742,25210577.3,D,AL,2023-01-01
000267,CA6251,81323282.81,C,NJ,2023-01-01
000268,CA3340,86649335.84,C,NJ,2023-01-01
000269,CA5499,69552101.6,D,NJ,2023-01-01
000270,CA4902,40956312.18,C,KY,2023-01-01
000271,CA4444,70737880.4,C,CA,2023-01-01
000272,CA1567,87940775.32,D,AK,2023-01-01
000273,CA2486,45871471.93,D,AL,2023-01-01
000274,CA7351,93430842.4,C,AL,2023-01-01
000275,CA6006,14752330.38,D,AL,2023-01-01
000276,CA7332,41968775.62,C,AK,2023-01-01
000277,CA4945,62202341.92,D,WV,2023-01-01
000278,CA1428,78907540.73,C,KY,2023-01-01
000279,CA1426,67285319.61,C,AZ,2023-01-01
000280,CA4210,88609261.63,C,CA,2023-01-01
000281,CA6263,29673393.89,D,KY,2023-01-01
000282,CA5319,56799482.43,C,CA,2023-01-01
000283,CA0094,98933482.87,D,NJ,2023-01-01
000284,CA6077,57754451.01,D,NJ,2023-01-01
000285,CA2314,68365728.69,C,WV,2023-01-01
000286,CA6518,89590789.42,C,AK,2023-01-01
000287,CA7473,54986754.19,C,CO,2023-01-01
000288,CA8675,47527088.61,C,CO,2023-01-01
000289,CA2068,29836065.46,D,KY,2023-01-01
000290,CA3361,48935655.15,C,AK,2023-01-01
000291,CA5734,46394838.25,D,AZ,2023-01-01
000292,CA0059,34038598.54,D,AL,2023-01-01
000293,CA1440,25947609.92,C,WV,2023-01-01
000294,CA7793,4766219.44,C,AZ,2023-01-01
000295,CA2644,14313272.3,D,AK,2023-01-01
000296,CA8836,83136699.08,D,CO,2023-01-01
000297,CA5428,6283738.0,C,AK,2023-01-01
000298,CA5565,32658147.09,D,WV,2023-01-01
000299,CA2560,16461094.28,C,AL,2023-01-01
000300,CA3203,4628435.46,C,AK,2023-01-01
000301,CA1059,3989258.4,C,AK,2023-01-01
000302,CA8942,24794812.43,C,CO,2023-01-01
000303,CA4664,88624869.96,C,CA,2023-01-01
000304,CA5751,35389062.39,C,AZ,2023-01-01
000305,CA4938,11073768.95,C,AZ,2023-01-01
000306,CA5832,3382391.87,D,AK,2023-01-01
000307,CA7674,65388844.8,C,KY,2023-01-01
000308,CA4933,79262635.35,D,WV,2023-01-01
000309,CA1384,58122548.82,C,CA,2023-01-01
000310,CA2657,42163703.12,C,AL,2023-01-01
000311,CA8168,87010441.14,C,AK,2023-01-01
000312,CA7400,21305794.48,C,AK,2023-01-01
000313,CA5327,57644234.66,D,CA,2023-01-01
000314,CA3994,88099326.7,C,AK,2023-01-01
000315,CA9409,3358712.04,C,KY,2023-01-01
000316,CA5198,91009907.39,D,CO,2023-01-01
000317,CA8399,72172790.19,D,NJ,2023-01-01
000318,CA0254,58606760.32,C,AK,2023-01-01
000319,CA8120,28312143.64,D,AK,2023-01-01
000320,CA4676,31637572.98,D,WV,2023-01-01
000321,CA2426,5997015.7,D,AZ,2023-01-01
000322,CA5462,40188084.68,C,CO,2023-01-01
000323,CA3699,67958246.6,D,WV,2023-01-01
000324,CA1278,27330752.32,C,AK,2023-01-01
000325,CA0188,58979463.47,C,CA,2023-01-01
000326,CA5582,1574287.0,C,AK,2023-01-01
000327,CA3838,26153825.48,D,AZ,2023-01-01
000328,CA9040,80434576.13,D,AL,2023-01-01
000329,CA6513,60809967.89,C,AL,2023-01-01
000330,CA2946,12549329.42,C,CA,2023-01-01
000331,CA2341,5755471.81,C,CA,2023-01-01
000332,CA6859,98686536.82,C,KY,2023-01-01
000333,CA6057,44426523.03,D,AK,2023-01-01
000334,CA9604,363800.35,C,KY,2023-01-01
000335,CA8481,39986478.84,C,AK,2023-01-01
000336,CA0042,14773577.0,C,WV,2023-01-01
000337,CA6572,76619953.99,D,NJ,2023-01-01
000338,CA5139,25014768.99,D,AL,2023-01-01
000339,CA9633,96634993.31,D,CO,2023-01-01
000340,CA4980,84563565.23,D,CA,2023-01-01
000341,CA5340,93773347.32,D,WV,2023-01-01
000342,CA7626,6063533.15,C,CO,2023-01-01
000343,CA4034,12131888.67,D,NJ,2023-01-01
000344,CA0267,56422723.04,C,AZ,2023-01-01
000345,CA2722,47819305.38,D,NJ,2023-01-01
000346,CA1145,69069851.91,C,AZ,2023-01-01
000347,CA0588,59645408.05,C,AL,2023-01-01
000348,CA8360,10889534.74,C,AK,2023-01-01
000349,CA8839,67498445.16,D,WV,2023-01-01
000350,CA0594,18608085.62,C,AK,2023-01-01
000351,CA6773,64211125.19,D,KY,2023-01-01
000352,CA5795,62528910.08,D,CA,2023-01-01
000353,CA1692,26108797.72,C,NJ,2023-01-01
000354,CA8824,86034485.4,C,WV,2023-01-01
000355,CA5624,52672599.07,C,AZ,2023-01-01
000356,CA5285,87296142.52,D,WV,2023-01-01
000357,CA4984,12909557.26,C,CO,2023-01-01
000358,CA9671,49416265.92,C,WV,2023-01-01
000359,CA3843,46708872.93,C,CA,2023-01-01
000360,CA4934,65095293.76,C,NJ,2023-01-01
000361,CA1490,88191196.85,D,CO,2023-01-01
000362,CA1231,25337558.69,C,AZ,2023-01-01
000363,CA5980,57011426.43,C,KY,2023-01-01
000364,CA9884,21355754.85,C,AL,2023-01-01
000365,CA2848,43061804.12,C,AZ,2023-01-01
000366,CA9016,50139771.67,C,CA,2023-01-01
000367,CA5108,6848511.25,C,KY,2023-01-01
000368,CA8964,37766795.31,D,AZ,2023-01-01
000369,CA7530,20508233.86,D,WV,2023-01-01
000370,CA4510,91663907.7,C,CA,2023-01-01
000371,CA1565,49506497.05,D,NJ,2023-01-01
000372,CA0977,96909549.97,C,CA,2023-01-01
000373,CA4693,99623134.75,C,AK,2023-01-01
000374,CA6261,96495861.74,C,AL,2023-01-01
000375,CA6759,35031933.87,D,WV,2023-01-01
000376,CA0392,37544502.87,C,CA,2023-01-01
000377,CA3264,96061367.66,C,AL,2023-01-01
000378,CA3970,81750172.85,C,WV,2023-01-01
000379,CA4529,13325806.55,C,AL,2023-01-01
000380,CA2660,7494094.86,D,NJ,2023-01-01
000381,CA7077,14094165.12,C,KY,2023-01-01
000382,CA6788,8501582.98,D,AK,2023-01-01
000383,CA0040,65913270.95,C,AK,2023-01-01
000384,CA3344,82294690.57,C,AK,2023-01-01
000385,CA9446,27851955.46,C,AK,2023-01-01
000386,CA5722,11781763.85,D,AZ,2023-01-01
000387,CA6328,10765126.39,C,AL,2023-01-01
000388,CA1698,83449615.35,D,CO,2023-01-01
000389,CA5983,83601013.16,C,AL,2023-01-01
000390,CA4413,71585834.85,C,AL,2023-01-01
000391,CA2314,41271966.65,D,CO,2023-01-01
000392,CA8911,36900723.35,C,CO,2023-01-01
000393,CA4691,4767175.02,C,CA,2023-01-01
000394,CA5748,9317474.65,D,NJ,2023-01-01
000395,CA1506,11817035.65,C,AZ,2023-01-01
000396,CA1546,61640477.77,D,NJ,2023-01-01
000397,CA3817,51504912.73,D,CA,2023-01-01
000398,CA1522,64815614.89,C,AZ,2023-01-01
000399,CA4359,61027310.84,C,AZ,2023-01-01
000400,CA6061,27016907.09,C,WV,2023-01-01
000401,CA5620,19134878.7,C,AZ,2023-01-01
000402,CA8779,54836903.14,C,AL,2023-01-01
000403,CA8153,48392660.39,D,NJ,2023-01-01
000404,CA7030,51226487.57,D,AK,2023-01-01
000405,CA7058,69689987.3,D,AL,2023-01-01
000406,CA0072,42199800.67,D,NJ,2023-01-01
000407,CA0389,95229987.56,D,KY,2023-01-01
000408,CA8256,34140977.82,D,AL,2023-01-01
000409,CA1685,15759131.59,D,NJ,2023-01-01
000410,CA6812,90262661.23,C,CA,2023-01-01
000411,CA3513,3221827.06,D,CO,2023-01-01
000412,CA3809,52198645.87,D,AL,2023-01-01
000413,CA5682,62094550.45,C,CA,2023-01-01
000414,CA1706,7182724.23,D,CO,2023-01-01
000415,CA9918,27426329.94,C,NJ,2023-01-01
000416,CA6812,96492054.96,C,AL,2023-01-01
000417,CA2635,24862537.99,D,NJ,2023-01-01
000418,CA2603,21293683.51,C,NJ,2023-01-01
000419,CA0458,19829946.53,D,CA,2023-01-01
000420,CA9627,86296172.93,D,CA,2023-01-01
000421,CA9609,34658712.4,C,CA,2023-01-01
000422,CA6518,12394210.24,D,KY,2023-01-01
000423,CA0840,8311192.24,C,AK,2023-01-01
000424,CA9946,92275082.54,D,CO,2023-01-01
000425,CA3937,21792886.5,D,CO,2023-01-01
000426,CA6768,34137086.71,D,AK,2023-01-01
000427,CA7099,20971033.65,C,NJ,2023-01-01
000428,CA9662,43650853.09,C,WV,2023-01-01
000429,CA1036,50299241.52,D,CO,2023-01-01
000430,CA6082,848325.0,D,CO,2023-01-01
000431,CA3726,38206524.02,C,NJ,2023-01-01
000432,CA5395,24083825.36,C,CA,2023-01-01
000433,CA8922,90530509.18,D,CA,2023-01-01
000434,CA7413,87079504.49,D,CA,2023-01-01
000435,CA7522,5342575.67,C,AZ,2023-01-01
000436,CA6330,59235815.05,D,CO,2023-01-01
000437,CA4136,77543792.86,D,AL,2023-01-01
000438,CA3929,81768869.02,C,AZ,2023-01-01
000439,CA2043,25799505.07,D,CO,2023-01-01
000440,CA9456,84185780.56,C,AZ,2023-01-01
000441,CA5351,91630492.54,D,AZ,2023-01-01
000442,CA8818,76303527.16,C,AK,2023-01-01
000443,CA8118,35909318.98,C,AK,2023-01-01
000444,CA6642,88888216.22,D,NJ,2023-01-01
000445,CA3632,52133670.31,C,NJ,2023-01-01
000446,CA4938,90061374.12,D,AK,2023-01-01
000447,CA6229,46135662.9,C,AZ,2023-01-01
000448,CA3157,67870188.78,C,AL,2023-01-01
000449,CA4512,87274776.78,D,AZ,2023-01-01
000450,CA2607,95114414.42,C,NJ,2023-01-01
000451,CA5334,58315888.62,C,AL,2023-01-01
000452,CA9349,69769041.3,D,AL,2023-01-01
000453,CA3004,19235027.79,D,WV,2023-01-01
000454,CA8378,41109320.46,C,AZ,2023-01-01
000455,CA5197,42656032.14,C,AK,2023-01-01
000456,CA1781,94097637.81,C,AK,2023-01-01
000457,CA0189,1719638.44,C,CA,2023-01-01
000458,CA4275,5473234.32,C,AZ,2023-01-01
000459,CA9876,68156415.6,C,AZ,2023-01-01
000460,CA1465,19760171.0,C,AZ,2023-01-01
000461,CA0352,49741579.21,C,AZ,2023-01-01
000462,CA6660,37675236.27,C,KY,2023-01-01
000463,CA1403,71023586.38,C,CO,2023-01-01
000464,CA1168,24402086.05,D,KY,2023-01-01
000465,CA7173,31469646.61,D,CO,2023-01-01
000466,CA7854,12062071.52,D,WV,2023-01-01
000467,CA1630,50049689.22,D,CO,2023-01-01
000468,CA9728,4985831.19,C,WV,2023-01-01
000469,CA7065,93344294.24,C,KY,2023-01-01
000470,CA0350,62186903.03,D,CA,2023-01-01
000471,CA6258,28321692.55,C,AK,2023-01-01
000472,CA4906,35604632.09,D,CO,2023-01-01
000473,CA1060,77834220.03,D,NJ,2023-01-01
000474,CA0766,24497419.52,D,CO,2023-01-01
000475,CA8496,31208433.4,C,AL,2023-01-01
000476,CA0312,48020061.82,C,AL,2023-01-01
000477,CA9632,20685502.01,C,CO,2023-01-01
000478,CA9036,31026004.37,C,CA,2023-01-01
000479,CA7509,1739049.97,D,AZ,2023-01-01
000480,CA8517,92738345.48,C,AL,2023-01-01
000481,CA8654,32156191.13,D,CO,2023-01-01
000482,CA7735,43028869.42,C,NJ,2023-01-01
000483,CA1504,84282859.68,D,NJ,2023-01-01
000484,CA3325,26411617.42,C,AL,2023-01-01
000485,CA8745,55222051.99,D,KY,2023-01-01
000486,CA9124,96154556.19,D,KY,2023-01-01
000487,CA8297,720201.96,C,AL,2023-01-01
000488,CA5955,91181260.36,C,AL,2023-01-01
000489,CA1373,30117148.91,C,WV,2023-01-01
000490,CA8252,43894480.97,D,AZ,2023-01-01
000491,CA0427,29695559.93,C,WV,2023-01-01
000492,CA1255,10332266.84,C,AZ,2023-01-01
000493,CA8903,58417467.44,D,AL,2023-01-01
000494,CA7245,46898436.09,C,AL,2023-01-01
000495,CA8530,4146399.28,D,AZ,2023-01-01
000496,CA8477,44171671.14,C,AK,2023-01-01
000497,CA7066,62247636.97,C,CO,2023-01-01
000498,CA5099,58292013.71,D,CO,2023-01-01
000499,CA3775,40216921.89,D,KY,2023-01-01
000500,CA5521,17176533.12,D,KY,2023-01-01
000501,CA3092,70757857.03,C,CO,2023-01-01
000502,CA1316,9743110.07,D,CA,2023-01-01
000503,CA5930,34956499.75,D,KY,2023-01-01
000504,CA4161,31632354.29,D,AK,2023-01-01
000505,CA3875,17269666.71,D,NJ,2023-01-01
000506,CA5679,85276229.6,C,AK,2023-01-01
000507,CA3912,80759807.83,C,AZ,2023-01-01
000508,CA5180,88888729.5,C,NJ,2023-01-01
000509,CA6258,98470356.79,D,AL,2023-01-01
000510,CA2524,56620091.66,C,AL,2023-01-01
000511,CA6330,34809969.9,C,AL,2023-01-01
000512,CA2903,59553606.49,C,AL,2023-01-01
000513,CA3583,2679200.59,C,KY,2023-01-01
000514,CA6088,77289039.53,D,CA,2023-01-01
000515,CA1083,37478136.75,D,WV,2023-01-01
000516,CA6708,23209226.25,C,WV,2023-01-01
000517,CA6455,8311425.2,C,WV,2023-01-01
000518,CA2548,50948618.76,C,CO,2023-01-01
000519,CA5029,98214201.23,C,AK,2023-01-01
000520,CA6156,90902996.96,D,AL,2023-01-01
000521,CA9399,74730804.63,D,WV,2023-01-01
000522,CA9228,14165955.14,C,WV,2023-01-01
000523,CA8654,5075062.45,D,CO,2023-01-01
000524,CA3262,40765574.63,D,WV,2023-01-01
000525,CA1298,14166599.87,C,AZ,2023-01-01
000526,CA9787,52914759.04,D,AZ,2023-01-01
000527,CA7353,34592507.56,D,AL,2023-01-01
000528,CA6535,53967637.28,C,WV,2023-01-01
000529,CA6418,301181.78,D,KY,2023-01-01
000530,CA9047,78327334.73,D,NJ,2023-01-01
