tran_id,cust_id,tran_ammount,tran_type,tran_stat_cd,tran_date
021338,CA6365,64765900.49,D,WV,2023-01-05
021339,CA0822,34217051.8,D,AK,2023-01-05
021340,CA6835,90860900.82,D,CA,2023-01-05
021341,CA5902,40128907.31,D,NJ,2023-01-05
021342,CA8504,37860254.08,D,AZ,2023-01-05
021343,CA9378,47971603.75,C,AL,2023-01-05
021344,CA0199,31860191.6,D,NJ,2023-01-05
021345,CA6613,71898580.51,D,NJ,2023-01-05
021346,CA8546,45848491.24,C,WV,2023-01-05
021347,CA2779,18823709.01,C,AK,2023-01-05
021348,CA7237,28554275.27,C,KY,2023-01-05
021349,CA8995,17245381.58,C,KY,2023-01-05
021350,CA7001,93991111.42,C,CO,2023-01-05
021351,CA0456,97812081.76,D,CO,2023-01-05
021352,CA3600,49461.71,D,KY,2023-01-05
021353,CA9485,94476575.89,D,KY,2023-01-05
021354,CA6158,48185127.77,D,WV,2023-01-05
021355,CA7043,2676256.55,C,NJ,2023-01-05
021356,CA2731,55470081.03,C,CO,2023-01-05
021357,CA1416,36292660.69,D,AK,2023-01-05
021358,CA1019,20403034.04,D,CO,2023-01-05
021359,CA3368,60023628.63,D,WV,2023-01-05
021360,CA2334,59555588.34,D,NJ,2023-01-05
021361,CA4872,54415320.92,C,CO,2023-01-05
021362,CA6708,90476473.28,D,WV,2023-01-05
021363,CA6839,47823720.17,D,WV,2023-01-05
021364,CA1642,69020137.9,D,NJ,2023-01-05
021365,CA3959,53310177.27,D,WV,2023-01-05
021366,CA3995,40943243.01,D,CO,2023-01-05
021367,CA6891,79924378.64,D,CO,2023-01-05
021368,CA9252,35888962.07,D,NJ,2023-01-05
021369,CA0507,79579770.0,C,AZ,2023-01-05
021370,CA1248,10500703.01,D,CA,2023-01-05
021371,CA9341,33083647.03,D,AL,2023-01-05
021372,CA3135,85177244.26,D,WV,2023-01-05
021373,CA7211,98463337.24,D,AK,2023-01-05
021374,CA7108,23217747.26,D,AL,2023-01-05
021375,CA4906,85820393.68,C,CO,2023-01-05
021376,CA4843,96800117.47,D,AZ,2023-01-05
021377,CA6794,29568193.74,D,WV,2023-01-05
021378,CA3326,44992046.05,C,CA,2023-01-05
021379,CA0625,72408249.08,D,AL,2023-01-05
021380,CA9062,63993121.43,C,CO,2023-01-05
021381,CA3506,46270937.97,C,KY,2023-01-05
021382,CA0455,38504637.67,C,AL,2023-01-05
021383,CA5408,29512712.06,D,AL,2023-01-05
021384,CA0627,11959959.1,C,WV,2023-01-05
021385,CA8407,78200207.73,C,AL,2023-01-05
021386,CA8581,49116438.1,D,AK,2023-01-05
021387,CA3510,39631042.38,C,CA,2023-01-05
021388,CA9837,56601581.86,D,WV,2023-01-05
021389,CA4102,87363734.27,C,KY,2023-01-05
021390,CA4869,78037969.42,D,CO,2023-01-05
021391,CA6886,6632576.55,D,AL,2023-01-05
021392,CA3787,77257873.14,D,CO,2023-01-05
021393,CA3750,79435635.32,D,NJ,2023-01-05
021394,CA3115,85313684.68,D,AK,2023-01-05
021395,CA4863,75361463.56,D,WV,2023-01-05
021396,CA4854,46864754.76,D,NJ,2023-01-05
021397,CA6454,55958860.01,D,CO,2023-01-05
021398,CA5428,36932126.53,D,AZ,2023-01-05
021399,CA5465,14740918.75,D,CA,2023-01-05
021400,CA7922,52550455.12,C,CO,2023-01-05
021401,CA8431,44416341.89,C,CA,2023-01-05
021402,CA3204,32145321.04,D,CA,2023-01-05
021403,CA7898,66656240.77,D,AL,2023-01-05
021404,CA8054,84066688.62,D,AZ,2023-01-05
021405,CA9697,81754211.85,C,WV,2023-01-05
021406,CA1512,46427501.46,C,CO,2023-01-05
021407,CA7944,69516964.26,D,KY,2023-01-05
021408,CA4047,29114367.78,D,AZ,2023-01-05
021409,CA5041,75345382.1,D,AK,2023-01-05
021410,CA7567,22614543.79,C,WV,2023-01-05
021411,CA7263,39485840.64,C,CA,2023-01-05
021412,CA5826,10599357.9,D,AK,2023-01-05
021413,CA7308,37956519.9,C,KY,2023-01-05
021414,CA0052,4019222.48,C,AL,2023-01-05
021415,CA0266,82937807.64,D,CA,2023-01-05
021416,CA4819,88567966.93,C,WV,2023-01-05
021417,CA9624,69569666.39,D,AZ,2023-01-05
021418,CA8561,99692779.63,D,WV,2023-01-05
021419,CA5765,66884362.76,C,WV,2023-01-05
021420,CA7919,19929305.79,C,AL,2023-01-05
021421,CA1434,86760598.74,D,WV,2023-01-05
021422,CA5195,70427604.13,D,AZ,2023-01-05
021423,CA1937,43123435.64,D,AZ,2023-01-05
021424,CA2339,76846791.11,D,KY,2023-01-05
021425,CA8947,55950091.39,C,AZ,2023-01-05
021426,CA2348,64527272.54,D,KY,2023-01-05
021427,CA7446,4315991.53,C,WV,2023-01-05
021428,CA5713,76854819.32,D,WV,2023-01-05
021429,CA9999,39200515.68,D,NJ,2023-01-05
021430,CA3079,31601138.96,D,WV,2023-01-05
021431,CA8573,1830594.15,D,WV,2023-01-05
021432,CA6726,33265608.32,C,KY,2023-01-05
021433,CA3132,56724320.55,D,CO,2023-01-05
021434,CA7738,16567650.62,C,AK,2023-01-05
021435,CA1125,79910805.43,D,AK,2023-01-05
021436,CA9351,1985220.72,C,WV,2023-01-05
021437,CA1172,62206685.53,C,NJ,2023-01-05
021438,CA6886,62558932.18,C,AK,2023-01-05
021439,CA0764,1420637.57,C,AZ,2023-01-05
021440,CA1249,2298857.24,D,CA,2023-01-05
021441,CA1263,65992191.56,C,CA,2023-01-05
021442,CA4214,78884971.72,D,NJ,2023-01-05
021443,CA8529,97461028.42,C,KY,2023-01-05
021444,CA1636,74737094.92,D,WV,2023-01-05
021445,CA5249,82629942.62,D,AZ,2023-01-05
021446,CA5382,89206695.21,D,NJ,2023-01-05
021447,CA5572,32560265.58,C,NJ,2023-01-05
021448,CA4592,13833476.9,D,AL,2023-01-05
021449,CA1319,95662437.82,C,CA,2023-01-05
021450,CA3891,52079651.99,C,KY,2023-01-05
021451,CA5603,66067476.35,C,AZ,2023-01-05
021452,CA6703,67219450.74,D,NJ,2023-01-05
021453,CA9418,82121854.7,D,KY,2023-01-05
021454,CA4840,42579132.2,D,CO,2023-01-05
021455,CA7328,30102360.65,C,AZ,2023-01-05
021456,CA2359,95696553.76,C,AK,2023-01-05
021457,CA2376,34118034.77,D,WV,2023-01-05
021458,CA8910,48011574.62,D,WV,2023-01-05
021459,CA4935,30454930.52,D,AK,2023-01-05
021460,CA4116,18198206.81,D,AZ,2023-01-05
021461,CA2270,91553253.92,C,AZ,2023-01-05
021462,CA8746,49188768.91,D,KY,2023-01-05
021463,CA8129,47853123.6,D,KY,2023-01-05
021464,CA6594,22435078.11,D,AZ,2023-01-05
021465,CA5455,18549663.47,C,KY,2023-01-05
021466,CA9755,20978588.11,D,CA,2023-01-05
021467,CA8358,45175798.12,D,CO,2023-01-05
021468,CA2201,28002820.88,D,CA,2023-01-05
021469,CA7651,25372152.95,C,WV,2023-01-05
021470,CA2531,67346444.11,C,AZ,2023-01-05
021471,CA5391,86157857.18,D,CA,2023-01-05
021472,CA9142,1088089.27,C,CA,2023-01-05
021473,CA8958,94839363.71,D,AK,2023-01-05
021474,CA7875,84165367.37,D,AL,2023-01-05
021475,CA2506,99216414.6,D,WV,2023-01-05
021476,CA2307,21854316.49,D,AL,2023-01-05
021477,CA8105,59741760.35,C,AK,2023-01-05
021478,CA4349,26275303.05,C,WV,2023-01-05
021479,CA9787,74333319.45,C,KY,2023-01-05
021480,CA7245,64421938.43,D,AL,2023-01-05
021481,CA9780,38392053.0,C,CA,2023-01-05
021482,CA7859,67359051.78,D,CO,2023-01-05
021483,CA1014,71872921.98,D,AL,2023-01-05
021484,CA0408,49792161.24,C,WV,2023-01-05
021485,CA4619,69937156.11,C,WV,2023-01-05
021486,CA9614,45728803.02,D,AL,2023-01-05
021487,CA4754,44552573.03,C,NJ,2023-01-05
021488,CA2827,98329347.7,C,CA,2023-01-05
021489,CA8086,78927944.44,C,AK,2023-01-05
021490,CA8441,44051024.95,D,WV,2023-01-05
021491,CA0826,91025735.89,C,CA,2023-01-05
021492,CA7973,83382530.18,C,CO,2023-01-05
021493,CA1752,85810843.53,C,CO,2023-01-05
021494,CA1557,58369923.07,C,KY,2023-01-05
021495,CA5497,17243613.31,D,CA,2023-01-05
021496,CA0944,51904544.61,D,WV,2023-01-05
021497,CA0121,21679046.9,D,AK,2023-01-05
021498,CA0805,38501091.22,D,AZ,2023-01-05
021499,CA7587,49763650.62,C,AK,2023-01-05
021500,CA9643,34472383.81,C,CO,2023-01-05
021501,CA1164,55697327.23,D,CO,2023-01-05
021502,CA5697,44098375.86,C,AZ,2023-01-05
021503,CA7544,73068285.66,D,WV,2023-01-05
021504,CA1119,15673630.27,D,WV,2023-01-05
021505,CA0597,15454478.93,D,CO,2023-01-05
021506,CA6192,10489307.73,D,CO,2023-01-05
021507,CA8124,62220446.04,D,WV,2023-01-05
021508,CA4177,77720019.97,C,CA,2023-01-05
021509,CA3602,7198720.16,D,AK,2023-01-05
021510,CA0745,74923934.41,D,CO,2023-01-05
021511,CA5704,18173724.08,C,WV,2023-01-05
021512,CA9453,30677866.43,D,CO,2023-01-05
021513,CA0383,86466090.38,C,NJ,2023-01-05
021514,CA4535,90703550.29,D,CA,2023-01-05
021515,CA0792,85665734.52,D,CO,2023-01-05
021516,CA4796,69224029.98,D,AZ,2023-01-05
021517,CA4985,15269893.43,C,CO,2023-01-05
021518,CA3038,76472435.25,C,AZ,2023-01-05
021519,CA7280,19946405.42,D,WV,2023-01-05
021520,CA1638,68276510.53,D,WV,2023-01-05
021521,CA1336,25790677.49,D,AL,2023-01-05
021522,CA7975,75576945.52,C,WV,2023-01-05
021523,CA9808,43652076.62,C,AL,2023-01-05
021524,CA4718,38902840.33,D,KY,2023-01-05
021525,CA4147,27918614.63,D,NJ,2023-01-05
021526,CA8904,7965045.69,C,CO,2023-01-05
021527,CA0523,78997053.92,D,NJ,2023-01-05
021528,CA0715,60212909.39,D,NJ,2023-01-05
021529,CA4087,75546323.62,C,AK,2023-01-05
021530,CA6891,26771531.08,C,AL,2023-01-05
021531,CA8112,39499516.02,D,AK,2023-01-05
021532,CA8199,34083699.31,C,AK,2023-01-05
021533,CA7840,22216898.46,D,AZ,2023-01-05
021534,CA5553,76665423.79,D,WV,2023-01-05
021535,CA1986,69539882.59,D,CO,2023-01-05
021536,CA2936,34105167.65,C,AK,2023-01-05
021537,CA3288,70886673.34,D,KY,2023-01-05
021538,CA8084,48655498.97,D,AL,2023-01-05
021539,CA0144,89002443.07,C,WV,2023-01-05
021540,CA3337,30303565.03,D,NJ,2023-01-05
021541,CA0399,68376717.96,C,AK,2023-01-05
021542,CA0938,37099209.39,D,AK,2023-01-05
021543,CA4258,95918764.22,C,AL,2023-01-05
021544,CA8695,20673989.48,C,NJ,2023-01-05
021545,CA1427,82779403.99,C,NJ,2023-01-05
021546,CA4035,3003285.2,C,NJ,2023-01-05
021547,CA6871,40612522.16,C,AZ,2023-01-05
021548,CA3335,16115605.62,C,CO,2023-01-05
021549,CA3521,94002135.34,D,NJ,2023-01-05
021550,CA0709,44135419.67,D,CA,2023-01-05
021551,CA9500,58088644.11,C,CA,2023-01-05
021552,CA9440,28058635.77,D,CO,2023-01-05
021553,CA0582,9862860.37,D,AZ,2023-01-05
021554,CA2830,70032166.89,C,AZ,2023-01-05
021555,CA5033,47199749.07,C,AZ,2023-01-05
021556,CA8367,65129728.31,C,WV,2023-01-05
021557,CA1299,26148024.92,D,WV,2023-01-05
021558,CA1521,14384960.33,C,NJ,2023-01-05
021559,CA4553,97438388.04,C,CA,2023-01-05
021560,CA4675,17210964.85,C,AL,2023-01-05
021561,CA1718,14661392.02,D,KY,2023-01-05
021562,CA5600,85648508.51,D,NJ,2023-01-05
021563,CA6672,95788257.68,C,AZ,2023-01-05
021564,CA0265,70982199.18,D,AK,2023-01-05
021565,CA1397,23761774.36,D,KY,2023-01-05
021566,CA2637,34827841.51,D,WV,2023-01-05
021567,CA9930,34545570.81,C,AZ,2023-01-05
021568,CA8259,50117834.68,C,CO,2023-01-05
021569,CA4241,199925.51,D,KY,2023-01-05
021570,CA5535,836727.42,D,KY,2023-01-05
021571,CA2293,68301482.91,D,AL,2023-01-05
021572,CA6361,61911997.22,D,CA,2023-01-05
021573,CA1816,63708196.08,C,AL,2023-01-05
021574,CA1012,6924035.53,C,CO,2023-01-05
021575,CA1343,3003295.43,C,CA,2023-01-05
021576,CA3521,39005433.62,D,KY,2023-01-05
021577,CA2887,71662059.19,D,WV,2023-01-05
021578,CA3443,84026265.53,D,CO,2023-01-05
021579,CA2373,92954198.05,D,WV,2023-01-05
021580,CA8579,24337550.68,D,AZ,2023-01-05
021581,CA2535,4635526.12,D,CA,2023-01-05
021582,CA2371,23015268.62,D,CO,2023-01-05
021583,CA4742,8212111.82,C,AL,2023-01-05
021584,CA0872,81319218.26,C,WV,2023-01-05
021585,CA8591,66981136.72,D,KY,2023-01-05
021586,CA4583,81506821.44,C,AK,2023-01-05
021587,CA6574,86915768.23,D,AL,2023-01-05
021588,CA8484,6120573.45,D,CO,2023-01-05
021589,CA1274,30038186.7,C,CO,2023-01-05
021590,CA6334,32394085.17,D,AK,2023-01-05
021591,CA4117,69252321.09,C,KY,2023-01-05
021592,CA2455,80102092.11,D,AK,2023-01-05
021593,CA3994,14142042.92,D,NJ,2023-01-05
021594,CA3272,58314014.32,C,CA,2023-01-05
021595,CA0269,13901334.49,C,NJ,2023-01-05
021596,CA2172,20100711.3,D,AL,2023-01-05
021597,CA9309,6613567.86,C,NJ,2023-01-05
021598,CA6413,96863269.83,C,CA,2023-01-05
021599,CA1715,79624496.25,C,WV,2023-01-05
021600,CA1106,96638434.3,D,AZ,2023-01-05
021601,CA3305,75572998.79,D,CA,2023-01-05
021602,CA7485,19636525.06,D,CO,2023-01-05
021603,CA9636,92827709.12,D,AL,2023-01-05
021604,CA6051,81560128.65,C,AL,2023-01-05
021605,CA2360,16850536.56,C,KY,2023-01-05
021606,CA6749,84741549.87,C,KY,2023-01-05
021607,CA4053,80240830.54,D,WV,2023-01-05
021608,CA2063,22973834.35,D,AZ,2023-01-05
021609,CA5323,53828730.02,C,KY,2023-01-05
021610,CA7942,55515330.33,D,CO,2023-01-05
021611,CA3868,4274742.14,C,AL,2023-01-05
021612,CA1343,6284828.5,D,AL,2023-01-05
021613,CA2462,67669036.29,C,KY,2023-01-05
021614,CA6541,62067017.93,D,CA,2023-01-05
021615,CA0843,68177480.37,C,AK,2023-01-05
021616,CA1935,83878599.47,D,KY,2023-01-05
021617,CA9529,63785807.92,D,CO,2023-01-05
021618,CA1315,71432729.54,C,KY,2023-01-05
021619,CA5418,68616174.86,C,CA,2023-01-05
021620,CA0835,99149871.89,C,AL,2023-01-05
021621,CA9674,36696725.17,C,NJ,2023-01-05
021622,CA1619,31053328.08,D,KY,2023-01-05
021623,CA3778,99864822.04,D,AK,2023-01-05
021624,CA3111,23917477.07,C,AK,2023-01-05
021625,CA9729,84722371.14,D,AK,2023-01-05
021626,CA2881,85870399.78,D,CO,2023-01-05
021627,CA6125,46500511.46,D,WV,2023-01-05
021628,CA8553,4345769.6,C,NJ,2023-01-05
021629,CA7157,95781332.03,C,CA,2023-01-05
021630,CA6877,87079178.79,C,WV,2023-01-05
021631,CA6062,29451361.35,C,NJ,2023-01-05
021632,CA5613,4553294.4,D,AZ,2023-01-05
021633,CA0445,43725210.98,D,CO,2023-01-05
021634,CA2675,17948269.67,C,AL,2023-01-05
021635,CA5135,55470033.17,C,NJ,2023-01-05
021636,CA4972,72677368.26,D,CA,2023-01-05
021637,CA4823,58135675.29,C,CA,2023-01-05
021638,CA1618,23744528.61,D,NJ,2023-01-05
021639,CA5158,27967737.22,C,WV,2023-01-05
021640,CA0114,10710281.61,C,CO,2023-01-05
021641,CA0834,22767362.54,D,AL,2023-01-05
021642,CA4913,81283649.63,C,AL,2023-01-05
021643,CA8615,78513237.98,C,NJ,2023-01-05
021644,CA6437,87720163.18,C,CO,2023-01-05
021645,CA5132,2689122.71,C,AZ,2023-01-05
021646,CA8360,72343524.84,D,CO,2023-01-05
021647,CA7589,21234925.61,C,AK,2023-01-05
021648,CA6197,19379755.8,D,NJ,2023-01-05
021649,CA4626,78000476.0,C,AL,2023-01-05
021650,CA9442,75505425.51,C,WV,2023-01-05
021651,CA0893,29673766.69,D,CA,2023-01-05
021652,CA4296,17933580.7,D,WV,2023-01-05
021653,CA6449,54480077.16,D,WV,2023-01-05
021654,CA1128,96827923.15,C,WV,2023-01-05
021655,CA9281,69059929.98,C,NJ,2023-01-05
021656,CA5875,77201195.1,C,WV,2023-01-05
021657,CA6480,69019464.01,C,CA,2023-01-05
021658,CA0142,96401075.88,D,AL,2023-01-05
021659,CA6253,10479971.76,D,CA,2023-01-05
021660,CA1225,59171989.25,D,NJ,2023-01-05
021661,CA5789,56192841.46,C,CA,2023-01-05
021662,CA3907,2650939.47,C,WV,2023-01-05
021663,CA0306,8490655.34,C,AK,2023-01-05
021664,CA9043,20946271.93,C,AZ,2023-01-05
021665,CA2255,43126241.64,D,NJ,2023-01-05
021666,CA3941,13407531.38,D,CO,2023-01-05
021667,CA3089,95800360.82,C,WV,2023-01-05
021668,CA9212,39946468.8,C,AL,2023-01-05
021669,CA4063,79350814.58,D,CA,2023-01-05
021670,CA6335,73761820.13,D,AK,2023-01-05
021671,CA1189,25021452.72,D,CO,2023-01-05
021672,CA8646,1090959.13,C,KY,2023-01-05
021673,CA2902,92767190.92,C,AK,2023-01-05
021674,CA3310,65333443.98,D,AL,2023-01-05
021675,CA4581,35302862.0,D,AK,2023-01-05
021676,CA7888,38685662.01,C,AZ,2023-01-05
021677,CA0451,82289109.87,C,AL,2023-01-05
021678,CA5930,13019804.79,C,AK,2023-01-05
021679,CA5658,64479346.49,C,WV,2023-01-05
021680,CA4835,1872667.02,C,CA,2023-01-05
021681,CA0299,38552476.75,C,AZ,2023-01-05
021682,CA7918,93508449.71,C,CO,2023-01-05
021683,CA5810,74203068.82,C,AK,2023-01-05
021684,CA7410,7732028.8,C,AZ,2023-01-05
021685,CA4838,73517683.11,D,CO,2023-01-05
021686,CA7196,6592340.34,C,AZ,2023-01-05
021687,CA8370,92990770.37,D,CA,2023-01-05
021688,CA7439,53807584.74,C,CA,2023-01-05
021689,CA9423,76636276.6,D,NJ,2023-01-05
021690,CA0248,71974236.32,C,CO,2023-01-05
021691,CA3574,1091347.38,C,WV,2023-01-05
021692,CA5531,52459946.78,C,CO,2023-01-05
021693,CA6706,94577771.88,C,AZ,2023-01-05
021694,CA0857,2840627.29,C,AZ,2023-01-05
021695,CA9720,56353163.86,C,KY,2023-01-05
021696,CA1166,93965531.58,C,KY,2023-01-05
021697,CA8505,91506886.84,C,AL,2023-01-05
021698,CA7221,90012412.16,D,KY,2023-01-05
021699,CA0034,7482798.76,C,CO,2023-01-05
021700,CA6445,86247584.44,D,AK,2023-01-05
021701,CA5359,42387996.26,C,WV,2023-01-05
021702,CA8162,59129318.92,C,CO,2023-01-05
021703,CA8301,52730341.66,C,CO,2023-01-05
021704,CA6255,77487219.86,C,AZ,2023-01-05
021705,CA2788,57626252.23,D,NJ,2023-01-05
021706,CA0006,84570656.83,C,CA,2023-01-05
021707,CA0405,7531588.98,D,NJ,2023-01-05
021708,CA0770,36135648.25,C,AK,2023-01-05
