tran_id,cust_id,tran_ammount,tran_type,tran_stat_cd,tran_date
035129,CA1548,61503730.91,D,AK,2023-01-07
035130,CA5581,71514044.74,D,WV,2023-01-07
035131,CA3532,1596521.58,D,AK,2023-01-07
035132,CA7673,67288983.04,D,CA,2023-01-07
035133,CA7128,51125609.39,D,AL,2023-01-07
035134,CA3986,68699382.15,C,CO,2023-01-07
035135,CA6502,95779804.96,C,WV,2023-01-07
035136,CA3738,77853389.6,D,AK,2023-01-07
035137,CA3803,25858591.48,C,CO,2023-01-07
035138,CA1456,63017193.72,C,CA,2023-01-07
035139,CA1673,76512624.53,D,CA,2023-01-07
035140,CA3500,45680084.95,D,WV,2023-01-07
035141,CA4051,80272702.61,C,KY,2023-01-07
035142,CA1531,50499098.27,D,NJ,2023-01-07
035143,CA7932,19513428.65,D,CO,2023-01-07
035144,CA3483,26198041.61,C,CO,2023-01-07
035145,CA1569,1060094.93,C,NJ,2023-01-07
035146,CA9355,35505343.83,C,NJ,2023-01-07
035147,CA6910,60042432.72,C,AK,2023-01-07
035148,CA9904,27241834.6,D,AL,2023-01-07
035149,CA1102,65245896.04,C,AL,2023-01-07
035150,CA2427,32566416.86,C,NJ,2023-01-07
035151,CA4482,78640821.52,C,WV,2023-01-07
035152,CA8864,55303714.22,C,KY,2023-01-07
035153,CA1489,81292294.0,C,CA,2023-01-07
035154,CA6130,7431549.87,D,CO,2023-01-07
035155,CA5688,5438817.75,C,KY,2023-01-07
035156,CA8365,32915667.33,D,NJ,2023-01-07
035157,CA0021,68937873.26,C,NJ,2023-01-07
035158,CA3032,204898.76,C,CA,2023-01-07
035159,CA9161,64116799.24,D,NJ,2023-01-07
035160,CA8540,91817483.66,D,AZ,2023-01-07
035161,CA3617,73710045.32,C,AK,2023-01-07
035162,CA0224,52505013.07,C,KY,2023-01-07
035163,CA6445,80584333.73,C,CA,2023-01-07
035164,CA4454,71704606.76,C,KY,2023-01-07
035165,CA8169,75590841.65,C,AL,2023-01-07
035166,CA5801,13049324.45,C,AK,2023-01-07
035167,CA0613,36342084.9,C,AL,2023-01-07
035168,CA4138,65856591.13,C,AZ,2023-01-07
035169,CA8112,74376322.37,C,WV,2023-01-07
035170,CA0183,74166475.7,D,KY,2023-01-07
035171,CA3403,74884921.02,D,KY,2023-01-07
035172,CA5992,76327694.63,D,KY,2023-01-07
035173,CA3308,44465897.69,C,AZ,2023-01-07
035174,CA7859,85162309.1,D,WV,2023-01-07
035175,CA3316,56958222.95,C,WV,2023-01-07
035176,CA1133,58862620.38,D,CO,2023-01-07
035177,CA1071,44205577.37,D,CO,2023-01-07
035178,CA4264,75770834.1,D,KY,2023-01-07
035179,CA9599,82021595.11,D,AK,2023-01-07
035180,CA8636,99798355.81,C,CA,2023-01-07
035181,CA8845,99487861.05,D,AK,2023-01-07
035182,CA1804,54517835.87,C,KY,2023-01-07
035183,CA3233,33905083.94,D,AK,2023-01-07
035184,CA6051,68893967.08,D,CA,2023-01-07
035185,CA4407,7596300.41,D,AK,2023-01-07
035186,CA4023,26449437.69,D,CO,2023-01-07
035187,CA2575,95364138.46,C,AK,2023-01-07
035188,CA1644,52437011.37,D,AK,2023-01-07
035189,CA7590,1292313.43,C,WV,2023-01-07
035190,CA0139,99826829.14,C,CO,2023-01-07
035191,CA9588,5536809.79,C,AK,2023-01-07
035192,CA7450,99791485.5,C,AZ,2023-01-07
035193,CA8401,61291180.32,C,AL,2023-01-07
035194,CA6867,10205686.18,D,CA,2023-01-07
035195,CA8227,86003467.32,C,NJ,2023-01-07
035196,CA1409,15798963.89,C,CA,2023-01-07
035197,CA2530,97885843.1,C,AZ,2023-01-07
035198,CA5228,52258969.66,D,WV,2023-01-07
035199,CA8434,77043509.86,D,CO,2023-01-07
035200,CA7971,19057516.29,D,KY,2023-01-07
035201,CA3507,33974232.64,C,NJ,2023-01-07
035202,CA8158,77191678.97,C,KY,2023-01-07
035203,CA2134,41386326.27,D,AZ,2023-01-07
035204,CA0518,69977429.01,D,AK,2023-01-07
035205,CA1853,95902262.18,D,AZ,2023-01-07
035206,CA4756,79877353.57,D,WV,2023-01-07
035207,CA9252,86044112.86,D,NJ,2023-01-07
035208,CA2637,64952607.29,C,KY,2023-01-07
035209,CA4701,71732993.12,C,CO,2023-01-07
035210,CA0882,79733789.03,C,KY,2023-01-07
035211,CA4436,64495135.5,C,AK,2023-01-07
035212,CA1974,11549393.66,D,AZ,2023-01-07
035213,CA3224,14471765.49,C,CO,2023-01-07
035214,CA8843,3163999.14,D,CO,2023-01-07
035215,CA9785,60199600.1,C,KY,2023-01-07
035216,CA9328,42294949.76,D,WV,2023-01-07
035217,CA7442,24880180.07,D,AL,2023-01-07
035218,CA3174,73688892.3,D,CA,2023-01-07
035219,CA1275,34679065.53,D,KY,2023-01-07
035220,CA7286,32752810.98,C,WV,2023-01-07
035221,CA0809,66411143.16,D,CA,2023-01-07
035222,CA6060,988390.77,C,AK,2023-01-07
035223,CA1065,52829714.89,D,AL,2023-01-07
035224,CA0290,96266945.67,D,AL,2023-01-07
035225,CA8236,96132072.52,C,CA,2023-01-07
035226,CA3184,99734560.7,D,AL,2023-01-07
035227,CA2728,5186439.39,C,NJ,2023-01-07
035228,CA0968,38245594.77,D,NJ,2023-01-07
035229,CA0590,92047730.89,D,AL,2023-01-07
035230,CA1908,1252404.77,D,KY,2023-01-07
035231,CA1697,35138391.76,D,CA,2023-01-07
035232,CA4578,74171077.78,C,KY,2023-01-07
035233,CA4866,11055943.92,D,AK,2023-01-07
035234,CA1653,1412015.6,D,AL,2023-01-07
035235,CA5138,27674667.82,D,CA,2023-01-07
035236,CA3825,62293398.36,D,AL,2023-01-07
035237,CA4624,5876035.26,C,CO,2023-01-07
035238,CA4431,21345335.78,D,WV,2023-01-07
035239,CA6910,73445886.72,C,AZ,2023-01-07
035240,CA4340,1485105.85,D,AK,2023-01-07
035241,CA3853,64524707.01,D,WV,2023-01-07
035242,CA3859,5582425.11,D,AK,2023-01-07
035243,CA2185,33882726.2,C,AL,2023-01-07
035244,CA5547,11193474.83,C,AK,2023-01-07
035245,CA3427,26048280.32,D,AL,2023-01-07
035246,CA6482,68639345.87,C,NJ,2023-01-07
035247,CA7676,10873932.56,C,NJ,2023-01-07
035248,CA1106,43356029.34,D,AZ,2023-01-07
035249,CA8184,38869858.34,D,AL,2023-01-07
035250,CA7953,79123131.98,C,CO,2023-01-07
035251,CA7145,7385822.8,D,CO,2023-01-07
035252,CA6894,60473563.44,D,KY,2023-01-07
035253,CA5355,79610283.24,D,KY,2023-01-07
035254,CA2693,41174861.66,C,CO,2023-01-07
035255,CA3747,48389127.5,D,NJ,2023-01-07
035256,CA5466,27852355.39,C,WV,2023-01-07
035257,CA1708,20682578.75,C,AK,2023-01-07
035258,CA2180,64073811.65,C,WV,2023-01-07
035259,CA6898,93016045.06,C,AL,2023-01-07
035260,CA6781,70963996.56,D,CA,2023-01-07
035261,CA7126,92257859.09,C,AL,2023-01-07
035262,CA0185,35514806.71,C,NJ,2023-01-07
035263,CA6694,49580377.84,D,CA,2023-01-07
035264,CA1614,52599107.28,C,AL,2023-01-07
035265,CA6106,92687237.49,C,AK,2023-01-07
035266,CA7930,81916452.46,C,NJ,2023-01-07
035267,CA2665,27417306.21,D,CA,2023-01-07
035268,CA2363,27025215.4,C,AL,2023-01-07
035269,CA4656,36961392.9,C,KY,2023-01-07
035270,CA6393,92505684.33,D,CA,2023-01-07
035271,CA9057,94997502.83,C,WV,2023-01-07
035272,CA7744,30019662.07,D,CA,2023-01-07
035273,CA7084,36972394.33,C,AL,2023-01-07
035274,CA5480,36981688.97,D,AZ,2023-01-07
035275,CA5548,31161273.9,D,NJ,2023-01-07
035276,CA0339,53764207.21,D,KY,2023-01-07
035277,CA3384,62183040.9,C,CA,2023-01-07
035278,CA4415,38375679.48,C,AK,2023-01-07
035279,CA9383,33983562.09,C,CO,2023-01-07
035280,CA5992,47446014.24,D,WV,2023-01-07
035281,CA1663,45603607.96,D,NJ,2023-01-07
035282,CA1595,89415783.43,C,CO,2023-01-07
035283,CA1328,94304999.06,C,NJ,2023-01-07
035284,CA9099,45385211.87,D,KY,2023-01-07
035285,CA3714,50137492.69,C,AL,2023-01-07
035286,CA8674,509354.06,D,AZ,2023-01-07
035287,CA4458,75422948.95,D,CO,2023-01-07
035288,CA2229,42354509.91,D,WV,2023-01-07
035289,CA7763,38846729.72,D,CO,2023-01-07
035290,CA8510,41365008.33,C,CO,2023-01-07
035291,CA1572,84277844.14,C,AL,2023-01-07
035292,CA4621,32983442.85,C,CO,2023-01-07
035293,CA5682,25736785.79,C,AK,2023-01-07
035294,CA4826,59109601.9,D,AL,2023-01-07
035295,CA3078,24226847.59,C,AZ,2023-01-07
035296,CA3552,3099122.14,D,CA,2023-01-07
035297,CA1086,8216508.12,C,CO,2023-01-07
035298,CA1046,86502995.05,C,CA,2023-01-07
035299,CA7392,46048405.85,C,AK,2023-01-07
035300,CA7407,81540690.68,C,AK,2023-01-07
035301,CA4928,33038723.84,C,CO,2023-01-07
035302,CA0580,58975447.53,C,AL,2023-01-07
035303,CA1144,76813477.67,C,KY,2023-01-07
035304,CA7350,56091390.71,C,KY,2023-01-07
035305,CA7241,8590987.52,D,CA,2023-01-07
035306,CA4431,93869987.5,D,KY,2023-01-07
035307,CA2529,5170113.15,D,CA,2023-01-07
035308,CA7728,79167534.84,D,CO,2023-01-07
035309,CA1895,97495589.72,D,CA,2023-01-07
035310,CA3609,64274073.37,C,AZ,2023-01-07
035311,CA6466,89924573.21,D,NJ,2023-01-07
035312,CA6850,69628765.03,C,AL,2023-01-07
035313,CA1590,51942189.83,D,AK,2023-01-07
035314,CA2813,44472914.54,D,CA,2023-01-07
035315,CA2670,96383045.53,D,CA,2023-01-07
035316,CA5805,54874564.18,D,AK,2023-01-07
035317,CA4766,16298978.94,D,WV,2023-01-07
035318,CA3864,4519588.48,C,AZ,2023-01-07
035319,CA2514,3201286.78,C,WV,2023-01-07
035320,CA8496,15893252.66,C,WV,2023-01-07
035321,CA5674,91865793.0,C,AK,2023-01-07
035322,CA4145,14164285.96,C,AZ,2023-01-07
035323,CA4849,104159.28,C,AZ,2023-01-07
035324,CA9569,44084440.3,C,KY,2023-01-07
035325,CA0470,35177568.72,C,KY,2023-01-07
035326,CA4526,90923052.53,D,CO,2023-01-07
035327,CA0121,55968137.1,C,AL,2023-01-07
035328,CA6762,7729292.72,D,AZ,2023-01-07
035329,CA7200,59208119.82,D,AK,2023-01-07
035330,CA7157,91968875.8,C,KY,2023-01-07
035331,CA4111,57659706.05,D,CA,2023-01-07
035332,CA0149,34429199.26,C,WV,2023-01-07
035333,CA1123,50184245.63,C,AL,2023-01-07
035334,CA8464,23583905.35,D,KY,2023-01-07
035335,CA3761,37281039.27,D,NJ,2023-01-07
035336,CA7863,74989960.75,C,KY,2023-01-07
035337,CA7255,86593376.06,C,NJ,2023-01-07
035338,CA8119,86889720.93,D,AK,2023-01-07
035339,CA0942,68078006.68,C,AK,2023-01-07
035340,CA8147,57173884.85,C,CO,2023-01-07
035341,CA4905,22696125.06,C,KY,2023-01-07
035342,CA8329,5181057.43,D,CO,2023-01-07
035343,CA8788,33184674.71,C,WV,2023-01-07
035344,CA4037,9067120.8,D,WV,2023-01-07
035345,CA5967,86846784.9,C,AL,2023-01-07
035346,CA2335,80359957.65,C,WV,2023-01-07
035347,CA5619,22691382.47,D,AK,2023-01-07
035348,CA0793,8701875.53,C,AZ,2023-01-07
035349,CA2258,71350441.87,D,AL,2023-01-07
035350,CA6638,87952303.64,D,AL,2023-01-07
035351,CA1048,91546979.16,D,AK,2023-01-07
035352,CA5134,29798743.0,C,KY,2023-01-07
035353,CA6029,95777092.18,C,NJ,2023-01-07
035354,CA9346,71360936.06,D,AL,2023-01-07
035355,CA4664,85847968.32,D,AK,2023-01-07
035356,CA3824,45913914.35,C,WV,2023-01-07
035357,CA6821,87517789.48,C,CO,2023-01-07
035358,CA5598,46433921.46,D,CO,2023-01-07
035359,CA5045,30943266.82,C,WV,2023-01-07
035360,CA2521,2644486.11,D,AZ,2023-01-07
035361,CA8320,31760731.25,D,WV,2023-01-07
035362,CA8413,98667100.42,C,WV,2023-01-07
035363,CA3225,95109544.55,C,NJ,2023-01-07
035364,CA6328,13930860.4,D,NJ,2023-01-07
035365,CA8130,62012428.51,D,CA,2023-01-07
035366,CA9625,46252992.5,C,AZ,2023-01-07
035367,CA6375,30691672.64,D,NJ,2023-01-07
035368,CA5613,37680073.59,C,AL,2023-01-07
035369,CA8076,2802759.07,C,CO,2023-01-07
035370,CA2400,39244214.52,C,CO,2023-01-07
035371,CA2030,18057606.65,D,CO,2023-01-07
035372,CA5631,73269799.14,D,AK,2023-01-07
035373,CA7733,64059569.48,D,CA,2023-01-07
035374,CA8671,26930462.53,D,AK,2023-01-07
035375,CA0732,93358052.82,D,WV,2023-01-07
035376,CA2552,24593099.1,D,WV,2023-01-07
035377,CA0348,10485101.43,D,AK,2023-01-07
035378,CA8410,75717660.3,C,WV,2023-01-07
035379,CA0438,36916078.08,C,KY,2023-01-07
035380,CA8408,84174655.84,D,AL,2023-01-07
035381,CA2993,42441834.34,C,AK,2023-01-07
035382,CA1009,4747939.93,D,AL,2023-01-07
035383,CA1561,40648476.51,C,CO,2023-01-07
035384,CA0979,4515631.91,D,AK,2023-01-07
035385,CA1206,91867569.28,D,WV,2023-01-07
035386,CA9741,95092788.9,D,AK,2023-01-07
035387,CA8492,28170184.42,C,NJ,2023-01-07
035388,CA2356,50100817.4,D,CO,2023-01-07
035389,CA0035,76715123.44,D,AK,2023-01-07
035390,CA9095,71674203.63,D,CA,2023-01-07
035391,CA1697,65113253.36,D,AL,2023-01-07
035392,CA0680,88925306.52,D,CA,2023-01-07
035393,CA3811,95205159.98,C,KY,2023-01-07
035394,CA2929,14502814.48,C,NJ,2023-01-07
035395,CA4686,34144384.11,C,AK,2023-01-07
035396,CA2933,96368528.72,C,AK,2023-01-07
035397,CA3253,55406758.06,D,AK,2023-01-07
035398,CA1205,9366535.05,D,KY,2023-01-07
035399,CA4692,19134636.62,C,WV,2023-01-07
035400,CA4596,74486449.86,D,CA,2023-01-07
035401,CA5169,25411659.26,C,AZ,2023-01-07
035402,CA3013,53235318.76,C,CO,2023-01-07
035403,CA8391,30527002.99,C,KY,2023-01-07
035404,CA5842,83280341.54,D,AL,2023-01-07
035405,CA0346,77227084.84,C,AZ,2023-01-07
035406,CA1414,99856144.14,C,AK,2023-01-07
035407,CA9351,35318569.46,C,WV,2023-01-07
035408,CA1130,79410396.38,D,NJ,2023-01-07
035409,CA0525,98866834.79,C,NJ,2023-01-07
035410,CA0606,43032781.85,D,CA,2023-01-07
035411,CA4108,21803823.68,C,AZ,2023-01-07
035412,CA5953,78285713.41,C,AK,2023-01-07
035413,CA7496,25166523.94,C,CO,2023-01-07
035414,CA5586,17767958.51,C,KY,2023-01-07
035415,CA9842,93709530.63,C,CA,2023-01-07
035416,CA6522,75393408.87,D,AL,2023-01-07
035417,CA8278,4809036.25,C,NJ,2023-01-07
035418,CA2545,72315077.4,C,AZ,2023-01-07
035419,CA8130,25786693.97,C,NJ,2023-01-07
035420,CA4095,50158198.0,C,AZ,2023-01-07
035421,CA4214,10453641.25,C,KY,2023-01-07
035422,CA3487,54438001.56,D,AL,2023-01-07
035423,CA1284,38829273.43,D,CA,2023-01-07
035424,CA8486,67577844.15,C,AL,2023-01-07
035425,CA8859,44414804.84,D,CA,2023-01-07
035426,CA6387,82888469.94,C,AZ,2023-01-07
035427,CA0992,21549755.68,C,AL,2023-01-07
035428,CA4030,60821759.58,D,AK,2023-01-07
035429,CA2309,90668034.69,D,WV,2023-01-07
035430,CA9075,90270678.29,D,CA,2023-01-07
035431,CA3006,29778554.85,D,NJ,2023-01-07
035432,CA3594,16227044.08,D,WV,2023-01-07
035433,CA0834,16300051.04,C,NJ,2023-01-07
035434,CA3895,68939555.84,C,AL,2023-01-07
035435,CA5133,43984936.01,D,CA,2023-01-07
035436,CA3385,73024768.32,C,CA,2023-01-07
035437,CA8371,85851815.66,D,WV,2023-01-07
035438,CA8344,5931206.23,C,AK,2023-01-07
035439,CA1429,12144984.75,C,NJ,2023-01-07
035440,CA5907,62185888.67,C,NJ,2023-01-07
035441,CA0267,79771274.14,C,NJ,2023-01-07
035442,CA8847,30146880.74,D,AL,2023-01-07
035443,CA2930,91359901.0,D,AK,2023-01-07
035444,CA9970,78040333.8,D,AZ,2023-01-07
035445,CA6323,23774105.57,C,NJ,2023-01-07
035446,CA5656,94106528.26,C,KY,2023-01-07
035447,CA7574,14488838.39,D,AZ,2023-01-07
035448,CA2187,61952454.83,C,WV,2023-01-07
035449,CA1058,88069120.54,D,AL,2023-01-07
035450,CA1348,20406029.2,C,CA,2023-01-07
035451,CA5767,10820425.45,D,NJ,2023-01-07
035452,CA5610,5098832.12,C,AK,2023-01-07
035453,CA9588,72573004.05,D,NJ,2023-01-07
035454,CA2417,35400392.64,D,AL,2023-01-07
035455,CA5595,96029371.85,C,KY,2023-01-07
035456,CA4694,23336923.56,C,AZ,2023-01-07
035457,CA1613,36894711.12,C,CA,2023-01-07
035458,CA1237,99430987.21,C,AZ,2023-01-07
035459,CA2962,63635741.97,D,NJ,2023-01-07
035460,CA4165,53817363.03,C,AZ,2023-01-07
035461,CA8058,56030628.24,C,AZ,2023-01-07
035462,CA0119,5709076.6,C,KY,2023-01-07
035463,CA1535,71921978.11,D,NJ,2023-01-07
035464,CA8400,11144094.32,C,CO,2023-01-07
035465,CA2705,19717354.1,C,KY,2023-01-07
035466,CA5771,6559279.04,C,KY,2023-01-07
035467,CA3311,17682292.59,C,AZ,2023-01-07
035468,CA9710,12487244.89,C,AK,2023-01-07
035469,CA1660,4098108.11,D,CO,2023-01-07
035470,CA1569,27891215.08,D,AK,2023-01-07
035471,CA4574,32317467.88,C,AL,2023-01-07
035472,CA3744,85616713.56,D,AK,2023-01-07
035473,CA6461,43968803.99,C,WV,2023-01-07
035474,CA1200,54008355.56,D,NJ,2023-01-07
035475,CA9038,55553100.91,D,AZ,2023-01-07
035476,CA6167,49870612.53,D,AL,2023-01-07
035477,CA8092,75829480.25,D,NJ,2023-01-07
035478,CA5593,29237389.45,D,CO,2023-01-07
035479,CA4138,29523525.83,D,AL,2023-01-07
035480,CA3694,44437275.13,C,CA,2023-01-07
035481,CA0743,11843250.34,C,KY,2023-01-07
035482,CA7162,57290434.39,C,CO,2023-01-07
035483,CA8620,50834679.36,C,CO,2023-01-07
035484,CA3221,54456419.87,C,KY,2023-01-07
035485,CA2492,5996039.02,C,AZ,2023-01-07
035486,CA6011,85212509.7,C,AZ,2023-01-07
035487,CA2170,82750629.07,C,CA,2023-01-07
035488,CA5007,51182681.33,D,AK,2023-01-07
035489,CA3407,30004114.1,C,CA,2023-01-07
035490,CA6765,87660298.16,C,WV,2023-01-07
035491,CA1901,90845431.54,C,KY,2023-01-07
035492,CA6160,20452462.39,C,AL,2023-01-07
035493,CA9830,99175182.77,C,NJ,2023-01-07
035494,CA9723,17394540.42,C,WV,2023-01-07
035495,CA7897,93452897.54,C,CO,2023-01-07
035496,CA1922,3352435.34,C,AL,2023-01-07
035497,CA4629,47693809.97,D,AZ,2023-01-07
035498,CA3606,99479310.16,C,AZ,2023-01-07
035499,CA4416,44277086.85,C,WV,2023-01-07
035500,CA6715,29999977.6,D,AZ,2023-01-07
035501,CA3831,15751704.52,D,KY,2023-01-07
035502,CA3452,64288390.43,C,AL,2023-01-07
035503,CA4942,27191912.19,C,WV,2023-01-07
035504,CA5559,97023069.22,C,AL,2023-01-07
035505,CA2708,4244410.43,C,WV,2023-01-07
035506,CA1728,76818866.07,C,CO,2023-01-07
035507,CA9334,59010774.57,C,WV,2023-01-07
035508,CA3010,31772127.76,D,AK,2023-01-07
035509,CA5146,46700056.36,D,NJ,2023-01-07
035510,CA9664,99178834.57,C,AL,2023-01-07
035511,CA7706,88769657.65,D,KY,2023-01-07
035512,CA3192,24637595.3,C,AL,2023-01-07
035513,CA1266,55856740.08,D,CA,2023-01-07
035514,CA8229,79534224.38,C,AL,2023-01-07
035515,CA6586,17544457.91,D,NJ,2023-01-07
035516,CA4897,72487644.51,D,WV,2023-01-07
035517,CA8201,37656777.84,D,NJ,2023-01-07
035518,CA8032,19492897.93,D,AK,2023-01-07
035519,CA1946,65176979.12,D,AZ,2023-01-07
035520,CA6675,89170931.78,C,KY,2023-01-07
035521,CA8263,62829626.03,C,AZ,2023-01-07
035522,CA7285,54925152.42,C,KY,2023-01-07
035523,CA9031,23144058.52,C,KY,2023-01-07
035524,CA4456,38450635.14,D,AL,2023-01-07
035525,CA2521,80050358.16,D,AL,2023-01-07
035526,CA6722,97231096.42,D,WV,2023-01-07
035527,CA3372,95712328.88,C,NJ,2023-01-07
035528,CA3068,61984514.65,C,CA,2023-01-07
035529,CA9779,50283732.09,D,WV,2023-01-07
035530,CA3254,9066718.91,C,KY,2023-01-07
035531,CA7079,27003598.68,C,WV,2023-01-07
035532,CA7146,35626161.9,D,AK,2023-01-07
035533,CA0726,87174709.48,D,NJ,2023-01-07
035534,CA0016,20400214.94,D,NJ,2023-01-07
035535,CA2761,27734571.0,C,AZ,2023-01-07
035536,CA6449,97353657.34,D,CA,2023-01-07
035537,CA0503,80799370.85,C,KY,2023-01-07
035538,CA1332,71257124.72,D,AZ,2023-01-07
035539,CA8272,80410918.44,D,AL,2023-01-07
035540,CA8490,55238289.54,D,AL,2023-01-07
035541,CA5976,56687343.41,C,AK,2023-01-07
035542,CA1151,36457737.6,D,AK,2023-01-07
035543,CA4003,57314844.27,C,CO,2023-01-07
035544,CA8249,91040785.4,D,AK,2023-01-07
035545,CA0840,12962588.84,C,CO,2023-01-07
035546,CA7610,4054077.42,D,NJ,2023-01-07
035547,CA3007,44624083.21,D,AK,2023-01-07
035548,CA7252,75420162.97,C,AK,2023-01-07
035549,CA2235,36166820.28,D,AL,2023-01-07
035550,CA7242,11499194.16,D,AL,2023-01-07
035551,CA2116,87004461.55,D,CA,2023-01-07
035552,CA5945,74751187.59,C,CO,2023-01-07
035553,CA1007,34839330.68,C,NJ,2023-01-07
035554,CA7878,58429080.53,D,NJ,2023-01-07
035555,CA6412,83455644.62,C,AK,2023-01-07
035556,CA6765,68852064.38,C,CA,2023-01-07
035557,CA9689,71551375.33,C,NJ,2023-01-07
035558,CA8713,23587111.49,D,CO,2023-01-07
035559,CA1857,85801296.35,D,CA,2023-01-07
035560,CA6118,85142945.48,C,CA,2023-01-07
035561,CA8333,8647717.79,D,AK,2023-01-07
035562,CA2458,87563278.04,C,AZ,2023-01-07
035563,CA3080,93458804.72,D,NJ,2023-01-07
035564,CA4061,32868284.52,C,AZ,2023-01-07
035565,CA3139,24729654.03,D,AL,2023-01-07
035566,CA6752,81091165.5,D,AK,2023-01-07
035567,CA3512,38281306.99,D,AL,2023-01-07
035568,CA2378,40401080.95,C,CA,2023-01-07
035569,CA0542,84292364.12,C,NJ,2023-01-07
035570,CA6017,97430663.52,C,CA,2023-01-07
035571,CA4945,66414490.43,D,WV,2023-01-07
035572,CA5058,41734216.45,C,AL,2023-01-07
035573,CA7173,31760056.98,D,CO,2023-01-07
035574,CA6432,44092419.38,D,AL,2023-01-07
035575,CA0905,93084840.31,C,WV,2023-01-07
035576,CA2325,22369947.5,D,NJ,2023-01-07
035577,CA3862,51263486.1,D,KY,2023-01-07
035578,CA9399,73348783.63,D,KY,2023-01-07
035579,CA9623,13094619.58,D,CO,2023-01-07
035580,CA4458,28350877.91,C,WV,2023-01-07
035581,CA1566,62244520.57,C,NJ,2023-01-07
035582,CA0951,87274769.19,D,CA,2023-01-07
035583,CA4203,46010636.89,D,KY,2023-01-07
