tran_id,cust_id,tran_ammount,tran_type,tran_stat_cd,tran_date
012810,CA9155,1246388.29,C,CO,2023-01-03
012811,CA6376,88289641.94,C,KY,2023-01-03
012812,CA1613,10010866.42,D,KY,2023-01-03
012813,CA6019,16125718.71,C,AZ,2023-01-03
012814,CA8931,78530386.44,D,AK,2023-01-03
012815,CA2816,29675576.51,D,AL,2023-01-03
012816,CA2717,5088256.67,D,CA,2023-01-03
012817,CA8824,29712422.99,D,KY,2023-01-03
012818,CA6354,84180507.72,C,CO,2023-01-03
012819,CA2774,39413683.74,D,CO,2023-01-03
012820,CA6019,39820110.03,C,AZ,2023-01-03
012821,CA9285,80144353.15,D,CO,2023-01-03
012822,CA1602,73840862.82,D,KY,2023-01-03
012823,CA5585,23231030.53,C,WV,2023-01-03
012824,CA4154,76325666.55,C,WV,2023-01-03
012825,CA8508,71394324.82,C,CO,2023-01-03
012826,CA1788,50154435.21,D,AL,2023-01-03
012827,CA8315,38353577.32,C,AK,2023-01-03
012828,CA0864,38749380.9,C,AL,2023-01-03
012829,CA4444,54508727.13,C,CO,2023-01-03
012830,CA6620,73506667.96,D,CA,2023-01-03
012831,CA9406,15875205.35,D,CA,2023-01-03
012832,CA3587,34005252.76,D,AL,2023-01-03
012833,CA5466,57470604.99,D,CO,2023-01-03
012834,CA3722,60003104.54,D,CA,2023-01-03
012835,CA3263,71752634.96,C,NJ,2023-01-03
012836,CA7266,6998368.65,D,WV,2023-01-03
012837,CA9951,32733862.31,C,KY,2023-01-03
012838,CA0384,72679618.9,D,CO,2023-01-03
012839,CA5398,33642913.09,C,NJ,2023-01-03
012840,CA3976,62175524.66,D,KY,2023-01-03
012841,CA0003,28792683.6,C,CO,2023-01-03
012842,CA8001,28249767.47,D,AK,2023-01-03
012843,CA9789,64979958.99,D,NJ,2023-01-03
012844,CA4364,13334143.56,C,NJ,2023-01-03
012845,CA8705,83745861.06,C,WV,2023-01-03
012846,CA1501,4723711.75,C,AL,2023-01-03
012847,CA3664,65774899.51,C,CO,2023-01-03
012848,CA9205,28275410.84,D,NJ,2023-01-03
012849,CA7458,64897905.49,C,AL,2023-01-03
012850,CA2632,49027005.52,C,CA,2023-01-03
012851,CA6298,42167258.92,C,CO,2023-01-03
012852,CA3950,92916704.13,D,AZ,2023-01-03
012853,CA5853,65749864.15,D,AL,2023-01-03
012854,CA1434,17129731.67,C,KY,2023-01-03
012855,CA6569,56561148.03,C,AK,2023-01-03
012856,CA7930,50465647.7,C,NJ,2023-01-03
012857,CA3136,92767583.65,C,AL,2023-01-03
012858,CA2400,44523559.73,D,AK,2023-01-03
012859,CA5027,81001068.18,C,CA,2023-01-03
012860,CA2564,24397686.16,D,CA,2023-01-03
012861,CA9981,11411463.13,D,CA,2023-01-03
012862,CA6624,78835386.09,C,KY,2023-01-03
012863,CA4053,79833088.08,C,AK,2023-01-03
012864,CA2987,22707780.76,C,AZ,2023-01-03
012865,CA4120,94196583.37,C,KY,2023-01-03
012866,CA5443,13098347.3,D,NJ,2023-01-03
012867,CA3784,49839922.07,C,AL,2023-01-03
012868,CA7130,23256905.88,D,CA,2023-01-03
012869,CA9685,81988297.06,C,AK,2023-01-03
012870,CA4163,36582712.06,C,WV,2023-01-03
012871,CA6617,75294657.58,C,WV,2023-01-03
012872,CA6740,1319744.49,C,KY,2023-01-03
012873,CA4713,33467904.74,D,AZ,2023-01-03
012874,CA4921,43312156.23,D,CA,2023-01-03
012875,CA1153,15128525.81,D,KY,2023-01-03
012876,CA1635,87379564.85,D,AZ,2023-01-03
012877,CA8255,87125865.67,D,KY,2023-01-03
012878,CA5037,62034125.39,D,AL,2023-01-03
012879,CA7358,57248888.99,C,AK,2023-01-03
012880,CA6923,52756658.4,D,NJ,2023-01-03
012881,CA4378,52319163.96,D,AZ,2023-01-03
012882,CA2686,40505950.23,D,NJ,2023-01-03
012883,CA9822,32995848.46,C,AL,2023-01-03
012884,CA1631,33382436.19,D,NJ,2023-01-03
012885,CA2102,2664258.96,D,AZ,2023-01-03
012886,CA8099,68712113.1,C,AL,2023-01-03
012887,CA0000,85661515.08,D,NJ,2023-01-03
012888,CA0759,63950550.89,C,NJ,2023-01-03
012889,CA9341,71038339.72,D,AL,2023-01-03
012890,CA4357,27476554.79,C,NJ,2023-01-03
012891,CA9822,13053577.57,C,AZ,2023-01-03
012892,CA8681,87546583.24,C,CA,2023-01-03
012893,CA5057,79031583.94,D,CA,2023-01-03
012894,CA0033,24922307.53,C,CA,2023-01-03
012895,CA6875,26446572.0,C,AL,2023-01-03
012896,CA9196,6212079.27,D,KY,2023-01-03
012897,CA8103,67457544.86,C,WV,2023-01-03
012898,CA2224,96230497.08,D,AK,2023-01-03
012899,CA4567,46727427.89,D,KY,2023-01-03
012900,CA2347,87394769.72,D,AZ,2023-01-03
012901,CA7324,5228700.26,C,AL,2023-01-03
012902,CA9764,35899714.78,C,CA,2023-01-03
012903,CA3385,255504.97,C,AZ,2023-01-03
012904,CA4699,71998353.06,C,AL,2023-01-03
012905,CA5558,87931578.25,C,CO,2023-01-03
012906,CA5160,88074968.15,C,KY,2023-01-03
012907,CA8000,60533728.42,D,CA,2023-01-03
012908,CA0649,58115840.85,D,CA,2023-01-03
012909,CA2846,55838754.25,D,KY,2023-01-03
012910,CA3476,691425.8,D,CO,2023-01-03
012911,CA1051,37008353.28,C,NJ,2023-01-03
012912,CA5623,85769723.05,D,WV,2023-01-03
012913,CA3032,41527204.9,C,AK,2023-01-03
012914,CA7664,22565148.95,D,AZ,2023-01-03
012915,CA0024,4693927.38,C,AZ,2023-01-03
012916,CA6045,32743745.83,D,NJ,2023-01-03
012917,CA7366,36205944.47,C,CA,2023-01-03
012918,CA2443,9557807.49,C,AL,2023-01-03
012919,CA2813,8117682.84,C,CO,2023-01-03
012920,CA5111,19547072.76,D,CO,2023-01-03
012921,CA4383,60901106.47,C,AL,2023-01-03
012922,CA6445,20650836.09,C,NJ,2023-01-03
012923,CA9759,50613734.44,D,KY,2023-01-03
012924,CA7545,49051656.07,C,CO,2023-01-03
012925,CA1599,47953737.25,C,AK,2023-01-03
012926,CA5100,97881937.14,C,KY,2023-01-03
012927,CA2398,24277228.09,C,AZ,2023-01-03
012928,CA0805,79029649.67,D,AZ,2023-01-03
012929,CA6578,37082467.16,D,KY,2023-01-03
012930,CA4326,70876069.16,C,NJ,2023-01-03
012931,CA7981,10143986.34,C,AL,2023-01-03
012932,CA1520,66520683.47,C,AL,2023-01-03
012933,CA4101,128586.71,C,CA,2023-01-03
012934,CA8941,8119969.43,C,NJ,2023-01-03
012935,CA4882,77629730.93,C,CA,2023-01-03
012936,CA8338,29366320.77,C,AZ,2023-01-03
012937,CA2227,16412948.5,C,NJ,2023-01-03
012938,CA2204,74919512.0,C,CO,2023-01-03
012939,CA2535,87056788.0,C,AK,2023-01-03
012940,CA8215,49891961.13,C,NJ,2023-01-03
012941,CA0756,82224342.03,D,AZ,2023-01-03
012942,CA9039,18737240.99,D,AZ,2023-01-03
012943,CA5006,9429061.94,D,CO,2023-01-03
012944,CA3607,25684.44,D,AK,2023-01-03
012945,CA5144,38756712.81,D,AZ,2023-01-03
012946,CA9955,6471607.91,D,AL,2023-01-03
012947,CA0943,98152028.4,D,KY,2023-01-03
012948,CA3754,18256902.7,C,AL,2023-01-03
012949,CA7268,92292819.99,C,AL,2023-01-03
012950,CA3250,820424.92,C,NJ,2023-01-03
012951,CA5991,63641403.88,C,NJ,2023-01-03
012952,CA6886,63943393.43,C,KY,2023-01-03
012953,CA0861,45437601.3,C,CO,2023-01-03
012954,CA5975,42498857.14,C,WV,2023-01-03
012955,CA8585,63530512.32,C,WV,2023-01-03
012956,CA5160,46636270.53,D,CO,2023-01-03
012957,CA6471,57668570.22,C,WV,2023-01-03
012958,CA9779,48591509.84,C,KY,2023-01-03
012959,CA9670,32105314.46,D,KY,2023-01-03
012960,CA4723,42634046.73,C,KY,2023-01-03
012961,CA7873,22112554.13,C,WV,2023-01-03
012962,CA9958,46330649.61,C,KY,2023-01-03
012963,CA0548,79127466.93,C,KY,2023-01-03
012964,CA6780,47678265.38,C,AL,2023-01-03
012965,CA3581,47547947.02,C,CO,2023-01-03
012966,CA4125,71194714.82,C,AZ,2023-01-03
012967,CA3117,14199070.78,C,CA,2023-01-03
012968,CA9231,76444501.1,D,WV,2023-01-03
012969,CA5794,91740390.45,C,CO,2023-01-03
012970,CA5996,51304494.45,D,NJ,2023-01-03
012971,CA7580,96729230.42,D,NJ,2023-01-03
012972,CA3171,13008087.39,D,AZ,2023-01-03
012973,CA7395,86341937.53,C,CA,2023-01-03
012974,CA3321,16480272.84,D,AL,2023-01-03
012975,CA4762,61514898.51,D,KY,2023-01-03
012976,CA2270,78422951.58,D,CO,2023-01-03
012977,CA6517,22299247.57,D,AL,2023-01-03
012978,CA9616,70717716.75,C,CO,2023-01-03
012979,CA9558,54945094.28,C,KY,2023-01-03
012980,CA6225,42006809.86,D,AL,2023-01-03
012981,CA6155,41521250.07,C,WV,2023-01-03
012982,CA7066,26272855.26,C,CA,2023-01-03
012983,CA2461,19437115.84,C,CO,2023-01-03
012984,CA6733,76293349.35,C,AZ,2023-01-03
012985,CA6189,18968627.8,D,AK,2023-01-03
012986,CA4421,10940244.95,D,AK,2023-01-03
012987,CA3765,14730027.83,D,AK,2023-01-03
012988,CA9008,28192115.35,C,CA,2023-01-03
012989,CA9853,63454358.78,D,WV,2023-01-03
012990,CA6820,94758833.13,C,WV,2023-01-03
012991,CA0363,69623063.58,C,KY,2023-01-03
012992,CA9015,57556951.48,D,WV,2023-01-03
012993,CA0977,76663015.97,C,NJ,2023-01-03
012994,CA7636,56140863.43,D,CA,2023-01-03
012995,CA0809,22992703.4,C,WV,2023-01-03
012996,CA6031,32270885.51,C,WV,2023-01-03
012997,CA1908,35618509.02,C,NJ,2023-01-03
012998,CA3320,72247762.1,C,CA,2023-01-03
012999,CA2299,36192868.21,C,AZ,2023-01-03
013000,CA5800,5055523.21,D,CA,2023-01-03
013001,CA2380,47629438.07,D,AL,2023-01-03
013002,CA6365,43560988.78,C,AK,2023-01-03
013003,CA9487,65269387.07,C,AK,2023-01-03
013004,CA7046,6671842.42,C,CA,2023-01-03
013005,CA7286,25993260.04,C,AL,2023-01-03
013006,CA0945,66690827.63,C,WV,2023-01-03
013007,CA5485,5188446.61,C,NJ,2023-01-03
013008,CA8212,5769737.52,D,NJ,2023-01-03
013009,CA4818,35774518.55,C,CO,2023-01-03
013010,CA3202,72325167.11,C,AL,2023-01-03
013011,CA2301,6141572.63,D,WV,2023-01-03
013012,CA7976,72167682.54,C,WV,2023-01-03
013013,CA1596,59435544.52,C,NJ,2023-01-03
013014,CA9731,90603108.05,D,NJ,2023-01-03
013015,CA5072,22479876.3,C,WV,2023-01-03
013016,CA4112,42936373.11,C,AL,2023-01-03
013017,CA3257,52246768.43,C,KY,2023-01-03
013018,CA4608,7583308.25,D,WV,2023-01-03
013019,CA9827,26074358.74,C,KY,2023-01-03
013020,CA3790,62153358.45,C,AZ,2023-01-03
013021,CA2985,53650251.98,D,WV,2023-01-03
013022,CA4683,33570754.37,D,CO,2023-01-03
013023,CA5316,72214815.15,C,WV,2023-01-03
013024,CA5401,12258415.05,D,AL,2023-01-03
013025,CA2638,95440556.79,C,WV,2023-01-03
013026,CA7837,10804047.93,D,CO,2023-01-03
013027,CA5935,29133549.99,D,AK,2023-01-03
013028,CA1529,72720266.27,C,AL,2023-01-03
013029,CA0819,26106786.52,D,KY,2023-01-03
013030,CA7284,50632508.05,C,AL,2023-01-03
013031,CA5520,79271090.4,D,CA,2023-01-03
013032,CA1825,95633444.45,C,AK,2023-01-03
013033,CA1968,16003416.96,C,AZ,2023-01-03
013034,CA3394,10976435.34,C,KY,2023-01-03
013035,CA4592,88016510.32,D,NJ,2023-01-03
013036,CA1523,2735984.95,D,AK,2023-01-03
013037,CA4132,23886798.74,D,WV,2023-01-03
013038,CA6587,31871657.61,C,NJ,2023-01-03
013039,CA7274,76559295.15,C,NJ,2023-01-03
013040,CA8913,33113171.89,D,CA,2023-01-03
013041,CA8596,32688163.19,C,CO,2023-01-03
013042,CA2292,40599000.26,C,AL,2023-01-03
013043,CA0699,47556657.66,D,WV,2023-01-03
013044,CA2716,9796280.83,D,AK,2023-01-03
013045,CA0191,94902010.1,C,AK,2023-01-03
013046,CA7482,76281180.31,C,AL,2023-01-03
013047,CA6931,26418370.51,C,NJ,2023-01-03
013048,CA1763,28990359.32,D,NJ,2023-01-03
013049,CA0914,53657822.29,C,NJ,2023-01-03
013050,CA0004,18179580.36,C,AK,2023-01-03
013051,CA9613,66161194.49,D,AL,2023-01-03
013052,CA7356,58007536.1,D,AK,2023-01-03
013053,CA4624,77492365.25,C,NJ,2023-01-03
013054,CA4401,30675243.52,D,AL,2023-01-03
013055,CA0539,82490903.86,D,AL,2023-01-03
013056,CA8961,71847419.19,C,AK,2023-01-03
013057,CA2432,38270830.16,D,AZ,2023-01-03
013058,CA8892,26832239.03,C,NJ,2023-01-03
013059,CA6477,66438127.99,D,CO,2023-01-03
013060,CA1858,24902878.02,D,WV,2023-01-03
013061,CA9904,13654452.83,D,AK,2023-01-03
013062,CA3356,74738260.87,C,KY,2023-01-03
013063,CA4715,90061113.32,C,WV,2023-01-03
013064,CA4094,81527848.01,C,AZ,2023-01-03
013065,CA7194,92877411.59,C,CO,2023-01-03
013066,CA7721,12896175.08,C,AK,2023-01-03
013067,CA3606,92724935.32,C,CA,2023-01-03
013068,CA0026,15884321.99,C,AK,2023-01-03
013069,CA5177,80406619.78,C,AL,2023-01-03
013070,CA5784,23336814.48,D,KY,2023-01-03
013071,CA6252,2626331.2,C,AZ,2023-01-03
013072,CA5869,19157957.31,D,AZ,2023-01-03
013073,CA1861,63315979.99,D,AZ,2023-01-03
013074,CA0945,90535370.44,C,AK,2023-01-03
013075,CA9980,36135763.67,D,AK,2023-01-03
013076,CA9015,57500563.19,C,AK,2023-01-03
013077,CA8806,65068677.55,C,AZ,2023-01-03
013078,CA0180,69980453.98,D,AZ,2023-01-03
013079,CA7006,42486045.96,C,AL,2023-01-03
013080,CA5382,11485702.53,C,KY,2023-01-03
013081,CA3372,44986087.55,D,AL,2023-01-03
013082,CA8865,11770673.23,C,CO,2023-01-03
013083,CA2312,49583281.79,D,WV,2023-01-03
013084,CA2401,46750198.23,C,NJ,2023-01-03
013085,CA6700,36040221.63,D,WV,2023-01-03
013086,CA6569,28410897.91,D,KY,2023-01-03
013087,CA3564,77355114.82,C,CO,2023-01-03
013088,CA1606,58264125.63,D,NJ,2023-01-03
013089,CA4410,85777904.19,D,KY,2023-01-03
013090,CA4535,81312989.17,C,KY,2023-01-03
013091,CA2507,54446152.9,C,AZ,2023-01-03
013092,CA9515,71397726.91,D,CO,2023-01-03
013093,CA5411,10003603.73,C,CA,2023-01-03
013094,CA6256,91930164.54,D,AL,2023-01-03
013095,CA1854,6758451.94,D,AZ,2023-01-03
013096,CA2743,43554682.07,D,CA,2023-01-03
013097,CA3049,71491730.45,C,WV,2023-01-03
013098,CA6239,69765843.33,C,CA,2023-01-03
013099,CA2514,61818190.08,C,WV,2023-01-03
013100,CA7417,38057740.56,C,CA,2023-01-03
013101,CA5618,71769110.63,D,AZ,2023-01-03
013102,CA3478,50678708.41,D,KY,2023-01-03
013103,CA8348,49241887.05,D,CA,2023-01-03
013104,CA5676,57122490.23,D,CO,2023-01-03
013105,CA6957,67650048.51,C,AL,2023-01-03
013106,CA8761,75045591.67,D,CO,2023-01-03
013107,CA6938,20202474.4,C,AZ,2023-01-03
013108,CA4809,24627741.8,C,CO,2023-01-03
013109,CA2790,1496261.42,C,WV,2023-01-03
013110,CA5296,17654175.89,D,CO,2023-01-03
013111,CA3224,35963782.48,C,AZ,2023-01-03
013112,CA6788,25608896.25,D,KY,2023-01-03
013113,CA1908,47256183.12,C,AL,2023-01-03
013114,CA2633,2832641.18,C,AL,2023-01-03
013115,CA2881,40282684.75,D,AL,2023-01-03
013116,CA4378,59103083.05,D,KY,2023-01-03
013117,CA8000,52778813.24,C,KY,2023-01-03
013118,CA9285,66712788.41,C,CA,2023-01-03
013119,CA2501,13690009.56,C,KY,2023-01-03
013120,CA2073,23487330.31,D,AZ,2023-01-03
013121,CA7669,4138695.0,D,CO,2023-01-03
013122,CA4759,8521098.66,D,KY,2023-01-03
013123,CA7434,23055249.51,C,KY,2023-01-03
013124,CA5708,2871466.86,C,NJ,2023-01-03
013125,CA6340,11595697.72,D,CA,2023-01-03
013126,CA6877,46554261.53,C,KY,2023-01-03
013127,CA9197,33840059.24,C,AZ,2023-01-03
013128,CA4774,17769447.4,D,WV,2023-01-03
013129,CA1496,77448772.36,C,NJ,2023-01-03
013130,CA4057,96359972.41,C,AZ,2023-01-03
013131,CA4139,12322376.94,D,AZ,2023-01-03
013132,CA6167,52662201.47,C,AZ,2023-01-03
013133,CA6829,46838454.22,D,WV,2023-01-03
013134,CA9240,33729706.59,D,CO,2023-01-03
013135,CA7736,99533887.16,C,NJ,2023-01-03
013136,CA1972,74237859.96,D,AL,2023-01-03
013137,CA6995,4272219.39,D,NJ,2023-01-03
013138,CA5778,51767399.56,C,AL,2023-01-03
013139,CA1636,15029115.19,D,CO,2023-01-03
013140,CA7159,42258204.4,C,CA,2023-01-03
013141,CA1257,72764368.93,C,AK,2023-01-03
013142,CA9773,47011203.31,D,CA,2023-01-03
013143,CA9639,35891991.14,D,NJ,2023-01-03
013144,CA3614,1587035.47,C,AL,2023-01-03
013145,CA0395,57059738.92,D,NJ,2023-01-03
013146,CA6615,91388082.48,C,CO,2023-01-03
013147,CA6149,59666647.75,D,CA,2023-01-03
013148,CA5616,93944580.28,C,WV,2023-01-03
013149,CA4123,17476584.54,C,AZ,2023-01-03
013150,CA0517,42984189.85,C,AK,2023-01-03
013151,CA0348,8805519.85,D,AL,2023-01-03
013152,CA9342,21008069.7,C,CO,2023-01-03
013153,CA7327,65122132.12,D,AL,2023-01-03
013154,CA3965,89495825.41,C,WV,2023-01-03
013155,CA1641,70950786.59,C,NJ,2023-01-03
013156,CA1719,2200322.9,C,NJ,2023-01-03
013157,CA4107,76217517.17,C,AL,2023-01-03
013158,CA0520,73590073.0,D,CO,2023-01-03
013159,CA9980,10301804.91,D,WV,2023-01-03
013160,CA2442,32537204.12,C,NJ,2023-01-03
013161,CA8047,39241119.96,D,NJ,2023-01-03
013162,CA1547,67676090.65,C,AK,2023-01-03
013163,CA7991,30409446.11,D,KY,2023-01-03
013164,CA4130,70525173.11,D,WV,2023-01-03
013165,CA1775,53009041.73,D,NJ,2023-01-03
013166,CA7170,36742571.62,D,CA,2023-01-03
013167,CA0326,21212847.64,D,CA,2023-01-03
013168,CA4677,20248477.89,D,AK,2023-01-03
013169,CA7024,60517399.3,D,CO,2023-01-03
013170,CA0273,22950051.52,C,AL,2023-01-03
013171,CA2874,96021460.18,C,WV,2023-01-03
013172,CA5235,65613067.46,C,KY,2023-01-03
013173,CA4181,34268235.11,D,NJ,2023-01-03
013174,CA8124,87290230.85,C,KY,2023-01-03
013175,CA3874,44522007.63,C,NJ,2023-01-03
013176,CA4654,43236038.33,D,AK,2023-01-03
013177,CA2860,15321468.97,D,AL,2023-01-03
013178,CA2985,89601335.94,C,CA,2023-01-03
013179,CA0131,12217694.16,D,AZ,2023-01-03
013180,CA2705,32572464.47,D,AK,2023-01-03
013181,CA1758,92207763.26,D,KY,2023-01-03
013182,CA9097,68537105.93,C,KY,2023-01-03
013183,CA0269,80376682.76,C,CA,2023-01-03
013184,CA4177,82076893.85,D,AK,2023-01-03
013185,CA9354,55292176.91,C,AZ,2023-01-03
013186,CA6063,59616990.54,C,CO,2023-01-03
013187,CA3312,94658553.3,C,WV,2023-01-03
013188,CA3658,33185779.97,C,KY,2023-01-03
