tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
FX_20220103_000091,cust_6193,65407850.46,D,PAL,2022-01-03
TD_20220103_000092,cust_2084,59685465.87,C,KON,2022-01-03
FX_20220103_000093,cust_0477,72854519.37,D,IND,2022-01-03
TD_20220103_000094,cust_5831,76911944.64,D,CHN,2022-01-03
FX_20220103_000095,cust_7190,41995454.65,C,PAL,2022-01-03
FX_20220103_000096,cust_8471,30997200.93,C,USA,2022-01-03
TD_20220103_000097,cust_9713,49231486.0,D,AFG,2022-01-03
TD_20220103_000098,cust_8447,18012007.16,C,PAL,2022-01-03
TD_20220103_000099,cust_5545,47360123.08,D,CHN,2022-01-03
TD_20220103_000100,cust_9984,20524896.36,C,JPN,2022-01-03
TD_20220103_000101,cust_9492,39769146.02,D,JPN,2022-01-03
FX_20220103_000102,cust_5228,17011840.9,C,CHN,2022-01-03
TD_20220103_000103,cust_0107,33442804.61,C,IND,2022-01-03
FX_20220103_000104,cust_8842,8700988.46,D,CAN,2022-01-03
TD_20220103_000105,cust_2885,89794628.24,C,AFG,2022-01-03
FX_20220103_000106,cust_6037,8296682.46,D,KON,2022-01-03
FX_20220103_000107,cust_8409,49210009.06,C,PAL,2022-01-03
FX_20220103_000108,cust_2488,42763875.69,D,CAN,2022-01-03
FX_20220103_000109,cust_2081,83079574.5,D,KON,2022-01-03
FX_20220103_000110,cust_1535,78446984.03,D,CHN,2022-01-03
TD_20220103_000111,cust_2430,17162009.75,C,CHN,2022-01-03
TD_20220103_000112,cust_9412,37270978.1,D,PAL,2022-01-03
TD_20220103_000113,cust_1632,63331201.18,D,CAN,2022-01-03
TD_20220103_000114,cust_3667,56774424.83,C,JPN,2022-01-03
TD_20220103_000115,cust_6327,31572796.84,C,USA,2022-01-03
FX_20220103_000116,cust_4482,36092950.87,D,USA,2022-01-03
TD_20220103_000117,cust_0575,13181932.72,D,KON,2022-01-03
TD_20220103_000118,cust_9626,49964631.77,C,CAN,2022-01-03
TD_20220103_000119,cust_3861,30689413.93,D,AFG,2022-01-03
FX_20220103_000120,cust_7068,47775461.85,D,AFG,2022-01-03
FX_20220103_000121,cust_7851,36687005.36,D,CHN,2022-01-03
TD_20220103_000122,cust_8976,27771938.49,C,PAL,2022-01-03
TD_20220103_000123,cust_7407,86438768.97,C,AFG,2022-01-03
TD_20220103_000124,cust_5733,15133874.1,D,CAN,2022-01-03
TD_20220103_000125,cust_9976,56624816.61,C,CAN,2022-01-03
FX_20220103_000126,cust_6702,37834238.49,D,AFG,2022-01-03
TD_20220103_000127,cust_4243,25838301.6,C,KON,2022-01-03
FX_20220103_000128,cust_1654,49042110.58,D,USA,2022-01-03
FX_20220103_000129,cust_1491,60909248.97,D,CHN,2022-01-03
TD_20220103_000130,cust_2976,68658447.68,D,KON,2022-01-03
TD_20220103_000131,cust_1684,19438208.94,C,USA,2022-01-03
FX_20220103_000132,cust_5895,54766421.96,C,PAL,2022-01-03
FX_20220103_000133,cust_3666,62487205.79,C,PAL,2022-01-03
FX_20220103_000134,cust_6864,90455202.64,C,KON,2022-01-03
TD_20220103_000135,cust_1205,30549910.35,C,AFG,2022-01-03
FX_20220103_000136,cust_1763,4980207.37,C,CAN,2022-01-03
TD_20220103_000137,cust_6267,60135762.61,C,PAL,2022-01-03
TD_20220103_000138,cust_0294,19253166.57,D,USA,2022-01-03
FX_20220103_000139,cust_3805,67159741.13,D,JPN,2022-01-03
TD_20220103_000140,cust_1076,11522460.32,C,USA,2022-01-03
FX_20220103_000141,cust_3496,18007410.84,C,IND,2022-01-03
TD_20220103_000142,cust_9868,92252658.56,D,JPN,2022-01-03
TD_20220103_000143,cust_0208,87344313.81,C,CAN,2022-01-03
TD_20220103_000144,cust_2383,84220666.05,C,KON,2022-01-03
FX_20220103_000145,cust_8217,57892741.04,D,CHN,2022-01-03
FX_20220103_000146,cust_5372,71455858.67,C,PAL,2022-01-03
FX_20220103_000147,cust_0019,247928.41,C,CHN,2022-01-03
FX_20220103_000148,cust_2402,28901971.6,C,PAL,2022-01-03
FX_20220103_000149,cust_0621,30828940.21,D,CHN,2022-01-03
TD_20220103_000150,cust_6203,10869164.94,D,CHN,2022-01-03
TD_20220103_000151,cust_8663,17189792.42,C,IND,2022-01-03
TD_20220103_000152,cust_8827,41492864.45,C,CAN,2022-01-03
FX_20220103_000153,cust_6803,13977419.35,C,CHN,2022-01-03
FX_20220103_000154,cust_8300,43927800.52,C,KON,2022-01-03
TD_20220103_000155,cust_6999,43428944.21,C,KON,2022-01-03
FX_20220103_000156,cust_2184,10532068.64,D,AFG,2022-01-03
TD_20220103_000157,cust_0752,4074683.2,D,IND,2022-01-03
FX_20220103_000158,cust_5103,19167003.43,C,AFG,2022-01-03
TD_20220103_000159,cust_3316,99858348.52,D,AFG,2022-01-03
FX_20220103_000160,cust_6822,23787601.9,C,JPN,2022-01-03
FX_20220103_000161,cust_5726,8557946.09,C,KON,2022-01-03
TD_20220103_000162,cust_4515,65786093.82,D,IND,2022-01-03
FX_20220103_000163,cust_7723,16114218.13,C,USA,2022-01-03
TD_20220103_000164,cust_5512,17409192.43,D,CHN,2022-01-03
FX_20220103_000165,cust_1745,60484715.13,C,PAL,2022-01-03
TD_20220103_000166,cust_5105,47873976.58,D,AFG,2022-01-03
FX_20220103_000167,cust_0252,19312107.42,D,CAN,2022-01-03
FX_20220103_000168,cust_8064,8717238.17,D,KON,2022-01-03
TD_20220103_000169,cust_1226,72017129.49,C,PAL,2022-01-03
FX_20220103_000170,cust_6867,46704702.72,C,PAL,2022-01-03
TD_20220103_000171,cust_9093,72310919.85,D,USA,2022-01-03
FX_20220103_000172,cust_2381,29988938.71,D,CHN,2022-01-03
TD_20220103_000173,cust_8777,95398285.67,D,KON,2022-01-03
FX_20220103_000174,cust_3690,15300036.05,D,USA,2022-01-03
TD_20220103_000175,cust_6156,89195182.61,D,CAN,2022-01-03
FX_20220103_000176,cust_1463,84547791.72,C,USA,2022-01-03
TD_20220103_000177,cust_6423,75124050.76,C,CAN,2022-01-03
TD_20220103_000178,cust_0001,47808159.23,C,KON,2022-01-03
FX_20220103_000179,cust_5613,97503669.13,D,IND,2022-01-03
TD_20220103_000180,cust_9793,19437937.35,C,JPN,2022-01-03
TD_20220103_000181,cust_9633,99962806.32,D,PAL,2022-01-03
FX_20220103_000182,cust_0521,37786547.9,C,CHN,2022-01-03
FX_20220103_000183,cust_8710,40605135.95,D,CHN,2022-01-03
TD_20220103_000184,cust_1661,91508521.41,D,CHN,2022-01-03
FX_20220103_000185,cust_4972,22605889.81,D,IND,2022-01-03
TD_20220103_000186,cust_8825,73976232.7,D,CHN,2022-01-03
TD_20220103_000187,cust_2566,75782131.52,D,KON,2022-01-03
TD_20220103_000188,cust_2602,52292190.24,C,KON,2022-01-03
FX_20220103_000189,cust_8416,79936197.3,D,CHN,2022-01-03
TD_20220103_000190,cust_2407,15801367.01,C,KON,2022-01-03
FX_20220103_000191,cust_7080,24827851.0,C,PAL,2022-01-03
FX_20220103_000192,cust_4615,30752400.91,D,IND,2022-01-03
FX_20220103_000193,cust_8784,18447414.4,C,CHN,2022-01-03
TD_20220103_000194,cust_7060,58503343.77,C,CHN,2022-01-03
FX_20220103_000195,cust_6170,18729766.02,D,PAL,2022-01-03
FX_20220103_000196,cust_6764,12995756.03,D,AFG,2022-01-03
FX_20220103_000197,cust_0093,11587795.39,C,CHN,2022-01-03
FX_20220103_000198,cust_8837,51190016.62,D,CHN,2022-01-03
FX_20220103_000199,cust_3715,60137625.58,D,USA,2022-01-03
FX_20220103_000200,cust_2793,6060915.4,C,PAL,2022-01-03
FX_20220103_000201,cust_9587,58716671.02,D,IND,2022-01-03
FX_20220103_000202,cust_7410,50434960.41,C,JPN,2022-01-03
TD_20220103_000203,cust_4345,11358490.55,D,KON,2022-01-03
FX_20220103_000204,cust_1477,50244800.87,D,CHN,2022-01-03
TD_20220103_000205,cust_7341,11114812.73,C,IND,2022-01-03
FX_20220103_000206,cust_4387,21771046.63,C,KON,2022-01-03
TD_20220103_000207,cust_8206,91146137.69,D,CHN,2022-01-03
TD_20220103_000208,cust_7128,17756930.75,C,PAL,2022-01-03
FX_20220103_000209,cust_6232,73610357.53,C,JPN,2022-01-03
TD_20220103_000210,cust_3507,99617077.11,C,IND,2022-01-03
FX_20220103_000211,cust_3647,85223448.32,D,AFG,2022-01-03
TD_20220103_000212,cust_0470,7125346.56,C,PAL,2022-01-03
FX_20220103_000213,cust_6935,66698890.7,D,PAL,2022-01-03
TD_20220103_000214,cust_4705,51567961.26,D,CHN,2022-01-03
FX_20220103_000215,cust_8947,78195954.63,D,CAN,2022-01-03
TD_20220103_000216,cust_4742,16860406.91,D,KON,2022-01-03
TD_20220103_000217,cust_2706,54770484.09,D,KON,2022-01-03
TD_20220103_000218,cust_3802,900870.29,D,JPN,2022-01-03
FX_20220103_000219,cust_3785,59186756.87,D,USA,2022-01-03
FX_20220103_000220,cust_2623,17933975.55,C,IND,2022-01-03
TD_20220103_000221,cust_7579,39179818.65,C,CAN,2022-01-03
FX_20220103_000222,cust_8648,69999106.43,C,IND,2022-01-03
FX_20220103_000223,cust_3981,1681859.02,C,JPN,2022-01-03
TD_20220103_000224,cust_0104,22193359.0,D,JPN,2022-01-03
FX_20220103_000225,cust_3140,63334653.93,D,CHN,2022-01-03
TD_20220103_000226,cust_2675,83661249.9,D,JPN,2022-01-03
TD_20220103_000227,cust_3375,46019283.72,D,CAN,2022-01-03
TD_20220103_000228,cust_2582,30930009.44,D,JPN,2022-01-03
FX_20220103_000229,cust_8369,25768024.32,D,KON,2022-01-03
TD_20220103_000230,cust_9053,86937884.21,D,AFG,2022-01-03
TD_20220103_000231,cust_2939,60719783.53,D,USA,2022-01-03
FX_20220103_000232,cust_6093,93818932.5,C,IND,2022-01-03
FX_20220103_000233,cust_4417,59504117.53,D,CAN,2022-01-03
TD_20220103_000234,cust_8703,47575127.96,C,KON,2022-01-03
FX_20220103_000235,cust_2029,87447883.36,D,USA,2022-01-03
FX_20220103_000236,cust_7849,92619115.76,D,CAN,2022-01-03
TD_20220103_000237,cust_6016,94002793.54,C,CAN,2022-01-03
TD_20220103_000238,cust_5923,95732823.41,C,CAN,2022-01-03
FX_20220103_000239,cust_4700,22395514.89,C,PAL,2022-01-03
TD_20220103_000240,cust_0161,70842480.76,D,USA,2022-01-03
TD_20220103_000241,cust_1927,87730137.65,D,PAL,2022-01-03
TD_20220103_000242,cust_3693,61776918.09,D,CHN,2022-01-03
FX_20220103_000243,cust_8523,74441693.31,C,CHN,2022-01-03
FX_20220103_000244,cust_9361,51351188.86,D,CAN,2022-01-03
FX_20220103_000245,cust_6015,64654081.84,D,CHN,2022-01-03
FX_20220103_000246,cust_5356,35192796.55,C,KON,2022-01-03
TD_20220103_000247,cust_7462,48164125.19,C,IND,2022-01-03
TD_20220103_000248,cust_6884,11518735.29,C,KON,2022-01-03
TD_20220103_000249,cust_4511,6311560.69,C,IND,2022-01-03
FX_20220103_000250,cust_0267,39502344.69,C,IND,2022-01-03
FX_20220103_000251,cust_9901,43019588.25,D,IND,2022-01-03
TD_20220103_000252,cust_4515,3831569.28,D,PAL,2022-01-03
FX_20220103_000253,cust_9954,25455414.51,D,USA,2022-01-03
TD_20220103_000254,cust_8574,29723795.2,C,KON,2022-01-03
FX_20220103_000255,cust_6941,25933403.05,C,KON,2022-01-03
TD_20220103_000256,cust_6491,98134187.53,D,USA,2022-01-03
TD_20220103_000257,cust_5323,13388504.87,C,PAL,2022-01-03
FX_20220103_000258,cust_0037,16389153.83,D,KON,2022-01-03
FX_20220103_000259,cust_2873,72551631.34,D,IND,2022-01-03
TD_20220103_000260,cust_4563,7027290.42,D,CHN,2022-01-03
TD_20220103_000261,cust_6975,40546911.94,D,IND,2022-01-03
FX_20220103_000262,cust_5802,49884000.01,C,PAL,2022-01-03
FX_20220103_000263,cust_6471,32202196.04,D,PAL,2022-01-03
FX_20220103_000264,cust_3883,59655277.47,D,USA,2022-01-03
TD_20220103_000265,cust_2617,97269626.88,D,CAN,2022-01-03
TD_20220103_000266,cust_4677,87814945.56,C,USA,2022-01-03
FX_20220103_000267,cust_1176,88374482.68,C,IND,2022-01-03
FX_20220103_000268,cust_2996,15875042.27,C,AFG,2022-01-03
FX_20220103_000269,cust_9946,35083236.83,D,IND,2022-01-03
FX_20220103_000270,cust_6269,28242571.16,D,CHN,2022-01-03
FX_20220103_000271,cust_4099,20236931.08,C,IND,2022-01-03
TD_20220103_000272,cust_5717,42824425.7,C,PAL,2022-01-03
FX_20220103_000273,cust_1535,50741060.6,C,IND,2022-01-03
TD_20220103_000274,cust_1189,93982181.63,D,USA,2022-01-03
FX_20220103_000275,cust_2862,63561852.0,D,PAL,2022-01-03
FX_20220103_000276,cust_1762,78195574.15,C,USA,2022-01-03
TD_20220103_000277,cust_3715,94636509.72,D,CAN,2022-01-03
FX_20220103_000278,cust_9518,59207277.21,D,JPN,2022-01-03
FX_20220103_000279,cust_1557,3334276.79,C,CAN,2022-01-03
TD_20220103_000280,cust_5413,85787819.39,D,KON,2022-01-03
FX_20220103_000281,cust_6577,26958250.74,C,PAL,2022-01-03
FX_20220103_000282,cust_8327,8948399.81,D,CAN,2022-01-03
FX_20220103_000283,cust_7099,24624599.29,C,IND,2022-01-03
FX_20220103_000284,cust_2586,47182735.75,C,CAN,2022-01-03
TD_20220103_000285,cust_4924,43524780.58,D,CAN,2022-01-03
FX_20220103_000286,cust_4014,63865481.2,D,KON,2022-01-03
FX_20220103_000287,cust_1766,50291336.61,C,CAN,2022-01-03
TD_20220103_000288,cust_7716,93268647.06,C,AFG,2022-01-03
TD_20220103_000289,cust_1279,91472168.75,C,AFG,2022-01-03
FX_20220103_000290,cust_4830,12122692.94,D,IND,2022-01-03
TD_20220103_000291,cust_6052,78037665.51,D,KON,2022-01-03
FX_20220103_000292,cust_2996,27713889.56,C,AFG,2022-01-03
TD_20220103_000293,cust_9018,62573080.46,C,PAL,2022-01-03
FX_20220103_000294,cust_3340,67446668.72,C,CAN,2022-01-03
TD_20220103_000295,cust_4086,78408753.17,C,USA,2022-01-03
TD_20220103_000296,cust_8591,38667968.71,C,IND,2022-01-03
FX_20220103_000297,cust_4472,13946277.31,D,USA,2022-01-03
TD_20220103_000298,cust_8864,3209480.36,C,CAN,2022-01-03
TD_20220103_000299,cust_0572,72522066.53,D,USA,2022-01-03
TD_20220103_000300,cust_9387,86546152.4,C,CAN,2022-01-03
FX_20220103_000301,cust_3854,10514483.75,D,USA,2022-01-03
FX_20220103_000302,cust_3931,85372925.84,C,PAL,2022-01-03
FX_20220103_000303,cust_1137,4421058.17,C,JPN,2022-01-03
TD_20220103_000304,cust_6940,98231318.84,C,CAN,2022-01-03
FX_20220103_000305,cust_6502,43062088.74,D,JPN,2022-01-03
TD_20220103_000306,cust_5608,38003532.3,C,PAL,2022-01-03
FX_20220103_000307,cust_5018,2923235.57,C,IND,2022-01-03
FX_20220103_000308,cust_3761,84504298.97,D,IND,2022-01-03
TD_20220103_000309,cust_1291,37207985.14,C,KON,2022-01-03
TD_20220103_000310,cust_0962,41842118.56,D,AFG,2022-01-03
TD_20220103_000311,cust_8680,19941440.17,C,USA,2022-01-03
FX_20220103_000312,cust_8560,34287558.53,C,AFG,2022-01-03
FX_20220103_000313,cust_7612,31343757.87,D,AFG,2022-01-03
FX_20220103_000314,cust_1187,76428761.14,C,CHN,2022-01-03
FX_20220103_000315,cust_2172,85198062.35,D,CAN,2022-01-03
TD_20220103_000316,cust_0198,11455692.08,D,JPN,2022-01-03
TD_20220103_000317,cust_1262,32799691.88,D,CAN,2022-01-03
TD_20220103_000318,cust_2448,91023675.01,C,KON,2022-01-03
FX_20220103_000319,cust_5040,372318.12,D,USA,2022-01-03
FX_20220103_000320,cust_6251,87259777.04,C,CHN,2022-01-03
FX_20220103_000321,cust_5613,56002894.45,C,CAN,2022-01-03
TD_20220103_000322,cust_9053,12877856.26,D,AFG,2022-01-03
FX_20220103_000323,cust_9934,70629357.55,C,KON,2022-01-03
FX_20220103_000324,cust_4672,54581111.29,C,IND,2022-01-03
TD_20220103_000325,cust_5840,28432204.76,C,CAN,2022-01-03
TD_20220103_000326,cust_3862,49974730.85,D,KON,2022-01-03
TD_20220103_000327,cust_5302,75605043.59,C,AFG,2022-01-03
FX_20220103_000328,cust_4395,70728167.4,C,CHN,2022-01-03
FX_20220103_000329,cust_0853,74553436.37,C,CAN,2022-01-03
FX_20220103_000330,cust_8641,86724807.3,C,JPN,2022-01-03
TD_20220103_000331,cust_2727,99320071.95,C,PAL,2022-01-03
FX_20220103_000332,cust_6490,21028575.95,D,CAN,2022-01-03
TD_20220103_000333,cust_5637,40409055.08,C,AFG,2022-01-03
FX_20220103_000334,cust_4403,41324011.8,C,USA,2022-01-03
TD_20220103_000335,cust_5701,41287431.07,D,USA,2022-01-03
FX_20220103_000336,cust_2456,78671540.8,D,KON,2022-01-03
TD_20220103_000337,cust_9837,70425215.96,D,IND,2022-01-03
FX_20220103_000338,cust_3481,6711769.94,D,CHN,2022-01-03
FX_20220103_000339,cust_2792,55946196.39,C,USA,2022-01-03
FX_20220103_000340,cust_3855,89139512.73,C,USA,2022-01-03
FX_20220103_000341,cust_4615,48912984.01,C,KON,2022-01-03
FX_20220103_000342,cust_0568,67302183.48,D,AFG,2022-01-03
TD_20220103_000343,cust_1340,98708093.37,D,JPN,2022-01-03
FX_20220103_000344,cust_3221,17587539.16,C,CAN,2022-01-03
FX_20220103_000345,cust_9008,92469756.04,D,PAL,2022-01-03
TD_20220103_000346,cust_2045,97139414.66,C,USA,2022-01-03
TD_20220103_000347,cust_9839,86732366.34,D,PAL,2022-01-03
FX_20220103_000348,cust_8778,97111572.62,D,KON,2022-01-03
TD_20220103_000349,cust_4581,28756961.41,D,AFG,2022-01-03
FX_20220103_000350,cust_3516,99322326.08,C,JPN,2022-01-03
TD_20220103_000351,cust_1709,77170044.45,D,PAL,2022-01-03
FX_20220103_000352,cust_0942,54429669.74,C,AFG,2022-01-03
FX_20220103_000353,cust_5678,92610606.1,D,AFG,2022-01-03
TD_20220103_000354,cust_8528,27690771.13,C,CHN,2022-01-03
FX_20220103_000355,cust_7286,85259684.49,D,AFG,2022-01-03
FX_20220103_000356,cust_6670,78708896.75,C,JPN,2022-01-03
TD_20220103_000357,cust_8987,7837525.35,C,AFG,2022-01-03
TD_20220103_000358,cust_4248,27655030.09,C,USA,2022-01-03
TD_20220103_000359,cust_4848,2460324.72,C,KON,2022-01-03
FX_20220103_000360,cust_4562,7572192.97,D,CHN,2022-01-03
FX_20220103_000361,cust_4809,87413204.34,D,IND,2022-01-03
TD_20220103_000362,cust_8483,87137402.0,D,CHN,2022-01-03
TD_20220103_000363,cust_4099,83048797.32,D,PAL,2022-01-03
TD_20220103_000364,cust_7693,35397755.48,D,AFG,2022-01-03
TD_20220103_000365,cust_9898,98244989.01,C,KON,2022-01-03
TD_20220103_000366,cust_1490,55503043.58,D,CHN,2022-01-03
FX_20220103_000367,cust_6242,42541990.2,C,USA,2022-01-03
FX_20220103_000368,cust_3561,24776582.16,D,IND,2022-01-03
TD_20220103_000369,cust_1264,63275169.57,C,KON,2022-01-03
FX_20220103_000370,cust_4616,44372959.57,C,USA,2022-01-03
TD_20220103_000371,cust_8056,19156533.56,C,CHN,2022-01-03
TD_20220103_000372,cust_1918,98525081.75,C,AFG,2022-01-03
TD_20220103_000373,cust_4755,30972514.31,D,IND,2022-01-03
FX_20220103_000374,cust_0388,31721124.49,D,CAN,2022-01-03
FX_20220103_000375,cust_8957,11440378.02,C,CAN,2022-01-03
TD_20220103_000376,cust_7163,24777925.94,D,JPN,2022-01-03
FX_20220103_000377,cust_1428,86298492.02,C,KON,2022-01-03
TD_20220103_000378,cust_9887,90320018.79,C,AFG,2022-01-03
TD_20220103_000379,cust_1662,33606804.12,D,CAN,2022-01-03
TD_20220103_000380,cust_9884,12636775.14,D,CAN,2022-01-03
TD_20220103_000381,cust_7749,75903574.84,D,KON,2022-01-03
TD_20220103_000382,cust_3408,78350834.9,D,PAL,2022-01-03
FX_20220103_000383,cust_2535,88334293.91,D,CAN,2022-01-03
FX_20220103_000384,cust_0218,57073954.01,D,KON,2022-01-03
FX_20220103_000385,cust_7584,44858091.73,D,KON,2022-01-03
FX_20220103_000386,cust_6593,60019379.62,C,USA,2022-01-03
FX_20220103_000387,cust_3306,6987960.45,D,KON,2022-01-03
FX_20220103_000388,cust_2111,73113179.28,D,IND,2022-01-03
TD_20220103_000389,cust_1922,66204513.04,D,USA,2022-01-03
FX_20220103_000390,cust_0121,23569104.51,C,CAN,2022-01-03
TD_20220103_000391,cust_6560,93170970.68,D,CAN,2022-01-03
FX_20220103_000392,cust_0685,53669792.03,D,USA,2022-01-03
TD_20220103_000393,cust_5326,49145220.74,C,AFG,2022-01-03
TD_20220103_000394,cust_6550,16362829.93,D,AFG,2022-01-03
TD_20220103_000395,cust_9773,2214147.7,C,CHN,2022-01-03
TD_20220103_000396,cust_3421,81363473.06,C,KON,2022-01-03
FX_20220103_000397,cust_5479,79140737.61,D,JPN,2022-01-03
TD_20220103_000398,cust_6805,7166682.23,D,AFG,2022-01-03
FX_20220103_000399,cust_2820,77979220.02,D,AFG,2022-01-03
FX_20220103_000400,cust_6625,57249834.06,C,CHN,2022-01-03
TD_20220103_000401,cust_8736,31954575.74,C,PAL,2022-01-03
TD_20220103_000402,cust_2483,53099336.27,C,JPN,2022-01-03
