tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
TD_20220104_000072,cust_2344,84375533.7,C,JPN,2022-01-04
FX_20220104_000073,cust_1213,50678713.03,D,JPN,2022-01-04
TD_20220104_000074,cust_9427,19452837.3,C,PAL,2022-01-04
FX_20220104_000075,cust_7348,59521381.36,C,CHN,2022-01-04
FX_20220104_000076,cust_7665,84473292.99,C,IND,2022-01-04
FX_20220104_000077,cust_4735,19811828.52,D,AFG,2022-01-04
FX_20220104_000078,cust_0900,20121458.88,D,USA,2022-01-04
TD_20220104_000079,cust_3349,57655820.55,D,USA,2022-01-04
TD_20220104_000080,cust_7497,95228593.29,C,AFG,2022-01-04
FX_20220104_000081,cust_0162,71915079.86,D,USA,2022-01-04
TD_20220104_000082,cust_4434,11143355.97,C,AFG,2022-01-04
TD_20220104_000083,cust_2775,16466744.56,C,JPN,2022-01-04
TD_20220104_000084,cust_0474,93163498.31,C,CAN,2022-01-04
FX_20220104_000085,cust_4925,32271462.18,C,IND,2022-01-04
TD_20220104_000086,cust_5844,71729068.16,D,CHN,2022-01-04
FX_20220104_000087,cust_1006,84582088.14,C,PAL,2022-01-04
TD_20220104_000088,cust_1956,44170983.8,D,CHN,2022-01-04
FX_20220104_000089,cust_2761,20567763.09,C,IND,2022-01-04
TD_20220104_000090,cust_7276,37105841.61,D,PAL,2022-01-04
TD_20220104_000091,cust_1325,88204749.79,C,CAN,2022-01-04
TD_20220104_000092,cust_1052,98231861.57,D,CAN,2022-01-04
FX_20220104_000093,cust_7709,52787209.09,C,KON,2022-01-04
FX_20220104_000094,cust_7792,3624581.77,C,KON,2022-01-04
TD_20220104_000095,cust_3936,48035671.72,D,IND,2022-01-04
TD_20220104_000096,cust_3046,57211388.73,D,PAL,2022-01-04
FX_20220104_000097,cust_1637,67259948.34,D,IND,2022-01-04
TD_20220104_000098,cust_4630,26614316.44,D,CAN,2022-01-04
TD_20220104_000099,cust_9957,55709895.02,C,JPN,2022-01-04
FX_20220104_000100,cust_0800,63611908.62,C,PAL,2022-01-04
TD_20220104_000101,cust_5476,77924240.04,D,KON,2022-01-04
TD_20220104_000102,cust_6568,65107386.71,C,KON,2022-01-04
FX_20220104_000103,cust_0604,22680007.14,D,CHN,2022-01-04
FX_20220104_000104,cust_9138,32116148.17,D,IND,2022-01-04
FX_20220104_000105,cust_6019,69339909.6,C,IND,2022-01-04
TD_20220104_000106,cust_1705,48140795.15,D,KON,2022-01-04
FX_20220104_000107,cust_1642,15038856.4,C,USA,2022-01-04
TD_20220104_000108,cust_2753,7170861.92,D,USA,2022-01-04
TD_20220104_000109,cust_2293,78748858.9,D,USA,2022-01-04
FX_20220104_000110,cust_3140,75663057.79,D,AFG,2022-01-04
FX_20220104_000111,cust_4141,13105268.54,C,CHN,2022-01-04
FX_20220104_000112,cust_2358,94379341.46,C,KON,2022-01-04
TD_20220104_000113,cust_4481,40477214.25,D,USA,2022-01-04
TD_20220104_000114,cust_7753,64035625.63,C,KON,2022-01-04
FX_20220104_000115,cust_0350,97517334.36,C,AFG,2022-01-04
FX_20220104_000116,cust_5832,45923853.61,D,CHN,2022-01-04
TD_20220104_000117,cust_8466,10088296.78,C,CHN,2022-01-04
FX_20220104_000118,cust_7532,22462697.96,C,AFG,2022-01-04
FX_20220104_000119,cust_3698,2510181.54,C,KON,2022-01-04
TD_20220104_000120,cust_2271,56705848.84,C,PAL,2022-01-04
FX_20220104_000121,cust_2565,20032935.33,C,CAN,2022-01-04
TD_20220104_000122,cust_9520,89456454.19,C,USA,2022-01-04
TD_20220104_000123,cust_5474,66766419.55,C,PAL,2022-01-04
FX_20220104_000124,cust_4654,50016696.79,C,CHN,2022-01-04
TD_20220104_000125,cust_8605,33914317.61,C,AFG,2022-01-04
FX_20220104_000126,cust_6175,47490375.83,C,CHN,2022-01-04
FX_20220104_000127,cust_9734,90745469.72,C,CAN,2022-01-04
FX_20220104_000128,cust_9525,47576215.15,D,CAN,2022-01-04
TD_20220104_000129,cust_6288,53220687.4,D,KON,2022-01-04
FX_20220104_000130,cust_7556,71639036.31,D,CHN,2022-01-04
TD_20220104_000131,cust_0120,40765421.14,C,KON,2022-01-04
TD_20220104_000132,cust_4032,33059161.03,D,IND,2022-01-04
FX_20220104_000133,cust_6616,5067129.05,D,CHN,2022-01-04
TD_20220104_000134,cust_0542,30792409.99,C,JPN,2022-01-04
TD_20220104_000135,cust_9941,36726676.59,C,AFG,2022-01-04
TD_20220104_000136,cust_8690,74205397.97,D,AFG,2022-01-04
TD_20220104_000137,cust_2872,27737894.81,C,IND,2022-01-04
FX_20220104_000138,cust_2777,35015295.28,C,AFG,2022-01-04
FX_20220104_000139,cust_4457,78567907.47,C,CAN,2022-01-04
FX_20220104_000140,cust_8240,53972130.89,D,JPN,2022-01-04
FX_20220104_000141,cust_7591,93195585.18,C,AFG,2022-01-04
TD_20220104_000142,cust_9857,10519836.5,D,CAN,2022-01-04
FX_20220104_000143,cust_4573,25062429.9,D,JPN,2022-01-04
TD_20220104_000144,cust_0427,44316563.95,D,KON,2022-01-04
FX_20220104_000145,cust_2098,33061003.54,D,CHN,2022-01-04
FX_20220104_000146,cust_5699,7059850.02,C,USA,2022-01-04
FX_20220104_000147,cust_7998,35260814.38,D,KON,2022-01-04
FX_20220104_000148,cust_7830,83107544.67,D,CHN,2022-01-04
TD_20220104_000149,cust_4484,62213392.85,C,IND,2022-01-04
FX_20220104_000150,cust_7972,1533629.31,D,AFG,2022-01-04
FX_20220104_000151,cust_4809,88316850.82,C,USA,2022-01-04
FX_20220104_000152,cust_2031,81592580.12,C,USA,2022-01-04
FX_20220104_000153,cust_4423,29583300.9,C,IND,2022-01-04
FX_20220104_000154,cust_0338,74904512.75,C,CHN,2022-01-04
FX_20220104_000155,cust_1950,57796874.87,C,CAN,2022-01-04
TD_20220104_000156,cust_1101,34097677.82,D,AFG,2022-01-04
TD_20220104_000157,cust_9059,50307281.47,D,CAN,2022-01-04
FX_20220104_000158,cust_5814,41387606.34,D,IND,2022-01-04
FX_20220104_000159,cust_8063,17702485.81,D,USA,2022-01-04
FX_20220104_000160,cust_1993,29168663.16,D,PAL,2022-01-04
FX_20220104_000161,cust_4374,5725083.63,D,USA,2022-01-04
TD_20220104_000162,cust_4073,83849487.35,D,AFG,2022-01-04
TD_20220104_000163,cust_6912,75602293.2,C,JPN,2022-01-04
TD_20220104_000164,cust_6410,63772355.38,D,CAN,2022-01-04
TD_20220104_000165,cust_6083,35001678.7,D,CHN,2022-01-04
TD_20220104_000166,cust_7097,11853405.35,C,JPN,2022-01-04
TD_20220104_000167,cust_4808,28066298.39,D,IND,2022-01-04
TD_20220104_000168,cust_0378,21271532.35,C,CHN,2022-01-04
TD_20220104_000169,cust_9738,51468591.33,C,CAN,2022-01-04
FX_20220104_000170,cust_0837,70040878.56,C,USA,2022-01-04
TD_20220104_000171,cust_0590,77096163.46,D,CHN,2022-01-04
FX_20220104_000172,cust_4497,13893560.11,C,JPN,2022-01-04
TD_20220104_000173,cust_8133,97382897.11,D,USA,2022-01-04
FX_20220104_000174,cust_3086,33044387.02,C,CAN,2022-01-04
FX_20220104_000175,cust_6409,21400419.2,D,PAL,2022-01-04
TD_20220104_000176,cust_5395,91070679.34,C,PAL,2022-01-04
TD_20220104_000177,cust_5647,81705180.38,C,CAN,2022-01-04
FX_20220104_000178,cust_7089,48949608.87,D,AFG,2022-01-04
TD_20220104_000179,cust_7818,37889617.75,D,CAN,2022-01-04
FX_20220104_000180,cust_2659,32590753.05,C,AFG,2022-01-04
TD_20220104_000181,cust_9287,99207257.55,D,PAL,2022-01-04
TD_20220104_000182,cust_1302,71122834.84,C,AFG,2022-01-04
FX_20220104_000183,cust_8535,93765635.13,C,CAN,2022-01-04
FX_20220104_000184,cust_5734,98692045.96,D,IND,2022-01-04
FX_20220104_000185,cust_2148,6865647.35,D,CHN,2022-01-04
TD_20220104_000186,cust_5890,7455736.58,D,IND,2022-01-04
FX_20220104_000187,cust_2000,35655332.35,C,AFG,2022-01-04
FX_20220104_000188,cust_2710,23747629.94,D,IND,2022-01-04
TD_20220104_000189,cust_0666,93538623.25,D,CAN,2022-01-04
TD_20220104_000190,cust_1883,27191561.86,D,PAL,2022-01-04
FX_20220104_000191,cust_8247,41023001.79,D,JPN,2022-01-04
TD_20220104_000192,cust_2356,56683187.58,D,USA,2022-01-04
TD_20220104_000193,cust_8758,86318396.8,C,KON,2022-01-04
FX_20220104_000194,cust_7834,25539302.94,D,IND,2022-01-04
FX_20220104_000195,cust_7397,80612172.63,D,KON,2022-01-04
FX_20220104_000196,cust_8978,15876958.92,D,CHN,2022-01-04
FX_20220104_000197,cust_1039,37389411.65,D,USA,2022-01-04
FX_20220104_000198,cust_0387,56346830.56,D,PAL,2022-01-04
FX_20220104_000199,cust_7843,82592617.77,C,PAL,2022-01-04
FX_20220104_000200,cust_4992,12801238.55,C,JPN,2022-01-04
TD_20220104_000201,cust_0051,46029497.65,C,CHN,2022-01-04
TD_20220104_000202,cust_3804,8345299.13,D,CAN,2022-01-04
TD_20220104_000203,cust_0290,80990249.57,D,AFG,2022-01-04
TD_20220104_000204,cust_0033,69079177.23,D,AFG,2022-01-04
FX_20220104_000205,cust_2929,27507239.69,C,CAN,2022-01-04
FX_20220104_000206,cust_1458,92952712.9,D,KON,2022-01-04
FX_20220104_000207,cust_0606,51360948.24,C,IND,2022-01-04
TD_20220104_000208,cust_2905,35796045.97,C,PAL,2022-01-04
TD_20220104_000209,cust_1971,87122737.33,D,CAN,2022-01-04
FX_20220104_000210,cust_1282,86989901.36,C,AFG,2022-01-04
FX_20220104_000211,cust_7940,71167363.4,C,PAL,2022-01-04
TD_20220104_000212,cust_0490,24332516.5,C,AFG,2022-01-04
FX_20220104_000213,cust_4074,88396533.21,C,JPN,2022-01-04
FX_20220104_000214,cust_6062,1556482.44,C,IND,2022-01-04
TD_20220104_000215,cust_7973,56877382.32,C,IND,2022-01-04
TD_20220104_000216,cust_2477,36217871.21,C,IND,2022-01-04
TD_20220104_000217,cust_0876,90556963.45,D,CAN,2022-01-04
TD_20220104_000218,cust_7670,42431131.88,D,AFG,2022-01-04
TD_20220104_000219,cust_4272,53563775.69,D,USA,2022-01-04
FX_20220104_000220,cust_9485,98139221.22,D,KON,2022-01-04
TD_20220104_000221,cust_9116,97737959.18,D,AFG,2022-01-04
TD_20220104_000222,cust_6434,15281016.77,D,USA,2022-01-04
FX_20220104_000223,cust_8433,25191812.81,D,AFG,2022-01-04
TD_20220104_000224,cust_4139,24820740.54,D,JPN,2022-01-04
TD_20220104_000225,cust_1875,47674794.89,D,CAN,2022-01-04
FX_20220104_000226,cust_8124,68153160.59,D,CHN,2022-01-04
FX_20220104_000227,cust_6512,93489230.43,C,CHN,2022-01-04
FX_20220104_000228,cust_3580,54379958.1,D,PAL,2022-01-04
TD_20220104_000229,cust_1870,24273613.18,D,AFG,2022-01-04
FX_20220104_000230,cust_1659,8008243.13,C,CHN,2022-01-04
TD_20220104_000231,cust_3907,50569318.61,C,IND,2022-01-04
FX_20220104_000232,cust_7094,11463047.49,C,AFG,2022-01-04
TD_20220104_000233,cust_7164,82570912.61,C,AFG,2022-01-04
FX_20220104_000234,cust_5523,95081970.19,C,IND,2022-01-04
TD_20220104_000235,cust_0360,71023805.21,C,PAL,2022-01-04
FX_20220104_000236,cust_6173,44445657.3,D,KON,2022-01-04
TD_20220104_000237,cust_5429,45214368.0,C,IND,2022-01-04
TD_20220104_000238,cust_7631,77580979.54,C,CAN,2022-01-04
TD_20220104_000239,cust_6552,32160101.43,C,KON,2022-01-04
FX_20220104_000240,cust_6793,1615875.6,D,PAL,2022-01-04
FX_20220104_000241,cust_3185,35029182.18,D,IND,2022-01-04
TD_20220104_000242,cust_7112,84713061.87,C,AFG,2022-01-04
TD_20220104_000243,cust_3065,10889314.64,D,JPN,2022-01-04
TD_20220104_000244,cust_4414,12894657.74,C,PAL,2022-01-04
FX_20220104_000245,cust_1381,20300361.65,D,JPN,2022-01-04
FX_20220104_000246,cust_1839,56280542.51,C,IND,2022-01-04
FX_20220104_000247,cust_7228,36041713.52,C,AFG,2022-01-04
TD_20220104_000248,cust_5676,75078796.73,D,JPN,2022-01-04
FX_20220104_000249,cust_9458,90992863.34,C,JPN,2022-01-04
FX_20220104_000250,cust_6801,26963804.46,C,JPN,2022-01-04
TD_20220104_000251,cust_4650,28785674.14,D,CAN,2022-01-04
TD_20220104_000252,cust_9008,71499396.07,D,CHN,2022-01-04
FX_20220104_000253,cust_3469,78062406.78,D,JPN,2022-01-04
TD_20220104_000254,cust_6516,7217163.82,D,AFG,2022-01-04
FX_20220104_000255,cust_6384,55690131.59,D,IND,2022-01-04
TD_20220104_000256,cust_1058,97119282.72,D,USA,2022-01-04
FX_20220104_000257,cust_1652,44577332.63,D,PAL,2022-01-04
TD_20220104_000258,cust_5314,46917476.3,D,USA,2022-01-04
FX_20220104_000259,cust_6520,7531188.47,D,KON,2022-01-04
FX_20220104_000260,cust_8976,66931939.29,D,KON,2022-01-04
TD_20220104_000261,cust_9812,44286034.14,D,PAL,2022-01-04
FX_20220104_000262,cust_4162,9158423.09,C,CHN,2022-01-04
TD_20220104_000263,cust_7650,29467020.35,C,USA,2022-01-04
FX_20220104_000264,cust_4472,64029913.78,D,PAL,2022-01-04
TD_20220104_000265,cust_6680,1338430.25,C,PAL,2022-01-04
TD_20220104_000266,cust_0708,48256823.53,C,CAN,2022-01-04
FX_20220104_000267,cust_2111,88096850.35,D,CAN,2022-01-04
TD_20220104_000268,cust_6399,68797588.64,D,IND,2022-01-04
FX_20220104_000269,cust_1033,17242678.31,D,USA,2022-01-04
FX_20220104_000270,cust_6271,67746720.84,C,CAN,2022-01-04
TD_20220104_000271,cust_5853,9836512.78,C,PAL,2022-01-04
TD_20220104_000272,cust_2897,32015625.53,C,CHN,2022-01-04
TD_20220104_000273,cust_6445,98177558.14,D,IND,2022-01-04
FX_20220104_000274,cust_4852,38340216.16,D,PAL,2022-01-04
TD_20220104_000275,cust_2258,58714954.88,D,JPN,2022-01-04
TD_20220104_000276,cust_9217,74319186.65,D,CHN,2022-01-04
TD_20220104_000277,cust_6917,27498182.94,C,IND,2022-01-04
FX_20220104_000278,cust_4161,65453639.48,C,PAL,2022-01-04
FX_20220104_000279,cust_7537,31773738.33,D,KON,2022-01-04
FX_20220104_000280,cust_1149,20468528.7,C,USA,2022-01-04
TD_20220104_000281,cust_4698,96405263.79,C,CHN,2022-01-04
TD_20220104_000282,cust_3686,15040143.05,C,JPN,2022-01-04
FX_20220104_000283,cust_9074,18209605.14,D,CHN,2022-01-04
TD_20220104_000284,cust_1775,26125843.83,D,CAN,2022-01-04
TD_20220104_000285,cust_8190,39412287.97,C,IND,2022-01-04
FX_20220104_000286,cust_2495,49418298.12,C,CHN,2022-01-04
FX_20220104_000287,cust_3519,65003475.7,C,CAN,2022-01-04
TD_20220104_000288,cust_9962,46453906.47,D,JPN,2022-01-04
FX_20220104_000289,cust_1723,53700921.16,D,CHN,2022-01-04
FX_20220104_000290,cust_7088,46271529.53,D,CHN,2022-01-04
FX_20220104_000291,cust_7468,88104041.73,C,PAL,2022-01-04
TD_20220104_000292,cust_9868,47181744.71,D,AFG,2022-01-04
TD_20220104_000293,cust_5824,60919390.29,D,IND,2022-01-04
FX_20220104_000294,cust_2661,2885888.12,D,KON,2022-01-04
FX_20220104_000295,cust_9402,23576650.49,C,PAL,2022-01-04
FX_20220104_000296,cust_6810,16066946.4,C,CAN,2022-01-04
TD_20220104_000297,cust_8167,73010517.56,D,CAN,2022-01-04
FX_20220104_000298,cust_6478,77691461.46,C,CAN,2022-01-04
TD_20220104_000299,cust_8342,17421828.07,D,IND,2022-01-04
FX_20220104_000300,cust_5189,13462641.86,C,JPN,2022-01-04
TD_20220104_000301,cust_0448,43137032.29,D,USA,2022-01-04
FX_20220104_000302,cust_7400,20617626.78,C,CAN,2022-01-04
FX_20220104_000303,cust_8486,24479807.74,D,JPN,2022-01-04
FX_20220104_000304,cust_8629,66238809.33,D,AFG,2022-01-04
TD_20220104_000305,cust_7731,71008919.98,C,CAN,2022-01-04
TD_20220104_000306,cust_5419,72749978.9,C,CHN,2022-01-04
TD_20220104_000307,cust_5982,80758135.14,D,USA,2022-01-04
TD_20220104_000308,cust_9899,84274660.92,C,PAL,2022-01-04
FX_20220104_000309,cust_3356,23871197.06,C,CHN,2022-01-04
FX_20220104_000310,cust_0742,55181080.24,C,CAN,2022-01-04
FX_20220104_000311,cust_4783,38399063.45,C,IND,2022-01-04
FX_20220104_000312,cust_3124,28188068.23,C,JPN,2022-01-04
FX_20220104_000313,cust_8576,49604467.03,D,IND,2022-01-04
TD_20220104_000314,cust_8450,48425026.7,C,CAN,2022-01-04
TD_20220104_000315,cust_9791,768736.49,D,USA,2022-01-04
FX_20220104_000316,cust_4367,52946658.22,D,USA,2022-01-04
TD_20220104_000317,cust_2592,95468058.15,D,CAN,2022-01-04
FX_20220104_000318,cust_8756,13907510.1,C,AFG,2022-01-04
TD_20220104_000319,cust_9917,77279272.59,D,CAN,2022-01-04
TD_20220104_000320,cust_4832,97218175.31,D,JPN,2022-01-04
TD_20220104_000321,cust_5582,12857992.51,D,USA,2022-01-04
FX_20220104_000322,cust_4654,83129482.9,D,IND,2022-01-04
TD_20220104_000323,cust_1419,13862244.1,C,IND,2022-01-04
TD_20220104_000324,cust_1594,56644751.3,D,CHN,2022-01-04
FX_20220104_000325,cust_7153,40612730.63,C,JPN,2022-01-04
TD_20220104_000326,cust_1502,87726928.32,C,CHN,2022-01-04
TD_20220104_000327,cust_4131,60960519.79,C,AFG,2022-01-04
FX_20220104_000328,cust_4722,31421581.85,D,JPN,2022-01-04
FX_20220104_000329,cust_8960,11364879.86,C,KON,2022-01-04
TD_20220104_000330,cust_7661,43013531.33,C,PAL,2022-01-04
TD_20220104_000331,cust_6051,8047431.15,C,AFG,2022-01-04
FX_20220104_000332,cust_8262,21015861.14,D,KON,2022-01-04
TD_20220104_000333,cust_3138,76400296.49,C,CAN,2022-01-04
FX_20220104_000334,cust_9093,21191983.15,D,IND,2022-01-04
FX_20220104_000335,cust_7011,31718464.64,C,CHN,2022-01-04
FX_20220104_000336,cust_0471,98820221.81,D,CHN,2022-01-04
FX_20220104_000337,cust_2356,53720213.52,D,AFG,2022-01-04
FX_20220104_000338,cust_0365,88749120.1,D,IND,2022-01-04
FX_20220104_000339,cust_2134,24728096.63,D,PAL,2022-01-04
TD_20220104_000340,cust_5545,11951336.33,C,CAN,2022-01-04
TD_20220104_000341,cust_9346,19337159.41,D,KON,2022-01-04
TD_20220104_000342,cust_6393,35083513.18,D,PAL,2022-01-04
FX_20220104_000343,cust_4886,7661870.84,C,PAL,2022-01-04
TD_20220104_000344,cust_0688,81805452.01,C,JPN,2022-01-04
TD_20220104_000345,cust_3723,35944127.9,D,CHN,2022-01-04
FX_20220104_000346,cust_8442,25588546.38,D,PAL,2022-01-04
FX_20220104_000347,cust_9690,73721728.62,D,AFG,2022-01-04
TD_20220104_000348,cust_6632,93813586.56,D,KON,2022-01-04
TD_20220104_000349,cust_7766,53562681.2,C,AFG,2022-01-04
TD_20220104_000350,cust_1170,4113350.4,D,USA,2022-01-04
FX_20220104_000351,cust_0283,52865934.04,D,CAN,2022-01-04
TD_20220104_000352,cust_1908,90556832.56,C,CAN,2022-01-04
FX_20220104_000353,cust_4578,25722731.27,C,IND,2022-01-04
TD_20220104_000354,cust_6644,56170408.83,D,JPN,2022-01-04
FX_20220104_000355,cust_8191,43783808.07,D,USA,2022-01-04
TD_20220104_000356,cust_1257,98149411.42,C,IND,2022-01-04
TD_20220104_000357,cust_5037,32421898.88,D,IND,2022-01-04
TD_20220104_000358,cust_7113,3349006.28,C,KON,2022-01-04
TD_20220104_000359,cust_1764,51645507.18,D,JPN,2022-01-04
TD_20220104_000360,cust_1737,98645340.51,D,PAL,2022-01-04
FX_20220104_000361,cust_6778,69928042.18,C,CAN,2022-01-04
TD_20220104_000362,cust_5153,51873204.33,C,IND,2022-01-04
TD_20220104_000363,cust_0514,25304317.51,C,PAL,2022-01-04
FX_20220104_000364,cust_0617,14772760.03,D,CAN,2022-01-04
TD_20220104_000365,cust_0614,48372493.66,C,IND,2022-01-04
TD_20220104_000366,cust_4296,30203231.74,C,KON,2022-01-04
FX_20220104_000367,cust_8158,97511384.09,D,USA,2022-01-04
FX_20220104_000368,cust_6595,24678974.57,C,CAN,2022-01-04
TD_20220104_000369,cust_7157,20288788.11,C,IND,2022-01-04
FX_20220104_000370,cust_2453,91741414.53,C,CAN,2022-01-04
TD_20220104_000371,cust_0612,39537259.5,C,KON,2022-01-04
TD_20220104_000372,cust_4322,95824703.53,C,PAL,2022-01-04
TD_20220104_000373,cust_8922,52777720.47,D,KON,2022-01-04
FX_20220104_000374,cust_4685,56889477.33,C,AFG,2022-01-04
TD_20220104_000375,cust_1659,71099838.22,C,CHN,2022-01-04
TD_20220104_000376,cust_7179,55441262.07,D,IND,2022-01-04
FX_20220104_000377,cust_2073,45257340.37,C,JPN,2022-01-04
TD_20220104_000378,cust_0812,72286904.83,C,IND,2022-01-04
TD_20220104_000379,cust_4655,87181742.96,C,IND,2022-01-04
TD_20220104_000380,cust_0696,38434090.14,D,CAN,2022-01-04
TD_20220104_000381,cust_8487,61073277.91,C,CHN,2022-01-04
TD_20220104_000382,cust_9274,77212116.16,D,IND,2022-01-04
FX_20220104_000383,cust_4317,30826377.14,D,JPN,2022-01-04
FX_20220104_000384,cust_2074,24193621.14,C,USA,2022-01-04
FX_20220104_000385,cust_8875,96354140.88,C,CHN,2022-01-04
TD_20220104_000386,cust_7346,60718949.93,D,KON,2022-01-04
TD_20220104_000387,cust_8336,46774469.27,D,USA,2022-01-04
TD_20220104_000388,cust_6316,21442074.9,D,PAL,2022-01-04
FX_20220104_000389,cust_9399,89303998.54,C,AFG,2022-01-04
TD_20220104_000390,cust_1899,68917474.66,D,JPN,2022-01-04
FX_20220104_000391,cust_8716,29201812.51,D,USA,2022-01-04
FX_20220104_000392,cust_5786,17929068.39,C,PAL,2022-01-04
FX_20220104_000393,cust_0414,94252604.44,C,IND,2022-01-04
FX_20220104_000394,cust_9108,35246822.34,D,AFG,2022-01-04
TD_20220104_000395,cust_3636,49716173.16,C,CHN,2022-01-04
FX_20220104_000396,cust_3591,54092079.9,C,JPN,2022-01-04
TD_20220104_000397,cust_3789,81326080.43,D,IND,2022-01-04
FX_20220104_000398,cust_2527,55682726.1,C,JPN,2022-01-04
FX_20220104_000399,cust_4660,52999498.46,D,PAL,2022-01-04
TD_20220104_000400,cust_6952,1542614.88,C,CAN,2022-01-04
FX_20220104_000401,cust_5074,32668944.21,C,USA,2022-01-04
FX_20220104_000402,cust_6115,92437382.54,D,CAN,2022-01-04
