orderid,brand_name,product_name,sales_ammount,sales_date
0000096,Nokia,Nk400,67675.62,2019-10-02
0000097,Apple,iphon11,32571.38,2018-05-24
0000098,Apple,IpadMini,5817.88,2018-10-03
0000099,Samsung,galaxy13,93004.94,2019-05-23
0000100,Nokia,Nk500,8048.17,2020-03-19
0000101,Nokia,Nk400,56428.91,2018-10-10
0000102,Samsung,galaxy12,23385.73,2019-12-26
0000103,Apple,IpadMax,83696.12,2018-08-21
0000104,Samsung,galaxy12,45565.99,2019-06-10
0000105,Apple,iphone13,27874.33,2020-02-21
0000106,Apple,iphoneSE,55831.79,2019-01-11
0000107,Samsung,galaxy13,9286.56,2018-07-08
0000108,Apple,laptop256,51044.21,2019-06-07
0000109,Apple,Macbook512,70856.66,2019-07-30
0000110,Apple,IpadMini,23028.94,2019-09-12
0000111,Apple,laptop256,4969.68,2019-06-06
0000112,Apple,iphone13,24956.83,2020-02-07
0000113,Samsung,galaxy11,92183.9,2018-07-07
0000114,Samsung,galaxy10,15144.8,2019-11-19
0000115,Nokia,Nk400,79376.54,2019-04-28
0000116,Samsung,galaxy12,6334.58,2019-09-22
0000117,Apple,iphone13,67471.5,2020-01-26
0000118,Apple,iphon11,74993.46,2018-12-23
0000119,Apple,laptop256,16757.1,2018-11-26
0000120,Samsung,galaxy11,63090.85,2020-01-14
0000121,Samsung,watch320,85009.29,2020-04-12
0000122,Apple,laptop256,39671.79,2019-01-05
0000123,Nokia,Nk320,34764.28,2019-03-08
0000124,Samsung,watch340,85950.12,2018-10-20
0000125,Nokia,Nk400,90810.22,2019-04-13
0000126,Apple,Macbook512,98197.12,2019-07-15
0000127,Apple,laptop256,7691.81,2019-02-19
0000128,Apple,iphone12,99466.63,2019-06-27
0000129,Nokia,Nk320,45212.18,2019-02-03
0000130,Samsung,watch320,5837.61,2018-07-08
0000131,Nokia,Nk500,15258.21,2020-03-30
0000132,Apple,IpadMax,92973.98,2018-10-28
0000133,Samsung,galaxy11,88682.0,2019-05-15
0000134,Nokia,Nk400,25581.14,2019-06-01
0000135,Samsung,watch320,20165.47,2018-05-22
0000136,Samsung,watch320,22950.27,2019-09-06
0000137,Samsung,galaxy13,50237.13,2018-06-22
0000138,Apple,IpadMini,25029.02,2018-07-05
0000139,Nokia,Nk400,10563.3,2018-08-27
0000140,Samsung,galaxy13,49702.95,2019-04-10
0000141,Samsung,watch340,23275.9,2020-01-05
0000142,Samsung,galaxy11,52630.28,2018-11-24
0000143,Apple,iphone13,26726.98,2018-06-11
0000144,Nokia,Nk400,26138.65,2018-06-29
0000145,Samsung,galaxy13,26968.3,2019-12-22
0000146,Apple,Macbook512,61805.27,2020-04-20
0000147,Apple,IpadMax,95589.55,2019-05-23
0000148,Samsung,galaxy10,7729.21,2019-03-10
0000149,Apple,iphone12,40097.5,2018-07-31
0000150,Apple,iphone12,66391.88,2019-02-27
0000151,Apple,iphon11,84914.35,2018-05-03
0000152,Apple,IpadMini,89441.77,2018-05-21
0000153,Nokia,Nk400,64390.24,2019-03-12
0000154,Nokia,Nk500,51778.77,2018-08-08
0000155,Samsung,galaxy11,25114.84,2018-10-08
0000156,Apple,IpadMax,67413.65,2020-01-11
0000157,Apple,iphone13,15181.45,2019-01-12
0000158,Nokia,Nk400,57930.63,2018-11-12
0000159,Samsung,galaxy10,89823.73,2018-08-18
0000160,Samsung,galaxy11,29539.24,2018-08-10
0000161,Nokia,Nk500,12993.81,2020-04-12
0000162,Samsung,galaxy11,67090.63,2019-10-21
0000163,Samsung,galaxy12,10515.04,2019-05-31
0000164,Nokia,Nk500,89682.68,2019-05-18
0000165,Nokia,Nk500,5207.3,2018-05-01
0000166,Apple,iphone13,74391.69,2019-04-10
0000167,Apple,IpadMax,86822.23,2018-05-15
0000168,Nokia,Nk400,64524.2,2019-11-24
0000169,Apple,iphoneSE,21165.42,2018-06-21
0000170,Nokia,Nk400,61968.44,2019-01-27
0000171,Apple,iphone13,47933.36,2018-05-21
0000172,Samsung,galaxy11,63988.69,2018-12-24
0000173,Apple,IpadMini,75680.87,2018-11-29
0000174,Samsung,galaxy11,72621.38,2019-01-29
0000175,Samsung,watch340,92249.21,2020-01-13
0000176,Samsung,galaxy13,52085.95,2019-04-07
0000177,Apple,iphone13,3026.05,2019-03-21
0000178,Nokia,Nk500,79881.86,2018-12-09
0000179,Apple,iphon11,24365.3,2019-05-15
0000180,Nokia,Nk400,23063.11,2019-08-29
0000181,Samsung,galaxy13,32818.14,2018-06-11
0000182,Nokia,Nk400,52811.51,2019-04-18
0000183,Nokia,Nk400,49882.35,2019-12-08
0000184,Nokia,Nk400,24537.95,2018-09-19
0000185,Samsung,galaxy12,20527.83,2019-09-11
0000186,Samsung,galaxy12,20595.13,2019-12-08
0000187,Apple,iphon11,40933.74,2019-11-08
0000188,Apple,Macbook512,57813.35,2018-07-23
0000189,Samsung,watch320,6076.43,2019-03-29
0000190,Apple,iphoneSE,15076.96,2020-04-30
0000191,Samsung,galaxy13,95638.6,2019-03-23
0000192,Nokia,Nk500,96295.03,2019-03-19
0000193,Samsung,galaxy13,78618.82,2018-12-18
0000194,Samsung,galaxy12,88047.28,2019-01-13
0000195,Samsung,galaxy12,54305.34,2019-10-11
0000196,Apple,iphone13,92999.39,2019-06-15
0000197,Samsung,watch340,49406.85,2020-03-01
0000198,Nokia,Nk500,34876.32,2019-06-03
0000199,Nokia,Nk400,6062.62,2018-07-16
0000200,Nokia,Nk500,50258.83,2019-04-01
0000201,Apple,Macbook512,62462.25,2018-12-21
0000202,Apple,Macbook512,34866.02,2019-12-12
0000203,Samsung,galaxy10,21682.51,2019-10-25
0000204,Samsung,galaxy11,74636.46,2019-10-15
0000205,Samsung,watch340,89367.76,2019-09-05
0000206,Apple,IpadMax,21583.25,2019-09-29
0000207,Samsung,galaxy10,7935.67,2019-09-27
0000208,Samsung,watch320,94032.35,2019-10-12
0000209,Apple,IpadMini,24963.14,2019-06-22
0000210,Samsung,galaxy13,72223.8,2019-05-29
0000211,Samsung,watch320,84792.47,2018-11-17
0000212,Apple,IpadMax,75212.03,2018-06-28
0000213,Samsung,watch340,49275.81,2019-01-05
0000214,Nokia,Nk400,31553.02,2018-10-17
0000215,Samsung,galaxy12,36468.71,2018-12-21
0000216,Apple,iphoneSE,9903.75,2019-06-17
0000217,Nokia,Nk400,45911.91,2018-11-11
0000218,Apple,iphoneSE,69478.39,2019-08-12
0000219,Samsung,galaxy11,11724.57,2018-10-23
0000220,Apple,Macbook512,54594.38,2019-10-27
0000221,Apple,IpadMax,26235.37,2020-01-11
0000222,Apple,IpadMini,1530.67,2019-09-21
0000223,Nokia,Nk320,33367.4,2018-05-20
0000224,Apple,iphon11,83258.05,2019-08-31
0000225,Nokia,Nk320,27915.33,2020-03-30
0000226,Samsung,galaxy11,66993.74,2018-05-20
0000227,Samsung,watch320,20407.23,2019-06-30
0000228,Nokia,Nk500,99401.53,2019-09-09
0000229,Apple,laptop256,34559.15,2020-01-08
0000230,Nokia,Nk500,32479.6,2018-10-07
0000231,Nokia,Nk500,31814.61,2020-03-01
0000232,Samsung,galaxy12,77133.99,2019-06-11
0000233,Apple,IpadMax,38195.55,2018-06-16
0000234,Samsung,galaxy12,33473.84,2020-02-29
0000235,Apple,iphon11,91008.87,2018-11-06
0000236,Nokia,Nk320,15968.96,2019-06-12
0000237,Apple,Macbook512,70432.5,2018-11-15
0000238,Nokia,Nk500,72832.71,2018-12-18
0000239,Nokia,Nk320,78490.05,2019-05-27
0000240,Nokia,Nk400,38810.44,2019-11-29
0000241,Apple,iphoneSE,2350.56,2018-07-28
0000242,Apple,iphon11,32984.43,2018-08-06
0000243,Nokia,Nk400,79541.74,2019-11-14
0000244,Apple,iphoneSE,15684.5,2019-10-02
0000245,Nokia,Nk400,630.6,2020-01-02
0000246,Apple,IpadMini,62589.78,2018-07-24
0000247,Samsung,galaxy12,50934.6,2020-03-07
0000248,Samsung,galaxy11,40276.67,2019-08-30
0000249,Apple,Macbook512,71784.67,2018-10-12
0000250,Apple,IpadMini,93249.68,2020-04-14
0000251,Apple,iphone13,93305.49,2018-08-21
0000252,Apple,laptop256,40244.43,2018-06-24
0000253,Samsung,galaxy11,11059.95,2020-01-24
0000254,Samsung,watch320,30753.84,2018-05-01
0000255,Nokia,Nk320,84759.84,2018-05-25
0000256,Nokia,Nk400,1573.99,2020-01-29
0000257,Apple,IpadMini,53880.71,2019-12-14
0000258,Samsung,galaxy13,25197.22,2018-09-18
0000259,Nokia,Nk500,62055.57,2019-03-22
0000260,Samsung,galaxy12,1552.78,2018-10-14
0000261,Nokia,Nk400,89069.36,2020-04-29
0000262,Nokia,Nk400,32102.28,2018-12-08
0000263,Apple,IpadMini,15869.48,2018-11-17
0000264,Apple,iphone13,2430.34,2019-08-21
0000265,Samsung,watch340,56104.53,2018-12-10
0000266,Nokia,Nk500,21149.21,2018-10-04
0000267,Samsung,galaxy13,4569.54,2019-10-03
0000268,Apple,IpadMini,31311.06,2019-08-28
0000269,Samsung,galaxy12,41317.26,2020-02-23
0000270,Nokia,Nk400,57959.49,2019-05-31
0000271,Samsung,watch340,76362.56,2018-06-14
0000272,Apple,iphone12,97024.16,2019-06-22
0000273,Samsung,galaxy11,31889.73,2018-05-26
0000274,Apple,iphone13,6562.11,2020-01-25
0000275,Apple,iphoneSE,56652.33,2019-10-26
0000276,Apple,iphoneSE,99020.44,2020-04-03
0000277,Apple,iphone13,30827.8,2018-12-02
0000278,Apple,IpadMax,19818.17,2019-08-04
0000279,Apple,iphon11,69843.64,2019-04-25
0000280,Apple,iphone13,38186.67,2019-04-03
0000281,Apple,iphone12,41035.51,2018-09-08
0000282,Nokia,Nk400,69555.06,2020-01-03
0000283,Nokia,Nk500,46246.65,2018-08-11
0000284,Nokia,Nk500,53727.18,2019-01-23
0000285,Nokia,Nk320,46084.85,2019-10-29
0000286,Apple,iphoneSE,68368.63,2019-01-11
0000287,Apple,iphoneSE,63447.51,2019-07-27
0000288,Apple,iphone13,94405.36,2018-07-07
0000289,Samsung,galaxy11,4657.15,2019-07-05
0000290,Samsung,galaxy10,49666.35,2019-02-03
0000291,Samsung,galaxy13,12809.05,2018-08-27
0000292,Nokia,Nk320,77836.06,2020-02-06
0000293,Nokia,Nk500,21241.57,2020-04-13
0000294,Samsung,galaxy10,21130.41,2018-08-14
0000295,Nokia,Nk320,64609.03,2019-03-11
0000296,Apple,iphone12,64120.8,2018-06-05
0000297,Samsung,galaxy12,66426.94,2020-03-06
0000298,Nokia,Nk320,93770.19,2019-01-14
0000299,Nokia,Nk500,18931.06,2018-11-05
0000300,Apple,iphon11,52923.63,2018-10-19
0000301,Samsung,galaxy10,55015.39,2019-10-12
0000302,Apple,iphon11,23437.63,2018-12-25
0000303,Samsung,watch320,48888.04,2020-03-28
0000304,Samsung,galaxy12,28836.87,2019-03-08
0000305,Apple,laptop256,85261.67,2019-09-03
0000306,Apple,IpadMini,68145.59,2018-06-17
0000307,Nokia,Nk500,68113.42,2020-01-19
0000308,Samsung,galaxy12,67431.1,2018-11-02
0000309,Samsung,galaxy10,90125.2,2019-04-14
0000310,Apple,Macbook512,28749.37,2018-11-11
0000311,Nokia,Nk500,52804.76,2019-01-02
0000312,Samsung,watch340,36677.09,2019-01-03
0000313,Nokia,Nk320,50575.86,2019-01-07
0000314,Samsung,galaxy10,14952.13,2020-03-05
0000315,Samsung,watch320,26383.51,2019-10-18
0000316,Apple,IpadMini,2180.52,2018-11-24
0000317,Nokia,Nk500,18684.03,2019-05-10
0000318,Samsung,galaxy12,71176.73,2020-03-30
0000319,Apple,iphon11,50051.39,2019-04-15
0000320,Samsung,watch320,26052.35,2019-03-24
0000321,Samsung,watch340,65085.95,2018-12-14
0000322,Nokia,Nk500,34736.01,2019-06-19
0000323,Apple,IpadMax,75593.37,2020-01-07
0000324,Samsung,galaxy11,94785.16,2020-01-30
0000325,Apple,IpadMini,77719.3,2018-12-09
0000326,Nokia,Nk500,58832.53,2018-11-23
0000327,Apple,iphon11,11914.15,2019-12-13
0000328,Samsung,watch320,33857.38,2019-08-05
0000329,Nokia,Nk400,69132.34,2018-07-15
0000330,Apple,Macbook512,96718.31,2018-07-10
0000331,Apple,iphone13,49649.74,2018-06-18
0000332,Nokia,Nk400,71445.09,2018-06-04
0000333,Apple,iphon11,2622.18,2019-09-25
0000334,Apple,iphone13,80660.77,2018-09-29
0000335,Apple,iphone12,99650.25,2019-12-06
0000336,Samsung,galaxy10,38936.11,2018-08-28
0000337,Nokia,Nk400,72775.07,2020-03-10
0000338,Samsung,galaxy12,1601.8,2019-02-15
0000339,Nokia,Nk400,42006.04,2018-11-24
0000340,Apple,laptop256,72792.72,2019-06-08
0000341,Apple,iphone12,57088.3,2018-10-09
0000342,Apple,iphoneSE,46926.74,2019-06-07
0000343,Apple,laptop256,49328.71,2018-11-07
0000344,Nokia,Nk320,2491.34,2018-10-03
0000345,Apple,laptop256,62910.65,2018-10-30
0000346,Samsung,galaxy10,60023.72,2019-05-10
0000347,Samsung,watch320,41787.17,2019-09-25
0000348,Apple,IpadMax,36034.55,2018-06-11
0000349,Samsung,watch320,30668.23,2019-03-04
0000350,Nokia,Nk400,45182.77,2019-10-23
0000351,Apple,laptop256,63749.09,2019-09-05
0000352,Samsung,galaxy10,34048.48,2020-03-25
0000353,Nokia,Nk500,6135.49,2018-11-18
0000354,Apple,iphone12,27080.24,2019-10-16
0000355,Samsung,watch340,81776.31,2020-04-08
0000356,Samsung,galaxy13,14964.13,2019-08-05
0000357,Apple,Macbook512,17836.34,2018-05-12
0000358,Samsung,watch340,91985.73,2019-12-24
0000359,Samsung,galaxy11,64581.31,2018-06-22
0000360,Samsung,watch320,18477.2,2020-04-22
0000361,Nokia,Nk400,86633.03,2018-06-07
0000362,Samsung,watch340,14755.26,2019-02-20
0000363,Samsung,watch340,29935.04,2020-01-13
0000364,Samsung,watch340,24947.66,2018-07-10
0000365,Nokia,Nk500,65500.81,2019-06-17
0000366,Nokia,Nk320,58359.43,2019-11-03
0000367,Apple,iphone13,92571.47,2019-04-02
0000368,Apple,IpadMini,10851.72,2018-09-07
0000369,Apple,iphone12,32075.99,2019-12-01
0000370,Nokia,Nk400,72718.0,2018-10-15
0000371,Apple,laptop256,49471.94,2020-03-15
0000372,Apple,IpadMini,40724.13,2018-12-19
0000373,Nokia,Nk500,71782.81,2019-05-13
0000374,Samsung,watch340,63564.63,2019-11-19
0000375,Samsung,galaxy12,82633.96,2018-12-31
0000376,Apple,laptop256,69607.73,2019-09-02
0000377,Nokia,Nk400,12789.49,2019-12-12
0000378,Apple,laptop256,8232.42,2018-07-19
0000379,Samsung,galaxy10,84019.12,2020-01-04
0000380,Nokia,Nk400,64629.95,2019-04-06
0000381,Apple,Macbook512,47141.79,2018-11-16
0000382,Nokia,Nk320,43572.25,2019-05-17
0000383,Apple,laptop256,76696.95,2018-06-29
0000384,Samsung,galaxy11,44760.76,2020-01-27
0000385,Samsung,galaxy12,46648.83,2019-08-26
0000386,Nokia,Nk320,36368.49,2018-11-21
0000387,Apple,iphon11,35148.23,2019-07-30
0000388,Apple,iphoneSE,61728.86,2019-01-13
0000389,Samsung,galaxy13,18735.19,2018-09-10
0000390,Samsung,watch320,86211.49,2019-10-02
0000391,Apple,Macbook512,10732.15,2018-08-26
0000392,Nokia,Nk400,61071.65,2018-05-11
0000393,Samsung,galaxy11,97141.11,2019-09-24
0000394,Samsung,watch320,26336.24,2018-08-25
0000395,Samsung,galaxy11,3792.04,2018-06-14
0000396,Samsung,galaxy10,61116.03,2019-01-19
0000397,Samsung,galaxy10,32196.99,2019-12-02
0000398,Apple,laptop256,14378.68,2019-05-22
0000399,Nokia,Nk320,84764.49,2019-08-14
0000400,Samsung,galaxy12,34151.14,2019-12-28
0000401,Samsung,watch340,36878.1,2019-03-05
0000402,Apple,IpadMini,5992.86,2020-02-04
0000403,Apple,iphon11,79182.26,2018-12-29
0000404,Nokia,Nk400,91493.63,2018-09-01
0000405,Apple,Macbook512,2198.45,2018-09-22
0000406,Apple,IpadMax,78539.24,2019-11-29
0000407,Nokia,Nk500,69954.68,2019-12-19
0000408,Nokia,Nk320,46939.45,2018-09-28
0000409,Samsung,galaxy13,5355.27,2018-07-31
0000410,Apple,iphone12,68568.89,2019-10-12
0000411,Nokia,Nk400,94807.88,2019-10-07
0000412,Apple,iphon11,58544.25,2019-07-16
0000413,Nokia,Nk400,51333.79,2020-04-16
0000414,Nokia,Nk500,7396.22,2019-11-24
0000415,Samsung,galaxy13,14256.21,2019-01-23
0000416,Nokia,Nk320,42720.3,2018-09-18
0000417,Samsung,galaxy12,90320.52,2018-09-28
0000418,Nokia,Nk500,7301.28,2019-02-04
0000419,Apple,iphon11,59292.63,2019-08-17
0000420,Nokia,Nk500,24752.78,2018-11-04
0000421,Apple,iphon11,43841.92,2018-08-20
0000422,Nokia,Nk320,25800.43,2018-08-19
0000423,Nokia,Nk500,60757.23,2019-07-20
0000424,Samsung,galaxy11,16998.34,2018-10-05
0000425,Apple,iphone13,8952.31,2019-05-08
0000426,Nokia,Nk320,66000.87,2019-11-01
0000427,Samsung,galaxy12,6021.52,2019-09-02
0000428,Samsung,galaxy11,21813.73,2019-06-17
0000429,Nokia,Nk500,52082.97,2019-03-16
0000430,Samsung,watch340,78449.63,2020-02-21
0000431,Samsung,galaxy12,90727.11,2019-05-24
0000432,Samsung,galaxy12,26950.22,2020-03-13
0000433,Samsung,galaxy13,24610.65,2019-07-26
0000434,Samsung,watch320,60373.95,2020-02-20
0000435,Apple,iphone13,23945.73,2019-01-13
0000436,Nokia,Nk500,7997.51,2020-02-14
0000437,Nokia,Nk500,44709.88,2018-06-23
0000438,Nokia,Nk320,58840.88,2019-03-08
0000439,Nokia,Nk320,76511.04,2018-11-27
0000440,Nokia,Nk320,73904.88,2019-04-04
0000441,Apple,IpadMini,92252.47,2019-08-26
0000442,Samsung,galaxy12,80339.58,2019-01-05
0000443,Samsung,watch320,41146.96,2018-10-27
0000444,Nokia,Nk500,20895.0,2019-05-16
0000445,Nokia,Nk500,9387.43,2019-04-19
0000446,Apple,iphone13,93207.55,2020-01-15
0000447,Samsung,galaxy11,70266.89,2018-06-22
0000448,Apple,laptop256,6097.89,2019-12-02
0000449,Samsung,watch320,93056.2,2018-05-13
0000450,Samsung,watch340,52800.45,2019-07-21
0000451,Samsung,galaxy12,93202.57,2020-02-20
0000452,Apple,IpadMax,2773.92,2019-03-28
0000453,Apple,IpadMax,22166.5,2018-09-19
0000454,Nokia,Nk400,38801.96,2019-07-09
0000455,Samsung,galaxy10,81707.74,2020-04-16
0000456,Nokia,Nk400,95011.11,2020-02-01
0000457,Samsung,galaxy13,64054.11,2019-10-31
0000458,Nokia,Nk400,78552.32,2020-01-03
0000459,Samsung,galaxy13,58053.73,2018-09-12
0000460,Samsung,watch340,26227.14,2019-04-22
0000461,Apple,laptop256,61676.51,2019-04-08
0000462,Nokia,Nk500,85893.6,2018-07-26
0000463,Nokia,Nk320,63102.59,2020-04-22
0000464,Samsung,galaxy13,76287.28,2019-11-16
0000465,Nokia,Nk400,13218.36,2018-06-02
0000466,Samsung,watch320,8096.51,2019-04-12
0000467,Apple,IpadMini,78716.72,2018-09-02
0000468,Apple,IpadMax,54958.31,2018-05-12
0000469,Nokia,Nk320,75728.69,2019-10-15
0000470,Nokia,Nk500,5442.3,2020-01-08
0000471,Apple,iphone13,14018.71,2019-05-21
0000472,Samsung,galaxy12,10996.71,2018-08-01
0000473,Nokia,Nk320,22534.14,2019-06-19
0000474,Nokia,Nk400,3061.07,2019-01-19
0000475,Apple,laptop256,56172.09,2019-02-14
0000476,Apple,iphon11,34937.43,2019-03-17
0000477,Nokia,Nk320,14681.64,2018-11-19
0000478,Apple,iphone13,9757.66,2018-10-26
0000479,Nokia,Nk400,42855.61,2018-12-18
0000480,Apple,Macbook512,27629.28,2018-11-17
0000481,Samsung,galaxy13,5485.34,2019-10-09
0000482,Samsung,galaxy10,43672.05,2019-01-20
0000483,Nokia,Nk500,93639.01,2019-12-09
0000484,Samsung,galaxy11,90461.89,2019-11-15
0000485,Nokia,Nk400,18353.95,2020-01-18
0000486,Apple,iphon11,67526.08,2019-01-29
0000487,Nokia,Nk500,88739.31,2020-03-04
0000488,Apple,IpadMax,81552.77,2018-06-19
0000489,Apple,iphoneSE,44049.99,2020-04-21
0000490,Apple,IpadMini,79250.25,2019-10-14
0000491,Apple,iphone13,20852.42,2020-02-12
0000492,Apple,iphon11,76651.93,2018-08-19
0000493,Samsung,watch340,23290.01,2018-12-03
0000494,Nokia,Nk320,4714.04,2018-12-01
0000495,Apple,IpadMax,37182.95,2018-10-24
0000496,Nokia,Nk500,43931.09,2020-01-03
0000497,Nokia,Nk400,18203.08,2019-09-17
0000498,Apple,iphoneSE,63859.95,2020-03-12
0000499,Samsung,galaxy11,80532.56,2018-08-04
0000500,Apple,iphoneSE,45875.07,2019-06-26
0000501,Samsung,galaxy11,56936.36,2018-12-19
0000502,Samsung,galaxy13,87547.5,2019-04-03
0000503,Nokia,Nk320,66551.57,2018-09-24
0000504,Samsung,watch320,74131.63,2019-05-24
0000505,Nokia,Nk400,45357.95,2019-08-30
0000506,Samsung,galaxy12,21539.85,2020-04-02
0000507,Samsung,galaxy12,27982.48,2018-08-10
0000508,Apple,IpadMax,31331.25,2018-10-23
0000509,Nokia,Nk320,97704.96,2018-06-15
0000510,Apple,iphoneSE,69764.81,2019-12-26
0000511,Apple,iphon11,43654.89,2019-02-09
0000512,Apple,iphon11,93853.53,2020-02-21
0000513,Nokia,Nk500,78294.86,2018-05-02
0000514,Apple,laptop256,40537.19,2019-09-23
0000515,Apple,laptop256,38841.08,2018-12-13
0000516,Nokia,Nk500,50104.27,2018-08-20
0000517,Apple,iphoneSE,61697.03,2018-07-17
0000518,Samsung,watch340,11366.56,2020-01-18
0000519,Samsung,watch340,77571.26,2019-03-24
0000520,Samsung,galaxy13,53209.39,2019-03-06
0000521,Samsung,galaxy11,11426.98,2018-07-26
0000522,Apple,IpadMax,61371.26,2019-12-09
0000523,Samsung,galaxy13,44668.55,2019-01-29
0000524,Samsung,watch320,69311.14,2018-07-04
0000525,Samsung,watch340,18204.31,2019-01-12
0000526,Samsung,galaxy13,8942.53,2018-11-19
0000527,Samsung,galaxy10,68718.26,2020-01-15
0000528,Apple,iphoneSE,77614.72,2018-12-07
0000529,Samsung,watch340,5319.29,2019-05-23
0000530,Nokia,Nk320,33776.03,2019-09-18
0000531,Apple,IpadMini,24152.82,2019-03-31
0000532,Apple,iphone12,88781.26,2019-05-22
0000533,Apple,laptop256,41834.27,2019-08-12
0000534,Samsung,galaxy12,4440.68,2018-09-08
0000535,Nokia,Nk320,44926.67,2018-09-11
0000536,Nokia,Nk400,69909.1,2018-12-08
0000537,Nokia,Nk500,50423.81,2019-06-09
