tran_id,cust_id,tran_ammount,tran_type,tran_country_cd,tran_date
000340,CA8395,84587212.21,C,PAL,2022-01-02
000341,CA8863,12126359.55,C,PAL,2022-01-02
000342,CA8493,21770747.87,C,CAN,2022-01-02
000343,CA4847,61801155.87,D,USA,2022-01-02
000344,CA0356,18346143.95,D,PAL,2022-01-02
000345,CA8689,44954045.08,C,CAN,2022-01-02
000346,CA2532,19746913.68,D,IND,2022-01-02
000347,CA9105,73269438.97,D,CAN,2022-01-02
000348,CA7369,76325700.65,C,KON,2022-01-02
000349,CA7802,60550040.07,C,KON,2022-01-02
000350,CA9573,38382826.67,C,IND,2022-01-02
000351,CA2511,80754908.56,D,USA,2022-01-02
000352,CA5632,4426171.55,C,CAN,2022-01-02
000353,CA6610,12013526.45,C,KON,2022-01-02
000354,CA2107,29434340.98,C,USA,2022-01-02
000355,CA1994,56102541.6,C,CHN,2022-01-02
000356,CA3704,70904389.28,C,JPN,2022-01-02
000357,CA8871,55714540.69,D,PAL,2022-01-02
000358,CA6686,5372111.71,C,USA,2022-01-02
000359,CA9359,91787623.81,C,CHN,2022-01-02
000360,CA4456,59801617.4,D,PAL,2022-01-02
000361,CA2524,97703687.44,C,PAL,2022-01-02
000362,CA8368,74608412.32,C,PAL,2022-01-02
000363,CA0042,24676770.37,D,KON,2022-01-02
000364,CA8662,63881133.42,D,JPN,2022-01-02
000365,CA2371,82848530.55,D,CAN,2022-01-02
000366,CA5404,57140096.79,C,JPN,2022-01-02
000367,CA0018,33300895.38,C,KON,2022-01-02
000368,CA6506,86125660.14,D,AFG,2022-01-02
000369,CA4075,27199331.48,C,KON,2022-01-02
000370,CA3951,4184226.94,D,IND,2022-01-02
000371,CA1782,42004651.54,C,PAL,2022-01-02
000372,CA9108,30218723.45,D,AFG,2022-01-02
000373,CA5142,9721632.86,C,KON,2022-01-02
000374,CA9168,13959756.81,D,CAN,2022-01-02
000375,CA6505,57308829.01,C,CAN,2022-01-02
000376,CA8060,2676.1,C,KON,2022-01-02
000377,CA4160,57925484.7,D,PAL,2022-01-02
000378,CA2006,7569755.44,C,CHN,2022-01-02
000379,CA1694,9406680.26,C,AFG,2022-01-02
000380,CA5142,53018270.24,C,PAL,2022-01-02
000381,CA4289,4251274.94,C,KON,2022-01-02
000382,CA0389,23805408.08,D,CHN,2022-01-02
000383,CA2282,30801927.85,D,IND,2022-01-02
000384,CA0577,52977911.84,C,KON,2022-01-02
000385,CA3082,51992812.15,C,IND,2022-01-02
000386,CA2448,19111942.5,D,CHN,2022-01-02
000387,CA5970,5473601.97,D,USA,2022-01-02
000388,CA5380,73772076.56,D,PAL,2022-01-02
000389,CA2171,94336192.21,C,USA,2022-01-02
000390,CA6637,49509252.9,D,KON,2022-01-02
000391,CA1387,33469201.46,D,PAL,2022-01-02
000392,CA4010,74982443.06,D,IND,2022-01-02
000393,CA2719,41604655.27,D,USA,2022-01-02
000394,CA4589,98788834.09,C,AFG,2022-01-02
000395,CA4166,72860570.87,D,AFG,2022-01-02
000396,CA0916,15670610.63,D,CHN,2022-01-02
000397,CA3576,60131564.72,C,JPN,2022-01-02
000398,CA2520,55027375.84,D,IND,2022-01-02
000399,CA6278,12023256.32,C,IND,2022-01-02
000400,CA1564,25510755.12,C,KON,2022-01-02
000401,CA7366,57376400.25,C,USA,2022-01-02
000402,CA6243,67503797.8,D,JPN,2022-01-02
000403,CA8186,3339460.29,C,JPN,2022-01-02
000404,CA6366,61817888.82,D,JPN,2022-01-02
000405,CA4544,94570218.47,C,USA,2022-01-02
000406,CA0240,41102717.79,D,CAN,2022-01-02
000407,CA6495,37935141.0,D,KON,2022-01-02
000408,CA2035,47415058.64,C,AFG,2022-01-02
000409,CA3841,76990994.36,C,CHN,2022-01-02
000410,CA7789,64083149.71,C,KON,2022-01-02
000411,CA3071,34902866.42,C,CAN,2022-01-02
000412,CA1528,97166321.37,D,USA,2022-01-02
000413,CA0265,74290707.43,C,USA,2022-01-02
000414,CA1196,24434323.96,C,JPN,2022-01-02
000415,CA2957,38852426.61,D,AFG,2022-01-02
000416,CA2719,15695291.33,D,PAL,2022-01-02
000417,CA5933,17965348.06,D,JPN,2022-01-02
000418,CA5022,67794195.23,D,KON,2022-01-02
000419,CA0612,50305617.0,D,CAN,2022-01-02
000420,CA0040,58899120.21,D,AFG,2022-01-02
000421,CA3398,10296529.34,D,PAL,2022-01-02
000422,CA1166,79538383.13,D,PAL,2022-01-02
000423,CA1700,63043785.62,D,AFG,2022-01-02
000424,CA1483,95439548.63,C,IND,2022-01-02
000425,CA2868,92925667.63,C,IND,2022-01-02
000426,CA4650,51232619.12,D,KON,2022-01-02
000427,CA1475,37712408.08,D,USA,2022-01-02
000428,CA6839,96601364.16,D,IND,2022-01-02
000429,CA2821,53358532.48,C,CHN,2022-01-02
000430,CA9135,35444214.73,C,KON,2022-01-02
000431,CA4929,69256926.47,D,USA,2022-01-02
000432,CA8622,79816383.19,C,AFG,2022-01-02
000433,CA8491,9785514.03,D,PAL,2022-01-02
000434,CA1140,81372528.76,C,PAL,2022-01-02
000435,CA2442,21064041.76,D,AFG,2022-01-02
000436,CA9010,47493667.62,D,USA,2022-01-02
000437,CA7220,29822956.05,C,JPN,2022-01-02
000438,CA4299,28291241.88,D,CAN,2022-01-02
000439,CA3182,80726948.28,C,KON,2022-01-02
000440,CA9192,69965870.46,C,CAN,2022-01-02
000441,CA4050,1116183.75,D,AFG,2022-01-02
000442,CA7232,27016795.32,C,USA,2022-01-02
000443,CA2118,20292830.79,D,JPN,2022-01-02
000444,CA1788,17878437.09,C,PAL,2022-01-02
000445,CA6814,23131603.32,C,JPN,2022-01-02
000446,CA5987,52449710.28,D,AFG,2022-01-02
000447,CA9035,60854384.27,C,KON,2022-01-02
000448,CA7035,36331856.25,D,PAL,2022-01-02
000449,CA8726,13292636.79,C,AFG,2022-01-02
000450,CA7926,7874052.73,D,JPN,2022-01-02
000451,CA6489,72012725.77,D,IND,2022-01-02
000452,CA0626,55438479.24,D,JPN,2022-01-02
000453,CA1090,28005677.44,D,CAN,2022-01-02
000454,CA5684,13371163.21,C,IND,2022-01-02
000455,CA4440,82090942.43,C,KON,2022-01-02
000456,CA3780,2483650.64,C,AFG,2022-01-02
000457,CA4457,55842893.84,D,JPN,2022-01-02
000458,CA7153,61006425.13,C,CHN,2022-01-02
000459,CA8604,76370434.21,C,IND,2022-01-02
000460,CA8971,44854476.73,C,CAN,2022-01-02
000461,CA1210,7494308.44,D,JPN,2022-01-02
000462,CA3079,52746846.03,D,JPN,2022-01-02
000463,CA0094,11220553.56,D,IND,2022-01-02
000464,CA6157,48298060.17,D,AFG,2022-01-02
000465,CA9487,53705980.31,D,CHN,2022-01-02
000466,CA8806,87373026.14,D,CAN,2022-01-02
000467,CA3714,10015049.69,D,KON,2022-01-02
000468,CA3756,84543852.88,D,USA,2022-01-02
000469,CA9267,7691903.99,D,IND,2022-01-02
000470,CA7898,41282992.44,C,CAN,2022-01-02
000471,CA8782,9795447.86,D,JPN,2022-01-02
000472,CA4847,60762393.7,C,IND,2022-01-02
000473,CA3172,65624079.75,D,CHN,2022-01-02
000474,CA4355,90858843.67,C,KON,2022-01-02
000475,CA6282,40461899.37,C,CAN,2022-01-02
000476,CA7390,68161622.32,C,IND,2022-01-02
000477,CA2983,79663698.48,C,USA,2022-01-02
000478,CA0922,90428869.08,C,CAN,2022-01-02
000479,CA7531,69692101.27,C,CHN,2022-01-02
000480,CA9829,19611626.25,C,PAL,2022-01-02
000481,CA8400,37165023.45,C,IND,2022-01-02
000482,CA8654,23557544.29,C,KON,2022-01-02
000483,CA6434,20425563.16,D,USA,2022-01-02
000484,CA2061,26349449.99,C,AFG,2022-01-02
000485,CA1610,62697718.23,C,CHN,2022-01-02
000486,CA2859,43467765.97,D,JPN,2022-01-02
000487,CA2337,13250689.42,C,KON,2022-01-02
000488,CA1526,73241881.4,C,PAL,2022-01-02
000489,CA5001,87605268.32,C,USA,2022-01-02
000490,CA7725,78413927.0,D,CHN,2022-01-02
000491,CA5470,8214207.23,C,CHN,2022-01-02
000492,CA0356,51057184.42,D,IND,2022-01-02
000493,CA3002,38611421.31,C,PAL,2022-01-02
000494,CA3372,397075.81,D,IND,2022-01-02
000495,CA8445,18607725.29,C,CAN,2022-01-02
000496,CA9805,20188722.47,D,JPN,2022-01-02
000497,CA7220,43461565.5,D,PAL,2022-01-02
000498,CA4233,65456709.36,C,JPN,2022-01-02
000499,CA7594,60029568.29,D,CHN,2022-01-02
000500,CA2710,317769.33,C,USA,2022-01-02
000501,CA8514,21030148.53,D,JPN,2022-01-02
000502,CA8059,91336472.72,C,AFG,2022-01-02
000503,CA2198,2958264.76,C,USA,2022-01-02
000504,CA9214,53855996.03,D,CHN,2022-01-02
000505,CA0730,33182623.67,D,USA,2022-01-02
000506,CA8842,82372773.46,D,PAL,2022-01-02
000507,CA5337,31515178.17,D,JPN,2022-01-02
000508,CA8174,57221134.67,C,JPN,2022-01-02
000509,CA2924,91047166.75,D,KON,2022-01-02
000510,CA5243,55865317.07,C,CHN,2022-01-02
000511,CA1469,63581777.6,C,USA,2022-01-02
000512,CA3860,96511499.97,D,CAN,2022-01-02
000513,CA5746,59383556.81,C,USA,2022-01-02
000514,CA7636,25123965.75,C,IND,2022-01-02
000515,CA0996,88914332.88,C,JPN,2022-01-02
000516,CA6548,20961589.01,C,CAN,2022-01-02
000517,CA8444,28994398.75,D,KON,2022-01-02
000518,CA1583,66952075.99,D,KON,2022-01-02
000519,CA1079,93502138.12,D,IND,2022-01-02
000520,CA5277,37417123.63,D,CAN,2022-01-02
000521,CA4299,10387045.15,C,CAN,2022-01-02
000522,CA0447,88963447.9,D,USA,2022-01-02
000523,CA5640,28670878.27,C,IND,2022-01-02
000524,CA6724,15333530.23,C,AFG,2022-01-02
