orderid,brand_name,product_name,sales_ammount,sales_date
0000070,Nokia,Nk500,909.43,2023-02-09
0000071,Nokia,Nk500,686.49,2023-02-09
0000072,Samsung,galaxy12,865.83,2023-02-09
0000073,Samsung,watch340,462.89,2023-02-09
0000074,Samsung,watch340,784.02,2023-02-09
0000075,Nokia,Nk400,561.98,2023-02-09
0000076,Nokia,Nk500,522.15,2023-02-09
0000077,Nokia,Nk320,207.28,2023-02-09
0000078,Apple,iphoneSE,927.15,2023-02-09
0000079,Nokia,Nk320,162.31,2023-02-09
0000080,Apple,IpadMax,152.96,2023-02-09
0000081,Nokia,Nk320,360.63,2023-02-09
0000082,Samsung,galaxy10,368.35,2023-02-09
0000083,Samsung,galaxy13,917.33,2023-02-09
0000084,Nokia,Nk400,403.44,2023-02-09
0000085,Nokia,Nk500,261.88,2023-02-09
0000086,Nokia,Nk500,903.01,2023-02-09
0000087,Nokia,Nk400,255.47,2023-02-09
0000088,Samsung,galaxy13,851.51,2023-02-09
0000089,Samsung,galaxy12,264.39,2023-02-09
0000090,Nokia,Nk400,734.68,2023-02-09
0000091,Nokia,Nk400,406.66,2023-02-09
0000092,Samsung,galaxy13,864.11,2023-02-09
0000093,Nokia,Nk500,196.45,2023-02-09
0000094,Samsung,galaxy13,162.05,2023-02-09
0000095,Samsung,galaxy11,136.36,2023-02-09
0000096,Samsung,watch320,929.81,2023-02-09
0000097,Nokia,Nk500,387.47,2023-02-09
0000098,Nokia,Nk320,452.76,2023-02-09
0000099,Apple,IpadMax,437.93,2023-02-09
0000100,Nokia,Nk320,434.09,2023-02-09
0000101,Nokia,Nk320,132.43,2023-02-09
0000102,Samsung,galaxy13,469.03,2023-02-09
0000103,Samsung,galaxy11,479.88,2023-02-09
0000104,Nokia,Nk320,335.99,2023-02-09
0000105,Nokia,Nk500,854.33,2023-02-09
0000106,Nokia,Nk500,200.71,2023-02-09
0000107,Apple,Macbook512,814.03,2023-02-09
0000108,Nokia,Nk500,168.07,2023-02-09
0000109,Apple,IpadMax,826.07,2023-02-09
0000110,Nokia,Nk320,531.98,2023-02-09
0000111,Nokia,Nk400,295.7,2023-02-09
0000112,Samsung,galaxy10,496.4,2023-02-09
0000113,Apple,iphon11,901.54,2023-02-09
0000114,Nokia,Nk500,996.94,2023-02-09
0000115,Samsung,watch320,491.96,2023-02-09
0000116,Samsung,watch320,879.27,2023-02-09
0000117,Samsung,galaxy11,711.56,2023-02-09
0000118,Nokia,Nk400,961.82,2023-02-09
0000119,Apple,IpadMax,812.97,2023-02-09
0000120,Samsung,galaxy12,517.02,2023-02-09
0000121,Nokia,Nk500,648.98,2023-02-09
0000122,Apple,Macbook512,138.49,2023-02-09
0000123,Nokia,Nk320,824.78,2023-02-09
0000124,Apple,laptop256,389.08,2023-02-09
0000125,Apple,Macbook512,740.19,2023-02-09
0000126,Nokia,Nk500,524.69,2023-02-09
0000127,Apple,iphoneSE,262.28,2023-02-09
0000128,Nokia,Nk500,779.26,2023-02-09
0000129,Nokia,Nk400,697.75,2023-02-09
0000130,Samsung,watch320,833.04,2023-02-09
0000131,Nokia,Nk400,688.92,2023-02-09
0000132,Nokia,Nk500,224.54,2023-02-09
0000133,Apple,laptop256,582.29,2023-02-09
0000134,Samsung,galaxy13,545.81,2023-02-09
0000135,Nokia,Nk500,912.7,2023-02-09
0000136,Nokia,Nk320,254.85,2023-02-09
0000137,Samsung,galaxy10,756.34,2023-02-09
0000138,Nokia,Nk320,617.65,2023-02-09
0000139,Nokia,Nk320,598.81,2023-02-09
0000140,Nokia,Nk320,145.41,2023-02-09
0000141,Apple,iphon11,387.58,2023-02-09
0000142,Apple,iphon11,937.43,2023-02-09
0000143,Nokia,Nk320,624.23,2023-02-09
0000144,Apple,iphone12,752.49,2023-02-09
0000145,Samsung,watch340,640.32,2023-02-09
0000146,Samsung,watch320,758.51,2023-02-09
0000147,Apple,Macbook512,891.3,2023-02-09
0000148,Nokia,Nk500,182.94,2023-02-09
0000149,Samsung,galaxy12,819.88,2023-02-09
0000150,Apple,laptop256,702.46,2023-02-09
0000151,Apple,IpadMax,397.32,2023-02-09
0000152,Apple,Macbook512,408.03,2023-02-09
0000153,Samsung,watch320,985.65,2023-02-09
0000154,Samsung,galaxy11,796.45,2023-02-09
0000155,Samsung,watch340,667.26,2023-02-09
0000156,Nokia,Nk500,358.87,2023-02-09
0000157,Apple,laptop256,659.01,2023-02-09
0000158,Apple,laptop256,354.55,2023-02-09
0000159,Nokia,Nk500,121.99,2023-02-09
0000160,Samsung,watch320,847.87,2023-02-09
0000161,Apple,iphone13,605.78,2023-02-09
0000162,Apple,IpadMini,730.32,2023-02-09
0000163,Samsung,galaxy12,827.26,2023-02-09
0000164,Samsung,galaxy13,915.58,2023-02-09
0000165,Samsung,galaxy12,346.72,2023-02-09
0000166,Apple,IpadMini,839.52,2023-02-09
0000167,Samsung,watch340,640.64,2023-02-09
0000168,Nokia,Nk500,267.64,2023-02-09
0000169,Samsung,watch320,366.95,2023-02-09
0000170,Apple,laptop256,260.01,2023-02-09
0000171,Apple,iphoneSE,588.29,2023-02-09
0000172,Nokia,Nk400,571.71,2023-02-09
0000173,Nokia,Nk500,791.04,2023-02-09
0000174,Nokia,Nk500,501.02,2023-02-09
0000175,Apple,IpadMini,324.97,2023-02-09
0000176,Nokia,Nk500,823.23,2023-02-09
0000177,Apple,Macbook512,887.15,2023-02-09
0000178,Samsung,galaxy13,149.44,2023-02-09
0000179,Apple,IpadMax,990.28,2023-02-09
0000180,Nokia,Nk320,477.16,2023-02-09
0000181,Samsung,watch320,196.5,2023-02-09
0000182,Nokia,Nk320,262.79,2023-02-09
0000183,Nokia,Nk320,320.51,2023-02-09
0000184,Apple,IpadMax,478.92,2023-02-09
0000185,Samsung,galaxy13,487.91,2023-02-09
0000186,Samsung,galaxy13,222.73,2023-02-09
0000187,Nokia,Nk320,789.7,2023-02-09
0000188,Apple,iphon11,942.52,2023-02-09
0000189,Apple,iphone12,252.62,2023-02-09
0000190,Apple,IpadMini,392.31,2023-02-09
0000191,Samsung,galaxy12,965.06,2023-02-09
0000192,Apple,iphoneSE,317.01,2023-02-09
0000193,Nokia,Nk320,388.88,2023-02-09
0000194,Apple,iphoneSE,930.74,2023-02-09
0000195,Samsung,galaxy11,514.41,2023-02-09
0000196,Samsung,galaxy12,132.21,2023-02-09
0000197,Apple,IpadMax,651.67,2023-02-09
0000198,Nokia,Nk320,653.67,2023-02-09
0000199,Samsung,galaxy10,571.37,2023-02-09
0000200,Samsung,galaxy13,769.63,2023-02-09
0000201,Apple,iphone12,916.85,2023-02-09
0000202,Nokia,Nk320,540.95,2023-02-09
0000203,Samsung,galaxy10,642.14,2023-02-09
0000204,Nokia,Nk320,566.66,2023-02-09
0000205,Nokia,Nk500,108.45,2023-02-09
0000206,Nokia,Nk320,694.8,2023-02-09
0000207,Apple,iphon11,602.26,2023-02-09
0000208,Apple,iphon11,614.93,2023-02-09
0000209,Samsung,galaxy10,808.11,2023-02-09
0000210,Samsung,watch340,624.39,2023-02-09
0000211,Nokia,Nk500,767.26,2023-02-09
0000212,Apple,IpadMini,496.38,2023-02-09
0000213,Apple,iphon11,108.05,2023-02-09
0000214,Samsung,watch340,711.93,2023-02-09
0000215,Apple,iphone12,594.12,2023-02-09
0000216,Samsung,galaxy10,351.69,2023-02-09
0000217,Apple,iphon11,936.84,2023-02-09
0000218,Samsung,galaxy11,702.47,2023-02-09
0000219,Apple,IpadMini,474.19,2023-02-09
0000220,Samsung,galaxy12,950.67,2023-02-09
0000221,Apple,iphon11,857.4,2023-02-09
0000222,Nokia,Nk400,866.2,2023-02-09
0000223,Nokia,Nk400,526.08,2023-02-09
0000224,Samsung,galaxy12,753.5,2023-02-09
0000225,Samsung,watch320,928.15,2023-02-09
0000226,Apple,iphon11,595.03,2023-02-09
0000227,Samsung,galaxy12,144.13,2023-02-09
0000228,Nokia,Nk500,834.36,2023-02-09
0000229,Samsung,galaxy10,195.74,2023-02-09
0000230,Nokia,Nk320,194.29,2023-02-09
0000231,Nokia,Nk320,713.11,2023-02-09
0000232,Nokia,Nk400,913.4,2023-02-09
0000233,Apple,iphone13,754.07,2023-02-09
0000234,Apple,Macbook512,746.28,2023-02-09
0000235,Nokia,Nk500,951.15,2023-02-09
0000236,Nokia,Nk320,980.15,2023-02-09
0000237,Samsung,galaxy12,827.82,2023-02-09
0000238,Nokia,Nk500,532.19,2023-02-09
0000239,Nokia,Nk500,110.86,2023-02-09
0000240,Nokia,Nk320,812.7,2023-02-09
0000241,Nokia,Nk500,377.09,2023-02-09
0000242,Samsung,watch320,474.33,2023-02-09
0000243,Samsung,galaxy12,152.85,2023-02-09
0000244,Samsung,galaxy13,864.22,2023-02-09
0000245,Samsung,watch320,940.66,2023-02-09
0000246,Samsung,watch340,131.33,2023-02-09
0000247,Nokia,Nk320,670.59,2023-02-09
0000248,Apple,IpadMax,595.59,2023-02-09
0000249,Nokia,Nk500,791.37,2023-02-09
0000250,Samsung,watch340,559.63,2023-02-09
0000251,Samsung,galaxy10,401.8,2023-02-09
0000252,Nokia,Nk320,281.53,2023-02-09
0000253,Apple,IpadMax,561.63,2023-02-09
0000254,Samsung,watch340,474.88,2023-02-09
0000255,Apple,iphon11,899.37,2023-02-09
0000256,Apple,iphon11,105.35,2023-02-09
0000257,Apple,Macbook512,742.09,2023-02-09
0000258,Apple,IpadMini,158.55,2023-02-09
0000259,Apple,iphoneSE,504.26,2023-02-09
0000260,Nokia,Nk500,530.98,2023-02-09
0000261,Samsung,galaxy10,585.54,2023-02-09
0000262,Samsung,galaxy12,540.16,2023-02-09
0000263,Nokia,Nk400,645.56,2023-02-09
0000264,Apple,laptop256,980.61,2023-02-09
0000265,Apple,iphon11,336.54,2023-02-09
0000266,Nokia,Nk500,840.15,2023-02-09
0000267,Samsung,watch340,270.43,2023-02-09
0000268,Nokia,Nk500,567.47,2023-02-09
0000269,Samsung,watch340,994.35,2023-02-09
0000270,Apple,iphone13,555.03,2023-02-09
0000271,Samsung,galaxy10,160.11,2023-02-09
0000272,Apple,iphone13,101.77,2023-02-09
0000273,Nokia,Nk500,821.45,2023-02-09
0000274,Apple,iphon11,987.65,2023-02-09
0000275,Samsung,watch340,899.63,2023-02-09
0000276,Samsung,galaxy11,867.12,2023-02-09
0000277,Samsung,galaxy13,593.16,2023-02-09
0000278,Apple,iphone12,475.96,2023-02-09
0000279,Apple,Macbook512,942.38,2023-02-09
0000280,Nokia,Nk500,347.21,2023-02-09
0000281,Samsung,galaxy11,886.91,2023-02-09
0000282,Samsung,galaxy12,751.88,2023-02-09
0000283,Nokia,Nk400,174.35,2023-02-09
0000284,Apple,laptop256,995.5,2023-02-09
0000285,Nokia,Nk320,905.68,2023-02-09
0000286,Nokia,Nk400,860.23,2023-02-09
0000287,Apple,iphon11,899.0,2023-02-09
0000288,Apple,laptop256,981.92,2023-02-09
0000289,Apple,iphon11,982.93,2023-02-09
0000290,Apple,iphon11,316.06,2023-02-09
0000291,Samsung,galaxy12,991.13,2023-02-09
0000292,Nokia,Nk320,652.61,2023-02-09
0000293,Samsung,galaxy11,246.83,2023-02-09
0000294,Samsung,galaxy10,419.3,2023-02-09
0000295,Apple,laptop256,354.43,2023-02-09
0000296,Samsung,galaxy13,920.67,2023-02-09
0000297,Samsung,watch340,877.26,2023-02-09
0000298,Nokia,Nk500,427.33,2023-02-09
0000299,Apple,iphon11,268.62,2023-02-09
0000300,Apple,laptop256,226.1,2023-02-09
0000301,Nokia,Nk500,915.5,2023-02-09
0000302,Apple,IpadMini,838.72,2023-02-09
0000303,Nokia,Nk500,207.24,2023-02-09
0000304,Samsung,watch340,259.32,2023-02-09
0000305,Nokia,Nk500,427.73,2023-02-09
0000306,Samsung,watch320,243.74,2023-02-09
0000307,Apple,Macbook512,170.94,2023-02-09
0000308,Nokia,Nk320,570.81,2023-02-09
0000309,Samsung,watch320,815.52,2023-02-09
0000310,Samsung,watch340,349.72,2023-02-09
0000311,Samsung,galaxy11,994.91,2023-02-09
0000312,Apple,laptop256,659.28,2023-02-09
0000313,Apple,IpadMini,493.94,2023-02-09
0000314,Apple,iphoneSE,170.49,2023-02-09
0000315,Nokia,Nk400,118.42,2023-02-09
0000316,Apple,IpadMini,900.1,2023-02-09
0000317,Nokia,Nk400,799.16,2023-02-09
0000318,Nokia,Nk500,248.29,2023-02-09
0000319,Apple,iphon11,981.25,2023-02-09
0000320,Samsung,watch340,763.11,2023-02-09
0000321,Nokia,Nk500,382.89,2023-02-09
0000322,Samsung,watch340,893.75,2023-02-09
0000323,Nokia,Nk320,326.86,2023-02-09
0000324,Nokia,Nk320,626.19,2023-02-09
0000325,Apple,iphone13,830.5,2023-02-09
0000326,Samsung,galaxy10,161.52,2023-02-09
0000327,Apple,laptop256,759.43,2023-02-09
0000328,Apple,IpadMini,627.91,2023-02-09
0000329,Apple,iphoneSE,253.96,2023-02-09
0000330,Apple,IpadMini,186.31,2023-02-09
0000331,Nokia,Nk400,114.98,2023-02-09
0000332,Nokia,Nk320,482.37,2023-02-09
0000333,Nokia,Nk320,701.46,2023-02-09
0000334,Apple,iphoneSE,626.34,2023-02-09
0000335,Samsung,watch320,218.92,2023-02-09
0000336,Apple,iphoneSE,631.26,2023-02-09
0000337,Nokia,Nk320,717.45,2023-02-09
0000338,Apple,iphone12,264.66,2023-02-09
0000339,Apple,iphon11,428.17,2023-02-09
0000340,Samsung,galaxy10,220.44,2023-02-09
0000341,Samsung,watch320,262.43,2023-02-09
0000342,Apple,iphoneSE,166.57,2023-02-09
0000343,Samsung,watch320,294.44,2023-02-09
0000344,Apple,iphoneSE,337.15,2023-02-09
0000345,Nokia,Nk400,705.28,2023-02-09
0000346,Samsung,galaxy12,399.05,2023-02-09
0000347,Apple,laptop256,744.5,2023-02-09
0000348,Apple,iphon11,204.69,2023-02-09
0000349,Nokia,Nk500,400.14,2023-02-09
0000350,Samsung,galaxy10,209.35,2023-02-09
0000351,Samsung,galaxy10,697.73,2023-02-09
0000352,Samsung,watch340,477.91,2023-02-09
0000353,Apple,IpadMax,137.3,2023-02-09
0000354,Samsung,watch320,742.6,2023-02-09
0000355,Samsung,watch340,815.57,2023-02-09
0000356,Samsung,galaxy13,711.95,2023-02-09
0000357,Samsung,galaxy13,679.26,2023-02-09
0000358,Apple,IpadMini,701.43,2023-02-09
0000359,Nokia,Nk400,791.2,2023-02-09
0000360,Apple,laptop256,374.78,2023-02-09
0000361,Samsung,watch320,562.13,2023-02-09
0000362,Samsung,watch320,255.79,2023-02-09
0000363,Samsung,galaxy13,836.51,2023-02-09
0000364,Nokia,Nk400,364.94,2023-02-09
0000365,Nokia,Nk320,758.77,2023-02-09
0000366,Samsung,galaxy13,441.36,2023-02-09
0000367,Apple,iphone12,597.8,2023-02-09
0000368,Apple,laptop256,776.01,2023-02-09
0000369,Nokia,Nk500,874.49,2023-02-09
0000370,Nokia,Nk320,762.66,2023-02-09
0000371,Nokia,Nk400,413.71,2023-02-09
0000372,Samsung,watch320,206.17,2023-02-09
0000373,Nokia,Nk320,598.01,2023-02-09
0000374,Apple,Macbook512,415.3,2023-02-09
0000375,Samsung,galaxy12,485.22,2023-02-09
0000376,Samsung,galaxy11,502.68,2023-02-09
0000377,Nokia,Nk400,517.68,2023-02-09
0000378,Apple,IpadMini,385.09,2023-02-09
0000379,Samsung,watch320,436.09,2023-02-09
0000380,Nokia,Nk500,521.32,2023-02-09
0000381,Nokia,Nk400,334.7,2023-02-09
0000382,Apple,iphon11,385.15,2023-02-09
0000383,Apple,Macbook512,405.14,2023-02-09
0000384,Nokia,Nk400,764.95,2023-02-09
0000385,Apple,iphone12,215.93,2023-02-09
0000386,Samsung,watch320,816.61,2023-02-09
0000387,Samsung,galaxy10,438.96,2023-02-09
0000388,Samsung,watch320,264.78,2023-02-09
0000389,Apple,iphoneSE,788.39,2023-02-09
0000390,Samsung,galaxy12,661.73,2023-02-09
0000391,Apple,IpadMax,682.89,2023-02-09
0000392,Apple,IpadMax,828.57,2023-02-09
0000393,Nokia,Nk500,226.98,2023-02-09
0000394,Nokia,Nk400,866.0,2023-02-09
0000395,Samsung,galaxy11,428.5,2023-02-09
0000396,Nokia,Nk320,166.87,2023-02-09
0000397,Apple,Macbook512,318.27,2023-02-09
0000398,Samsung,galaxy13,788.05,2023-02-09
0000399,Nokia,Nk500,170.99,2023-02-09
0000400,Nokia,Nk500,732.51,2023-02-09
0000401,Samsung,watch320,995.16,2023-02-09
0000402,Nokia,Nk500,856.89,2023-02-09
0000403,Apple,iphon11,665.13,2023-02-09
0000404,Nokia,Nk500,484.14,2023-02-09
0000405,Apple,Macbook512,939.1,2023-02-09
0000406,Apple,laptop256,970.54,2023-02-09
0000407,Nokia,Nk400,527.26,2023-02-09
0000408,Samsung,galaxy12,343.38,2023-02-09
0000409,Samsung,watch340,566.74,2023-02-09
0000410,Apple,laptop256,662.2,2023-02-09
0000411,Apple,iphon11,774.52,2023-02-09
0000412,Samsung,watch320,802.0,2023-02-09
0000413,Samsung,galaxy13,641.82,2023-02-09
0000414,Apple,iphone13,786.36,2023-02-09
0000415,Apple,Macbook512,911.03,2023-02-09
0000416,Samsung,galaxy12,683.93,2023-02-09
0000417,Apple,IpadMini,903.63,2023-02-09
0000418,Samsung,galaxy12,914.91,2023-02-09
0000419,Nokia,Nk320,391.27,2023-02-09
0000420,Nokia,Nk320,262.32,2023-02-09
0000421,Samsung,galaxy12,787.0,2023-02-09
0000422,Apple,iphone12,448.95,2023-02-09
0000423,Samsung,watch320,647.13,2023-02-09
0000424,Samsung,galaxy12,241.81,2023-02-09
0000425,Apple,IpadMini,867.31,2023-02-09
0000426,Samsung,galaxy12,745.1,2023-02-09
0000427,Apple,Macbook512,841.92,2023-02-09
0000428,Samsung,watch320,306.3,2023-02-09
0000429,Apple,IpadMini,279.73,2023-02-09
0000430,Samsung,watch340,148.07,2023-02-09
0000431,Samsung,galaxy10,254.17,2023-02-09
0000432,Samsung,galaxy10,652.77,2023-02-09
0000433,Nokia,Nk320,320.88,2023-02-09
0000434,Apple,iphone12,240.15,2023-02-09
0000435,Apple,iphone13,436.8,2023-02-09
0000436,Apple,iphone12,472.62,2023-02-09
0000437,Apple,IpadMax,505.82,2023-02-09
0000438,Apple,iphon11,692.02,2023-02-09
0000439,Nokia,Nk320,723.05,2023-02-09
0000440,Nokia,Nk500,800.24,2023-02-09
0000441,Samsung,galaxy11,478.32,2023-02-09
0000442,Apple,iphoneSE,822.25,2023-02-09
0000443,Apple,IpadMini,519.82,2023-02-09
0000444,Nokia,Nk400,925.98,2023-02-09
0000445,Nokia,Nk400,600.18,2023-02-09
0000446,Nokia,Nk320,308.54,2023-02-09
0000447,Samsung,galaxy12,388.79,2023-02-09
0000448,Samsung,watch340,372.96,2023-02-09
0000449,Nokia,Nk320,127.97,2023-02-09
0000450,Apple,IpadMax,420.1,2023-02-09
0000451,Apple,iphon11,988.85,2023-02-09
0000452,Nokia,Nk500,427.1,2023-02-09
0000453,Nokia,Nk400,958.8,2023-02-09
0000454,Nokia,Nk500,801.96,2023-02-09
0000455,Nokia,Nk400,568.24,2023-02-09
0000456,Samsung,watch320,603.52,2023-02-09
0000457,Samsung,galaxy11,593.88,2023-02-09
0000458,Nokia,Nk320,584.2,2023-02-09
0000459,Samsung,watch340,312.79,2023-02-09
0000460,Nokia,Nk500,798.23,2023-02-09
0000461,Nokia,Nk500,885.59,2023-02-09
0000462,Apple,Macbook512,469.87,2023-02-09
0000463,Nokia,Nk500,367.64,2023-02-09
0000464,Apple,IpadMini,811.62,2023-02-09
0000465,Apple,iphone12,757.75,2023-02-09
0000466,Samsung,galaxy10,951.96,2023-02-09
0000467,Apple,laptop256,842.5,2023-02-09
0000468,Samsung,watch340,927.55,2023-02-09
0000469,Apple,iphone12,505.1,2023-02-09
0000470,Apple,Macbook512,869.12,2023-02-09
0000471,Nokia,Nk320,584.75,2023-02-09
0000472,Apple,iphoneSE,393.69,2023-02-09
0000473,Apple,IpadMax,421.77,2023-02-09
0000474,Apple,iphoneSE,889.42,2023-02-09
0000475,Samsung,watch340,251.25,2023-02-09
0000476,Nokia,Nk500,671.19,2023-02-09
0000477,Nokia,Nk400,985.12,2023-02-09
0000478,Apple,laptop256,212.09,2023-02-09
0000479,Nokia,Nk400,761.24,2023-02-09
0000480,Nokia,Nk320,822.2,2023-02-09
0000481,Apple,IpadMini,265.39,2023-02-09
0000482,Apple,IpadMax,346.16,2023-02-09
0000483,Nokia,Nk500,429.56,2023-02-09
0000484,Nokia,Nk500,302.1,2023-02-09
0000485,Nokia,Nk500,499.15,2023-02-09
0000486,Apple,iphoneSE,971.1,2023-02-09
0000487,Nokia,Nk400,531.21,2023-02-09
0000488,Apple,Macbook512,832.58,2023-02-09
0000489,Samsung,galaxy10,114.58,2023-02-09
0000490,Samsung,galaxy13,215.86,2023-02-09
0000491,Apple,IpadMax,685.76,2023-02-09
0000492,Apple,Macbook512,474.21,2023-02-09
0000493,Nokia,Nk500,482.73,2023-02-09
0000494,Samsung,galaxy11,125.52,2023-02-09
0000495,Apple,IpadMini,332.33,2023-02-09
0000496,Nokia,Nk400,144.11,2023-02-09
0000497,Apple,iphoneSE,672.93,2023-02-09
0000498,Nokia,Nk500,774.91,2023-02-09
0000499,Samsung,watch340,781.06,2023-02-09
0000500,Samsung,galaxy12,189.32,2023-02-09
0000501,Nokia,Nk320,244.37,2023-02-09
0000502,Nokia,Nk500,137.71,2023-02-09
0000503,Samsung,galaxy12,700.1,2023-02-09
0000504,Nokia,Nk400,590.33,2023-02-09
0000505,Samsung,galaxy13,883.08,2023-02-09
0000506,Apple,iphoneSE,561.73,2023-02-09
0000507,Samsung,galaxy11,219.05,2023-02-09
0000508,Samsung,galaxy12,179.57,2023-02-09
0000509,Apple,Macbook512,315.99,2023-02-09
0000510,Apple,iphon11,111.61,2023-02-09
0000511,Apple,laptop256,530.17,2023-02-09
0000512,Apple,iphone12,962.84,2023-02-09
0000513,Nokia,Nk320,915.66,2023-02-09
0000514,Nokia,Nk400,336.12,2023-02-09
0000515,Nokia,Nk500,478.78,2023-02-09
0000516,Apple,iphone12,221.25,2023-02-09
0000517,Samsung,galaxy12,517.49,2023-02-09
0000518,Apple,iphon11,987.42,2023-02-09
0000519,Samsung,galaxy12,677.5,2023-02-09
0000520,Apple,iphone13,752.82,2023-02-09
0000521,Apple,iphoneSE,975.47,2023-02-09
0000522,Samsung,galaxy12,310.82,2023-02-09
0000523,Apple,laptop256,437.57,2023-02-09
0000524,Nokia,Nk500,772.29,2023-02-09
0000525,Nokia,Nk400,971.66,2023-02-09
0000526,Nokia,Nk500,752.88,2023-02-09
0000527,Nokia,Nk400,328.78,2023-02-09
0000528,Samsung,galaxy11,767.23,2023-02-09
0000529,Samsung,galaxy10,698.25,2023-02-09
0000530,Samsung,galaxy12,751.35,2023-02-09
0000531,Samsung,galaxy12,375.08,2023-02-09
0000532,Apple,laptop256,106.61,2023-02-09
0000533,Nokia,Nk500,185.58,2023-02-09
0000534,Nokia,Nk400,283.38,2023-02-09
0000535,Nokia,Nk400,807.19,2023-02-09
0000536,Nokia,Nk320,400.93,2023-02-09
0000537,Nokia,Nk500,868.84,2023-02-09
0000538,Apple,IpadMini,751.98,2023-02-09
0000539,Apple,iphon11,491.55,2023-02-09
0000540,Nokia,Nk500,868.6,2023-02-09
0000541,Apple,laptop256,871.35,2023-02-09
0000542,Nokia,Nk500,768.36,2023-02-09
0000543,Nokia,Nk400,797.96,2023-02-09
0000544,Nokia,Nk400,868.3,2023-02-09
0000545,Nokia,Nk500,627.48,2023-02-09
0000546,Apple,laptop256,948.76,2023-02-09
0000547,Apple,iphoneSE,898.09,2023-02-09
0000548,Apple,iphone13,637.35,2023-02-09
0000549,Samsung,galaxy13,715.37,2023-02-09
0000550,Samsung,galaxy10,383.53,2023-02-09
0000551,Apple,iphone12,370.68,2023-02-09
0000552,Apple,laptop256,242.45,2023-02-09
0000553,Nokia,Nk500,351.8,2023-02-09
0000554,Samsung,galaxy10,923.29,2023-02-09
0000555,Nokia,Nk500,569.52,2023-02-09
0000556,Apple,iphoneSE,386.98,2023-02-09
0000557,Nokia,Nk320,343.79,2023-02-09
0000558,Samsung,galaxy13,800.07,2023-02-09
0000559,Apple,iphone12,542.0,2023-02-09
