orderid,brand_name,product_name,sales_ammount,sales_date
0000069,Apple,iphon11,314.78,2023-02-03
0000070,Nokia,Nk400,281.51,2023-02-03
0000071,Apple,iphone12,106.89,2023-02-03
0000072,Nokia,Nk400,197.49,2023-02-03
0000073,Apple,iphone13,516.83,2023-02-03
0000074,Samsung,galaxy10,604.27,2023-02-03
0000075,Apple,iphone12,527.89,2023-02-03
0000076,Apple,Macbook512,232.55,2023-02-03
0000077,Samsung,galaxy10,474.63,2023-02-03
0000078,Apple,iphone13,181.98,2023-02-03
0000079,Samsung,watch320,430.86,2023-02-03
0000080,Apple,IpadMini,476.53,2023-02-03
0000081,Nokia,Nk500,126.96,2023-02-03
0000082,Samsung,galaxy12,482.44,2023-02-03
0000083,Nokia,Nk320,459.74,2023-02-03
0000084,Samsung,galaxy11,724.13,2023-02-03
0000085,Apple,iphon11,766.68,2023-02-03
0000086,Nokia,Nk400,724.82,2023-02-03
0000087,Nokia,Nk500,502.33,2023-02-03
0000088,Samsung,galaxy11,219.33,2023-02-03
0000089,Nokia,Nk400,138.68,2023-02-03
0000090,Samsung,watch340,588.64,2023-02-03
0000091,Apple,IpadMax,736.94,2023-02-03
0000092,Samsung,watch340,832.25,2023-02-03
0000093,Samsung,watch320,717.29,2023-02-03
0000094,Apple,Macbook512,342.44,2023-02-03
0000095,Apple,laptop256,844.54,2023-02-03
0000096,Samsung,galaxy10,167.66,2023-02-03
0000097,Apple,iphone13,467.79,2023-02-03
0000098,Nokia,Nk320,927.4,2023-02-03
0000099,Nokia,Nk320,149.35,2023-02-03
0000100,Nokia,Nk500,835.48,2023-02-03
0000101,Apple,iphone12,686.36,2023-02-03
0000102,Samsung,watch320,122.76,2023-02-03
0000103,Apple,iphone12,727.26,2023-02-03
0000104,Apple,Macbook512,392.22,2023-02-03
0000105,Samsung,galaxy10,963.28,2023-02-03
0000106,Samsung,watch320,673.77,2023-02-03
0000107,Samsung,galaxy12,671.82,2023-02-03
0000108,Samsung,galaxy13,408.76,2023-02-03
0000109,Nokia,Nk500,544.16,2023-02-03
0000110,Apple,iphone13,207.2,2023-02-03
0000111,Samsung,galaxy12,999.03,2023-02-03
0000112,Samsung,watch320,305.88,2023-02-03
0000113,Apple,IpadMax,931.7,2023-02-03
0000114,Samsung,galaxy11,704.48,2023-02-03
0000115,Apple,laptop256,288.3,2023-02-03
0000116,Nokia,Nk500,794.57,2023-02-03
0000117,Apple,Macbook512,703.69,2023-02-03
0000118,Samsung,watch320,522.16,2023-02-03
0000119,Nokia,Nk400,844.34,2023-02-03
0000120,Nokia,Nk320,853.98,2023-02-03
0000121,Nokia,Nk400,110.28,2023-02-03
0000122,Apple,iphon11,249.04,2023-02-03
0000123,Samsung,watch340,114.47,2023-02-03
0000124,Samsung,galaxy10,618.23,2023-02-03
0000125,Apple,laptop256,710.52,2023-02-03
0000126,Apple,iphon11,537.18,2023-02-03
0000127,Samsung,galaxy10,360.58,2023-02-03
0000128,Nokia,Nk400,345.08,2023-02-03
0000129,Apple,Macbook512,794.23,2023-02-03
0000130,Samsung,watch340,352.01,2023-02-03
0000131,Apple,laptop256,533.67,2023-02-03
0000132,Apple,IpadMax,950.23,2023-02-03
0000133,Nokia,Nk400,814.06,2023-02-03
0000134,Samsung,watch320,506.33,2023-02-03
0000135,Apple,IpadMax,605.93,2023-02-03
0000136,Samsung,galaxy10,941.37,2023-02-03
0000137,Samsung,watch340,883.93,2023-02-03
0000138,Nokia,Nk320,605.44,2023-02-03
0000139,Apple,laptop256,872.3,2023-02-03
0000140,Apple,laptop256,419.49,2023-02-03
0000141,Samsung,galaxy10,383.36,2023-02-03
0000142,Nokia,Nk320,274.27,2023-02-03
0000143,Samsung,galaxy13,595.04,2023-02-03
0000144,Nokia,Nk400,635.32,2023-02-03
0000145,Samsung,galaxy11,128.67,2023-02-03
0000146,Apple,Macbook512,568.1,2023-02-03
0000147,Samsung,galaxy11,535.58,2023-02-03
0000148,Nokia,Nk500,718.59,2023-02-03
0000149,Samsung,galaxy13,678.62,2023-02-03
0000150,Samsung,galaxy11,437.74,2023-02-03
0000151,Apple,Macbook512,108.15,2023-02-03
0000152,Nokia,Nk500,244.93,2023-02-03
0000153,Samsung,watch320,131.55,2023-02-03
0000154,Samsung,galaxy10,137.98,2023-02-03
0000155,Nokia,Nk500,997.15,2023-02-03
0000156,Samsung,watch340,856.02,2023-02-03
0000157,Nokia,Nk400,812.02,2023-02-03
0000158,Apple,iphone12,564.16,2023-02-03
0000159,Apple,iphoneSE,866.15,2023-02-03
0000160,Samsung,galaxy13,711.22,2023-02-03
0000161,Apple,IpadMini,794.38,2023-02-03
0000162,Samsung,galaxy12,991.65,2023-02-03
0000163,Samsung,galaxy10,523.07,2023-02-03
0000164,Apple,iphone12,517.33,2023-02-03
0000165,Apple,iphoneSE,952.9,2023-02-03
0000166,Nokia,Nk320,670.54,2023-02-03
0000167,Nokia,Nk400,441.8,2023-02-03
0000168,Apple,iphone13,244.6,2023-02-03
0000169,Apple,iphone13,295.66,2023-02-03
0000170,Nokia,Nk320,804.47,2023-02-03
0000171,Apple,laptop256,269.07,2023-02-03
0000172,Nokia,Nk500,415.77,2023-02-03
0000173,Apple,Macbook512,958.16,2023-02-03
0000174,Samsung,galaxy13,815.81,2023-02-03
0000175,Apple,iphon11,453.86,2023-02-03
0000176,Samsung,galaxy12,519.23,2023-02-03
0000177,Apple,IpadMini,137.89,2023-02-03
0000178,Apple,laptop256,895.93,2023-02-03
0000179,Nokia,Nk500,866.91,2023-02-03
0000180,Apple,iphone12,306.02,2023-02-03
0000181,Samsung,galaxy11,722.5,2023-02-03
0000182,Nokia,Nk400,643.16,2023-02-03
0000183,Nokia,Nk320,853.63,2023-02-03
0000184,Samsung,watch340,787.49,2023-02-03
0000185,Samsung,galaxy10,733.29,2023-02-03
0000186,Apple,iphon11,776.44,2023-02-03
0000187,Apple,Macbook512,795.1,2023-02-03
0000188,Apple,iphon11,833.69,2023-02-03
0000189,Apple,IpadMini,497.0,2023-02-03
0000190,Samsung,watch320,741.19,2023-02-03
0000191,Samsung,watch340,272.71,2023-02-03
0000192,Samsung,watch320,454.62,2023-02-03
0000193,Apple,iphone13,669.58,2023-02-03
0000194,Nokia,Nk500,548.53,2023-02-03
0000195,Nokia,Nk320,973.64,2023-02-03
0000196,Samsung,galaxy12,405.42,2023-02-03
0000197,Apple,iphone13,673.26,2023-02-03
0000198,Nokia,Nk500,749.32,2023-02-03
0000199,Samsung,galaxy12,742.88,2023-02-03
0000200,Samsung,galaxy10,653.23,2023-02-03
0000201,Nokia,Nk320,510.82,2023-02-03
0000202,Samsung,galaxy13,191.88,2023-02-03
0000203,Samsung,galaxy12,434.45,2023-02-03
0000204,Samsung,galaxy10,964.94,2023-02-03
0000205,Apple,iphone13,432.84,2023-02-03
0000206,Apple,iphone13,222.92,2023-02-03
0000207,Samsung,galaxy12,913.43,2023-02-03
0000208,Samsung,galaxy13,849.24,2023-02-03
0000209,Samsung,galaxy13,733.7,2023-02-03
0000210,Nokia,Nk500,654.12,2023-02-03
0000211,Nokia,Nk400,707.15,2023-02-03
0000212,Samsung,galaxy10,417.4,2023-02-03
0000213,Samsung,watch340,391.55,2023-02-03
0000214,Samsung,galaxy11,408.22,2023-02-03
0000215,Nokia,Nk500,405.93,2023-02-03
0000216,Samsung,galaxy10,527.09,2023-02-03
0000217,Nokia,Nk500,744.82,2023-02-03
0000218,Nokia,Nk500,352.48,2023-02-03
0000219,Samsung,galaxy10,897.81,2023-02-03
0000220,Samsung,galaxy10,130.37,2023-02-03
0000221,Samsung,watch340,328.85,2023-02-03
0000222,Apple,iphoneSE,331.37,2023-02-03
0000223,Nokia,Nk400,409.95,2023-02-03
0000224,Nokia,Nk400,316.92,2023-02-03
0000225,Nokia,Nk320,513.52,2023-02-03
0000226,Samsung,galaxy11,643.66,2023-02-03
0000227,Apple,iphon11,999.59,2023-02-03
0000228,Nokia,Nk500,104.5,2023-02-03
0000229,Apple,laptop256,631.59,2023-02-03
0000230,Apple,IpadMax,555.87,2023-02-03
0000231,Samsung,galaxy10,210.16,2023-02-03
0000232,Samsung,watch320,606.23,2023-02-03
0000233,Apple,iphone12,162.91,2023-02-03
0000234,Apple,Macbook512,466.81,2023-02-03
0000235,Samsung,galaxy13,439.0,2023-02-03
0000236,Apple,Macbook512,970.36,2023-02-03
0000237,Apple,IpadMax,577.86,2023-02-03
0000238,Apple,iphone12,183.34,2023-02-03
0000239,Nokia,Nk320,448.34,2023-02-03
0000240,Nokia,Nk400,405.39,2023-02-03
0000241,Nokia,Nk320,984.24,2023-02-03
0000242,Apple,iphone12,964.17,2023-02-03
0000243,Samsung,galaxy11,293.39,2023-02-03
0000244,Samsung,galaxy13,371.5,2023-02-03
0000245,Samsung,galaxy13,370.28,2023-02-03
0000246,Samsung,galaxy11,639.67,2023-02-03
0000247,Nokia,Nk500,354.11,2023-02-03
0000248,Samsung,watch320,989.14,2023-02-03
0000249,Apple,IpadMini,576.37,2023-02-03
0000250,Nokia,Nk500,731.77,2023-02-03
0000251,Apple,IpadMax,949.2,2023-02-03
0000252,Apple,iphone12,362.01,2023-02-03
0000253,Apple,Macbook512,741.78,2023-02-03
0000254,Samsung,watch320,231.24,2023-02-03
0000255,Apple,Macbook512,720.12,2023-02-03
0000256,Nokia,Nk400,514.07,2023-02-03
0000257,Samsung,galaxy12,462.79,2023-02-03
0000258,Samsung,galaxy13,513.46,2023-02-03
0000259,Samsung,galaxy13,651.01,2023-02-03
0000260,Apple,laptop256,442.95,2023-02-03
0000261,Nokia,Nk400,462.34,2023-02-03
0000262,Samsung,watch320,681.86,2023-02-03
0000263,Samsung,watch320,133.26,2023-02-03
0000264,Samsung,galaxy10,178.35,2023-02-03
0000265,Apple,IpadMax,807.94,2023-02-03
0000266,Nokia,Nk320,650.94,2023-02-03
0000267,Nokia,Nk320,151.31,2023-02-03
0000268,Nokia,Nk320,171.63,2023-02-03
0000269,Apple,iphoneSE,474.05,2023-02-03
0000270,Samsung,watch320,941.19,2023-02-03
0000271,Nokia,Nk400,572.49,2023-02-03
0000272,Samsung,galaxy11,229.54,2023-02-03
0000273,Nokia,Nk500,450.39,2023-02-03
0000274,Nokia,Nk500,584.53,2023-02-03
0000275,Apple,iphoneSE,902.39,2023-02-03
0000276,Samsung,galaxy12,665.12,2023-02-03
0000277,Apple,IpadMini,441.44,2023-02-03
0000278,Apple,iphone13,789.39,2023-02-03
0000279,Apple,Macbook512,641.77,2023-02-03
0000280,Apple,Macbook512,600.51,2023-02-03
0000281,Samsung,galaxy10,849.67,2023-02-03
0000282,Samsung,galaxy11,491.1,2023-02-03
0000283,Nokia,Nk400,372.83,2023-02-03
0000284,Nokia,Nk320,671.56,2023-02-03
0000285,Apple,IpadMini,112.54,2023-02-03
0000286,Nokia,Nk400,227.83,2023-02-03
0000287,Nokia,Nk400,507.19,2023-02-03
0000288,Nokia,Nk500,513.11,2023-02-03
0000289,Nokia,Nk400,375.79,2023-02-03
0000290,Samsung,watch340,278.25,2023-02-03
0000291,Samsung,galaxy11,765.12,2023-02-03
0000292,Samsung,galaxy11,416.42,2023-02-03
0000293,Apple,iphone13,227.85,2023-02-03
0000294,Nokia,Nk500,556.71,2023-02-03
0000295,Apple,IpadMax,177.93,2023-02-03
0000296,Samsung,galaxy13,897.36,2023-02-03
0000297,Samsung,watch340,411.31,2023-02-03
0000298,Samsung,galaxy11,737.93,2023-02-03
0000299,Apple,laptop256,289.09,2023-02-03
0000300,Nokia,Nk320,449.38,2023-02-03
0000301,Apple,IpadMax,956.34,2023-02-03
0000302,Samsung,watch320,223.15,2023-02-03
0000303,Apple,iphon11,268.31,2023-02-03
0000304,Nokia,Nk400,344.57,2023-02-03
0000305,Samsung,galaxy12,249.14,2023-02-03
0000306,Apple,IpadMini,130.26,2023-02-03
0000307,Apple,iphoneSE,925.52,2023-02-03
0000308,Apple,iphone12,865.8,2023-02-03
0000309,Apple,iphone12,969.38,2023-02-03
0000310,Samsung,galaxy10,423.24,2023-02-03
0000311,Samsung,galaxy11,803.66,2023-02-03
0000312,Nokia,Nk400,475.24,2023-02-03
0000313,Apple,iphone13,927.78,2023-02-03
0000314,Nokia,Nk320,987.61,2023-02-03
0000315,Nokia,Nk320,270.83,2023-02-03
0000316,Nokia,Nk500,556.48,2023-02-03
0000317,Nokia,Nk320,230.33,2023-02-03
0000318,Samsung,watch320,980.82,2023-02-03
0000319,Nokia,Nk500,815.83,2023-02-03
0000320,Samsung,galaxy10,393.27,2023-02-03
0000321,Apple,IpadMax,271.48,2023-02-03
0000322,Samsung,watch320,428.93,2023-02-03
0000323,Samsung,galaxy13,187.07,2023-02-03
0000324,Apple,IpadMini,688.13,2023-02-03
0000325,Nokia,Nk320,265.2,2023-02-03
0000326,Apple,Macbook512,518.26,2023-02-03
0000327,Nokia,Nk320,137.07,2023-02-03
0000328,Apple,iphon11,177.24,2023-02-03
0000329,Nokia,Nk400,714.58,2023-02-03
0000330,Apple,iphone12,125.14,2023-02-03
0000331,Samsung,watch320,122.0,2023-02-03
0000332,Nokia,Nk400,476.39,2023-02-03
0000333,Samsung,galaxy12,627.49,2023-02-03
0000334,Samsung,watch320,486.53,2023-02-03
0000335,Nokia,Nk500,143.26,2023-02-03
0000336,Apple,Macbook512,463.41,2023-02-03
0000337,Apple,iphon11,196.73,2023-02-03
0000338,Nokia,Nk320,292.98,2023-02-03
0000339,Apple,iphone12,154.58,2023-02-03
0000340,Apple,IpadMax,273.78,2023-02-03
0000341,Nokia,Nk500,412.85,2023-02-03
0000342,Apple,iphon11,139.57,2023-02-03
0000343,Samsung,galaxy12,647.96,2023-02-03
0000344,Samsung,galaxy13,947.99,2023-02-03
0000345,Samsung,watch340,445.88,2023-02-03
0000346,Nokia,Nk500,158.66,2023-02-03
0000347,Nokia,Nk500,556.58,2023-02-03
0000348,Apple,iphon11,529.71,2023-02-03
0000349,Samsung,galaxy11,482.49,2023-02-03
0000350,Samsung,galaxy11,951.14,2023-02-03
0000351,Samsung,galaxy12,169.85,2023-02-03
0000352,Samsung,galaxy10,907.01,2023-02-03
0000353,Apple,IpadMini,297.3,2023-02-03
0000354,Apple,iphoneSE,226.36,2023-02-03
0000355,Nokia,Nk320,864.69,2023-02-03
0000356,Nokia,Nk400,830.17,2023-02-03
0000357,Nokia,Nk320,940.43,2023-02-03
0000358,Apple,iphone13,810.0,2023-02-03
0000359,Nokia,Nk400,321.22,2023-02-03
0000360,Samsung,watch320,367.9,2023-02-03
0000361,Apple,Macbook512,313.98,2023-02-03
0000362,Samsung,galaxy12,286.5,2023-02-03
0000363,Samsung,watch320,790.21,2023-02-03
0000364,Apple,iphoneSE,198.26,2023-02-03
0000365,Nokia,Nk400,317.36,2023-02-03
0000366,Nokia,Nk500,689.23,2023-02-03
0000367,Nokia,Nk500,247.62,2023-02-03
0000368,Nokia,Nk500,648.41,2023-02-03
0000369,Samsung,galaxy10,683.42,2023-02-03
0000370,Samsung,galaxy13,442.17,2023-02-03
0000371,Apple,iphone12,269.1,2023-02-03
0000372,Nokia,Nk500,641.19,2023-02-03
0000373,Apple,iphoneSE,951.6,2023-02-03
0000374,Samsung,galaxy13,756.53,2023-02-03
0000375,Nokia,Nk500,371.88,2023-02-03
0000376,Apple,iphone12,221.53,2023-02-03
0000377,Samsung,galaxy12,420.04,2023-02-03
0000378,Nokia,Nk500,739.85,2023-02-03
0000379,Nokia,Nk320,100.12,2023-02-03
0000380,Samsung,galaxy10,368.06,2023-02-03
0000381,Nokia,Nk320,160.45,2023-02-03
0000382,Samsung,galaxy12,204.33,2023-02-03
0000383,Samsung,galaxy10,354.43,2023-02-03
0000384,Nokia,Nk320,802.64,2023-02-03
0000385,Nokia,Nk320,127.21,2023-02-03
0000386,Apple,IpadMini,774.06,2023-02-03
0000387,Nokia,Nk320,845.44,2023-02-03
0000388,Apple,Macbook512,607.58,2023-02-03
0000389,Samsung,watch320,323.95,2023-02-03
0000390,Apple,iphone12,168.02,2023-02-03
0000391,Apple,iphon11,948.56,2023-02-03
0000392,Samsung,galaxy11,541.82,2023-02-03
0000393,Apple,iphoneSE,821.82,2023-02-03
0000394,Apple,laptop256,851.34,2023-02-03
0000395,Apple,iphone13,258.22,2023-02-03
0000396,Samsung,galaxy13,570.34,2023-02-03
0000397,Apple,IpadMini,974.69,2023-02-03
0000398,Nokia,Nk320,115.61,2023-02-03
0000399,Samsung,watch320,336.23,2023-02-03
0000400,Samsung,galaxy11,797.36,2023-02-03
0000401,Samsung,watch340,933.13,2023-02-03
0000402,Nokia,Nk500,259.45,2023-02-03
0000403,Samsung,galaxy13,515.04,2023-02-03
0000404,Samsung,galaxy10,766.41,2023-02-03
0000405,Apple,iphoneSE,140.3,2023-02-03
0000406,Nokia,Nk320,347.11,2023-02-03
0000407,Apple,IpadMax,973.99,2023-02-03
0000408,Nokia,Nk320,987.58,2023-02-03
0000409,Apple,iphone12,531.93,2023-02-03
0000410,Nokia,Nk500,251.68,2023-02-03
0000411,Nokia,Nk400,420.9,2023-02-03
0000412,Nokia,Nk500,562.76,2023-02-03
0000413,Samsung,galaxy12,912.92,2023-02-03
0000414,Apple,IpadMini,863.68,2023-02-03
0000415,Samsung,galaxy13,831.32,2023-02-03
0000416,Samsung,galaxy12,607.81,2023-02-03
0000417,Apple,IpadMini,375.87,2023-02-03
0000418,Apple,iphone12,272.17,2023-02-03
0000419,Apple,iphoneSE,213.7,2023-02-03
0000420,Nokia,Nk400,550.14,2023-02-03
0000421,Samsung,galaxy12,745.9,2023-02-03
0000422,Nokia,Nk500,438.65,2023-02-03
0000423,Samsung,galaxy12,183.34,2023-02-03
0000424,Nokia,Nk500,717.83,2023-02-03
0000425,Samsung,watch320,125.1,2023-02-03
0000426,Samsung,galaxy11,197.09,2023-02-03
0000427,Apple,iphone12,425.61,2023-02-03
0000428,Nokia,Nk320,220.07,2023-02-03
0000429,Samsung,galaxy12,314.0,2023-02-03
0000430,Apple,iphone13,817.04,2023-02-03
0000431,Apple,iphoneSE,347.53,2023-02-03
0000432,Samsung,watch320,217.48,2023-02-03
0000433,Nokia,Nk500,813.31,2023-02-03
0000434,Apple,iphon11,313.27,2023-02-03
0000435,Nokia,Nk400,380.11,2023-02-03
0000436,Apple,IpadMax,238.92,2023-02-03
0000437,Nokia,Nk400,622.26,2023-02-03
0000438,Apple,iphone13,235.24,2023-02-03
0000439,Nokia,Nk500,386.45,2023-02-03
0000440,Samsung,watch340,209.98,2023-02-03
0000441,Apple,iphone13,303.98,2023-02-03
0000442,Nokia,Nk320,456.26,2023-02-03
0000443,Samsung,watch340,928.83,2023-02-03
0000444,Samsung,galaxy12,709.75,2023-02-03
0000445,Samsung,galaxy11,373.06,2023-02-03
0000446,Nokia,Nk320,869.97,2023-02-03
0000447,Samsung,galaxy13,532.18,2023-02-03
0000448,Apple,Macbook512,922.63,2023-02-03
0000449,Nokia,Nk500,900.93,2023-02-03
0000450,Apple,iphone12,512.42,2023-02-03
0000451,Samsung,galaxy11,191.85,2023-02-03
0000452,Samsung,galaxy10,550.5,2023-02-03
0000453,Nokia,Nk320,282.28,2023-02-03
0000454,Samsung,galaxy11,690.11,2023-02-03
0000455,Apple,IpadMax,735.41,2023-02-03
0000456,Apple,iphoneSE,770.45,2023-02-03
0000457,Apple,iphon11,446.56,2023-02-03
0000458,Samsung,galaxy12,321.36,2023-02-03
0000459,Nokia,Nk500,604.75,2023-02-03
0000460,Apple,iphone13,125.55,2023-02-03
0000461,Apple,IpadMini,280.42,2023-02-03
0000462,Apple,laptop256,571.96,2023-02-03
0000463,Apple,iphone13,448.19,2023-02-03
0000464,Apple,Macbook512,865.73,2023-02-03
0000465,Apple,IpadMini,153.55,2023-02-03
0000466,Nokia,Nk500,446.71,2023-02-03
0000467,Samsung,galaxy13,859.69,2023-02-03
0000468,Apple,iphone13,500.33,2023-02-03
0000469,Apple,iphone12,704.38,2023-02-03
0000470,Nokia,Nk400,586.92,2023-02-03
0000471,Nokia,Nk400,712.34,2023-02-03
0000472,Apple,iphon11,740.01,2023-02-03
0000473,Nokia,Nk320,367.61,2023-02-03
0000474,Samsung,watch340,144.86,2023-02-03
0000475,Apple,iphon11,994.62,2023-02-03
0000476,Apple,iphone13,622.83,2023-02-03
0000477,Samsung,galaxy12,726.79,2023-02-03
0000478,Samsung,galaxy11,662.55,2023-02-03
0000479,Samsung,galaxy11,737.34,2023-02-03
0000480,Nokia,Nk400,329.28,2023-02-03
0000481,Samsung,watch340,524.9,2023-02-03
0000482,Apple,IpadMax,689.13,2023-02-03
0000483,Samsung,galaxy13,106.6,2023-02-03
0000484,Nokia,Nk500,245.11,2023-02-03
0000485,Samsung,watch340,295.6,2023-02-03
0000486,Apple,iphon11,506.45,2023-02-03
0000487,Apple,iphone13,518.45,2023-02-03
0000488,Samsung,galaxy10,143.48,2023-02-03
0000489,Apple,IpadMax,828.55,2023-02-03
0000490,Apple,iphone12,510.22,2023-02-03
0000491,Apple,iphone13,433.77,2023-02-03
0000492,Nokia,Nk320,188.49,2023-02-03
0000493,Apple,iphoneSE,988.29,2023-02-03
0000494,Samsung,galaxy13,482.42,2023-02-03
0000495,Nokia,Nk500,277.2,2023-02-03
0000496,Nokia,Nk320,769.44,2023-02-03
0000497,Apple,iphoneSE,985.31,2023-02-03
0000498,Nokia,Nk320,946.56,2023-02-03
0000499,Samsung,watch340,144.22,2023-02-03
0000500,Nokia,Nk320,231.65,2023-02-03
0000501,Apple,Macbook512,710.43,2023-02-03
0000502,Samsung,galaxy10,709.75,2023-02-03
0000503,Samsung,watch320,761.58,2023-02-03
0000504,Samsung,watch340,363.45,2023-02-03
0000505,Samsung,watch320,753.69,2023-02-03
0000506,Nokia,Nk500,581.75,2023-02-03
0000507,Nokia,Nk500,915.14,2023-02-03
0000508,Nokia,Nk500,657.55,2023-02-03
0000509,Nokia,Nk400,714.46,2023-02-03
0000510,Samsung,galaxy10,979.24,2023-02-03
0000511,Nokia,Nk320,266.95,2023-02-03
0000512,Apple,iphone13,175.15,2023-02-03
0000513,Samsung,watch320,732.36,2023-02-03
0000514,Apple,iphon11,286.34,2023-02-03
0000515,Samsung,galaxy11,303.09,2023-02-03
0000516,Apple,IpadMax,171.07,2023-02-03
0000517,Samsung,galaxy10,881.07,2023-02-03
0000518,Nokia,Nk320,949.95,2023-02-03
0000519,Samsung,galaxy11,680.24,2023-02-03
0000520,Apple,iphone12,151.54,2023-02-03
0000521,Apple,laptop256,212.32,2023-02-03
0000522,Apple,iphoneSE,298.71,2023-02-03
0000523,Nokia,Nk400,368.58,2023-02-03
0000524,Apple,IpadMini,336.91,2023-02-03
0000525,Apple,Macbook512,930.19,2023-02-03
0000526,Apple,iphon11,346.82,2023-02-03
0000527,Apple,iphone12,553.43,2023-02-03
0000528,Nokia,Nk320,408.64,2023-02-03
0000529,Nokia,Nk400,576.23,2023-02-03
0000530,Apple,IpadMini,305.29,2023-02-03
0000531,Apple,IpadMax,690.83,2023-02-03
0000532,Nokia,Nk500,491.62,2023-02-03
0000533,Samsung,watch320,623.07,2023-02-03
0000534,Samsung,galaxy13,975.12,2023-02-03
0000535,Apple,iphone13,348.96,2023-02-03
0000536,Nokia,Nk320,117.48,2023-02-03
0000537,Nokia,Nk500,889.63,2023-02-03
0000538,Apple,IpadMini,603.66,2023-02-03
0000539,Nokia,Nk500,483.99,2023-02-03
0000540,Apple,laptop256,872.61,2023-02-03
0000541,Samsung,watch340,581.32,2023-02-03
0000542,Samsung,galaxy13,321.8,2023-02-03
0000543,Nokia,Nk400,543.83,2023-02-03
0000544,Nokia,Nk500,858.88,2023-02-03
0000545,Nokia,Nk500,141.67,2023-02-03
0000546,Apple,Macbook512,573.57,2023-02-03
0000547,Nokia,Nk400,509.93,2023-02-03
0000548,Samsung,watch320,567.02,2023-02-03
0000549,Apple,IpadMax,357.43,2023-02-03
0000550,Samsung,galaxy11,762.95,2023-02-03
0000551,Samsung,watch340,607.93,2023-02-03
0000552,Apple,iphone12,459.64,2023-02-03
0000553,Nokia,Nk500,484.19,2023-02-03
0000554,Nokia,Nk500,687.31,2023-02-03
0000555,Samsung,watch320,706.91,2023-02-03
0000556,Nokia,Nk320,834.42,2023-02-03
0000557,Apple,iphoneSE,236.67,2023-02-03
0000558,Nokia,Nk500,742.94,2023-02-03
