orderid,brand_name,product_name,sales_ammount,sales_date
0000302,Apple,laptop256,418.99,2023-02-10
0000303,Apple,iphoneSE,715.85,2023-02-10
0000304,Samsung,galaxy12,569.69,2023-02-10
0000305,Samsung,watch320,167.62,2023-02-10
0000306,Samsung,watch320,791.95,2023-02-10
0000307,Samsung,watch320,934.28,2023-02-10
0000308,Samsung,watch320,681.94,2023-02-10
0000309,Samsung,galaxy11,619.4,2023-02-10
0000310,Nokia,Nk500,576.82,2023-02-10
0000311,Nokia,Nk320,302.78,2023-02-10
0000312,Samsung,watch320,595.09,2023-02-10
0000313,Nokia,Nk400,805.53,2023-02-10
0000314,Nokia,Nk400,792.54,2023-02-10
0000315,Samsung,galaxy12,901.09,2023-02-10
0000316,Samsung,galaxy11,350.13,2023-02-10
0000317,Samsung,watch340,900.48,2023-02-10
0000318,Nokia,Nk320,545.53,2023-02-10
0000319,Samsung,galaxy13,226.2,2023-02-10
0000320,Nokia,Nk400,319.62,2023-02-10
0000321,Samsung,galaxy13,201.67,2023-02-10
0000322,Apple,iphoneSE,229.5,2023-02-10
0000323,Apple,iphon11,604.35,2023-02-10
0000324,Samsung,galaxy12,734.37,2023-02-10
0000325,Apple,iphone13,141.71,2023-02-10
0000326,Apple,IpadMax,440.63,2023-02-10
0000327,Samsung,galaxy13,270.16,2023-02-10
0000328,Apple,IpadMini,972.23,2023-02-10
0000329,Nokia,Nk320,804.88,2023-02-10
0000330,Samsung,galaxy12,851.59,2023-02-10
0000331,Nokia,Nk320,342.76,2023-02-10
0000332,Apple,Macbook512,713.95,2023-02-10
0000333,Nokia,Nk500,663.18,2023-02-10
0000334,Apple,iphone12,574.4,2023-02-10
0000335,Apple,iphone13,427.07,2023-02-10
0000336,Nokia,Nk500,672.24,2023-02-10
0000337,Samsung,galaxy10,221.99,2023-02-10
0000338,Samsung,galaxy12,602.32,2023-02-10
0000339,Apple,laptop256,487.64,2023-02-10
0000340,Apple,IpadMini,872.37,2023-02-10
0000341,Nokia,Nk500,829.78,2023-02-10
0000342,Nokia,Nk400,593.77,2023-02-10
0000343,Nokia,Nk500,748.25,2023-02-10
0000344,Samsung,galaxy12,766.56,2023-02-10
0000345,Nokia,Nk500,176.28,2023-02-10
0000346,Nokia,Nk320,266.07,2023-02-10
0000347,Apple,iphone13,718.16,2023-02-10
0000348,Apple,iphone12,315.07,2023-02-10
0000349,Samsung,watch340,214.65,2023-02-10
0000350,Nokia,Nk320,682.24,2023-02-10
0000351,Apple,iphon11,892.41,2023-02-10
0000352,Nokia,Nk500,707.12,2023-02-10
0000353,Nokia,Nk400,844.83,2023-02-10
0000354,Nokia,Nk320,429.17,2023-02-10
0000355,Nokia,Nk500,355.87,2023-02-10
0000356,Samsung,galaxy12,890.03,2023-02-10
0000357,Apple,laptop256,533.94,2023-02-10
0000358,Nokia,Nk500,717.64,2023-02-10
0000359,Apple,IpadMax,905.71,2023-02-10
0000360,Nokia,Nk500,104.93,2023-02-10
0000361,Nokia,Nk320,192.85,2023-02-10
0000362,Nokia,Nk400,698.21,2023-02-10
0000363,Samsung,watch340,140.58,2023-02-10
0000364,Samsung,galaxy11,361.68,2023-02-10
0000365,Nokia,Nk500,542.85,2023-02-10
0000366,Samsung,galaxy13,646.08,2023-02-10
0000367,Samsung,watch320,887.54,2023-02-10
0000368,Samsung,watch340,703.9,2023-02-10
0000369,Nokia,Nk320,613.63,2023-02-10
0000370,Nokia,Nk500,906.36,2023-02-10
0000371,Apple,IpadMini,511.02,2023-02-10
0000372,Apple,laptop256,883.43,2023-02-10
0000373,Samsung,watch340,647.85,2023-02-10
0000374,Apple,IpadMax,464.42,2023-02-10
0000375,Apple,laptop256,520.37,2023-02-10
0000376,Samsung,watch320,127.87,2023-02-10
0000377,Apple,iphone13,535.47,2023-02-10
0000378,Apple,iphon11,527.76,2023-02-10
0000379,Apple,iphon11,682.15,2023-02-10
0000380,Apple,iphone13,971.65,2023-02-10
0000381,Samsung,galaxy10,875.63,2023-02-10
0000382,Apple,IpadMax,921.33,2023-02-10
0000383,Apple,IpadMini,709.18,2023-02-10
0000384,Nokia,Nk320,337.15,2023-02-10
0000385,Nokia,Nk400,322.28,2023-02-10
0000386,Apple,IpadMax,705.29,2023-02-10
0000387,Samsung,watch320,292.21,2023-02-10
0000388,Nokia,Nk320,152.7,2023-02-10
0000389,Nokia,Nk320,260.32,2023-02-10
0000390,Nokia,Nk500,558.61,2023-02-10
0000391,Nokia,Nk320,201.36,2023-02-10
0000392,Nokia,Nk500,872.7,2023-02-10
0000393,Apple,IpadMax,690.66,2023-02-10
0000394,Samsung,watch340,239.52,2023-02-10
0000395,Nokia,Nk400,972.15,2023-02-10
0000396,Nokia,Nk500,765.1,2023-02-10
0000397,Nokia,Nk400,815.83,2023-02-10
0000398,Apple,Macbook512,226.54,2023-02-10
0000399,Nokia,Nk400,326.73,2023-02-10
0000400,Nokia,Nk400,939.64,2023-02-10
0000401,Nokia,Nk500,163.31,2023-02-10
0000402,Samsung,galaxy13,293.32,2023-02-10
0000403,Apple,Macbook512,873.16,2023-02-10
0000404,Samsung,galaxy11,298.38,2023-02-10
0000405,Apple,iphone13,985.74,2023-02-10
0000406,Apple,iphone13,554.52,2023-02-10
0000407,Nokia,Nk320,569.84,2023-02-10
0000408,Nokia,Nk400,493.06,2023-02-10
0000409,Nokia,Nk500,379.98,2023-02-10
0000410,Samsung,galaxy13,809.46,2023-02-10
0000411,Apple,laptop256,671.55,2023-02-10
0000412,Samsung,galaxy13,897.29,2023-02-10
0000413,Apple,IpadMini,171.87,2023-02-10
0000414,Nokia,Nk400,765.35,2023-02-10
0000415,Samsung,watch320,150.9,2023-02-10
0000416,Samsung,watch340,120.65,2023-02-10
0000417,Samsung,galaxy10,899.07,2023-02-10
0000418,Nokia,Nk400,814.3,2023-02-10
0000419,Samsung,watch320,420.69,2023-02-10
0000420,Apple,iphone13,258.13,2023-02-10
0000421,Samsung,watch340,491.99,2023-02-10
0000422,Apple,IpadMax,495.65,2023-02-10
0000423,Nokia,Nk400,421.84,2023-02-10
0000424,Nokia,Nk320,227.91,2023-02-10
0000425,Nokia,Nk500,588.21,2023-02-10
0000426,Samsung,galaxy13,958.53,2023-02-10
0000427,Apple,IpadMini,895.4,2023-02-10
0000428,Apple,iphone13,386.15,2023-02-10
0000429,Samsung,galaxy12,596.49,2023-02-10
0000430,Nokia,Nk400,433.83,2023-02-10
0000431,Samsung,galaxy10,979.44,2023-02-10
0000432,Nokia,Nk320,273.08,2023-02-10
0000433,Nokia,Nk320,314.27,2023-02-10
0000434,Nokia,Nk320,605.71,2023-02-10
0000435,Samsung,watch320,465.57,2023-02-10
0000436,Nokia,Nk500,972.46,2023-02-10
0000437,Apple,iphoneSE,565.76,2023-02-10
0000438,Apple,laptop256,401.43,2023-02-10
0000439,Apple,iphoneSE,920.13,2023-02-10
0000440,Apple,iphone13,477.71,2023-02-10
0000441,Samsung,galaxy12,648.88,2023-02-10
0000442,Samsung,galaxy11,158.47,2023-02-10
0000443,Apple,IpadMax,182.16,2023-02-10
0000444,Samsung,galaxy10,779.1,2023-02-10
0000445,Nokia,Nk500,368.24,2023-02-10
0000446,Apple,Macbook512,888.1,2023-02-10
0000447,Nokia,Nk400,707.38,2023-02-10
0000448,Nokia,Nk400,737.94,2023-02-10
0000449,Samsung,galaxy10,717.94,2023-02-10
0000450,Samsung,galaxy13,917.83,2023-02-10
0000451,Nokia,Nk320,396.71,2023-02-10
0000452,Nokia,Nk400,911.56,2023-02-10
0000453,Samsung,watch340,299.52,2023-02-10
0000454,Samsung,galaxy10,630.69,2023-02-10
0000455,Apple,laptop256,401.05,2023-02-10
0000456,Samsung,galaxy13,311.68,2023-02-10
0000457,Nokia,Nk400,596.75,2023-02-10
0000458,Nokia,Nk320,786.42,2023-02-10
0000459,Samsung,watch320,854.34,2023-02-10
0000460,Nokia,Nk400,248.84,2023-02-10
0000461,Apple,IpadMax,403.19,2023-02-10
0000462,Apple,iphone13,281.72,2023-02-10
0000463,Samsung,galaxy10,192.74,2023-02-10
0000464,Nokia,Nk500,649.53,2023-02-10
0000465,Nokia,Nk320,604.68,2023-02-10
0000466,Apple,iphone13,526.47,2023-02-10
0000467,Apple,laptop256,761.24,2023-02-10
0000468,Nokia,Nk320,909.98,2023-02-10
0000469,Apple,Macbook512,258.41,2023-02-10
0000470,Nokia,Nk500,989.88,2023-02-10
0000471,Apple,laptop256,284.34,2023-02-10
0000472,Nokia,Nk500,970.64,2023-02-10
0000473,Apple,Macbook512,771.01,2023-02-10
0000474,Samsung,galaxy12,522.3,2023-02-10
0000475,Samsung,galaxy10,454.38,2023-02-10
0000476,Samsung,galaxy13,167.17,2023-02-10
0000477,Apple,Macbook512,935.74,2023-02-10
0000478,Samsung,galaxy13,117.81,2023-02-10
0000479,Samsung,galaxy10,968.29,2023-02-10
0000480,Nokia,Nk400,754.4,2023-02-10
0000481,Samsung,watch340,129.43,2023-02-10
0000482,Nokia,Nk500,948.37,2023-02-10
0000483,Apple,iphone12,209.52,2023-02-10
0000484,Nokia,Nk500,460.7,2023-02-10
0000485,Apple,iphone13,238.13,2023-02-10
0000486,Apple,iphone12,505.84,2023-02-10
0000487,Samsung,watch320,757.35,2023-02-10
0000488,Apple,IpadMax,281.37,2023-02-10
0000489,Apple,iphoneSE,566.73,2023-02-10
0000490,Samsung,galaxy10,876.18,2023-02-10
0000491,Apple,IpadMax,247.9,2023-02-10
0000492,Samsung,watch320,361.37,2023-02-10
0000493,Nokia,Nk320,527.85,2023-02-10
0000494,Nokia,Nk320,570.37,2023-02-10
0000495,Apple,iphon11,722.79,2023-02-10
0000496,Samsung,galaxy13,118.74,2023-02-10
0000497,Apple,iphon11,202.57,2023-02-10
0000498,Nokia,Nk400,318.91,2023-02-10
0000499,Samsung,watch340,596.44,2023-02-10
0000500,Nokia,Nk400,940.03,2023-02-10
0000501,Nokia,Nk320,800.45,2023-02-10
0000502,Apple,Macbook512,536.2,2023-02-10
0000503,Nokia,Nk500,360.49,2023-02-10
0000504,Nokia,Nk320,717.07,2023-02-10
0000505,Nokia,Nk400,599.21,2023-02-10
0000506,Apple,iphon11,701.79,2023-02-10
0000507,Samsung,galaxy10,825.65,2023-02-10
0000508,Nokia,Nk400,516.97,2023-02-10
0000509,Nokia,Nk320,720.51,2023-02-10
0000510,Apple,iphoneSE,972.59,2023-02-10
0000511,Samsung,galaxy11,917.18,2023-02-10
0000512,Samsung,galaxy12,134.55,2023-02-10
0000513,Samsung,galaxy12,277.9,2023-02-10
0000514,Samsung,galaxy12,375.25,2023-02-10
0000515,Apple,laptop256,401.45,2023-02-10
0000516,Apple,IpadMini,356.76,2023-02-10
0000517,Nokia,Nk400,353.34,2023-02-10
0000518,Apple,iphoneSE,354.2,2023-02-10
0000519,Apple,Macbook512,449.61,2023-02-10
0000520,Nokia,Nk320,705.7,2023-02-10
0000521,Nokia,Nk500,394.33,2023-02-10
0000522,Nokia,Nk500,741.59,2023-02-10
0000523,Samsung,galaxy10,490.67,2023-02-10
0000524,Apple,laptop256,771.62,2023-02-10
0000525,Samsung,watch320,159.3,2023-02-10
0000526,Samsung,watch340,583.1,2023-02-10
0000527,Samsung,galaxy11,473.57,2023-02-10
0000528,Apple,IpadMini,306.04,2023-02-10
0000529,Samsung,galaxy10,568.81,2023-02-10
0000530,Samsung,watch320,920.2,2023-02-10
0000531,Apple,IpadMini,781.39,2023-02-10
0000532,Apple,IpadMini,721.38,2023-02-10
0000533,Samsung,watch340,696.92,2023-02-10
0000534,Nokia,Nk320,383.01,2023-02-10
0000535,Nokia,Nk400,727.12,2023-02-10
0000536,Nokia,Nk320,359.32,2023-02-10
0000537,Nokia,Nk320,337.04,2023-02-10
0000538,Nokia,Nk320,356.46,2023-02-10
0000539,Apple,iphoneSE,297.5,2023-02-10
0000540,Samsung,watch340,124.85,2023-02-10
0000541,Nokia,Nk500,882.91,2023-02-10
0000542,Samsung,galaxy13,556.4,2023-02-10
0000543,Samsung,galaxy12,147.93,2023-02-10
0000544,Apple,IpadMini,296.9,2023-02-10
0000545,Samsung,watch320,588.24,2023-02-10
0000546,Samsung,galaxy11,204.73,2023-02-10
0000547,Samsung,watch320,241.11,2023-02-10
0000548,Nokia,Nk320,312.31,2023-02-10
0000549,Apple,iphoneSE,955.4,2023-02-10
0000550,Apple,iphone12,376.29,2023-02-10
0000551,Apple,iphon11,242.57,2023-02-10
0000552,Apple,iphoneSE,801.18,2023-02-10
0000553,Apple,iphone12,878.72,2023-02-10
0000554,Samsung,galaxy10,387.48,2023-02-10
0000555,Samsung,galaxy10,315.28,2023-02-10
0000556,Samsung,watch340,874.22,2023-02-10
0000557,Samsung,watch340,397.61,2023-02-10
0000558,Nokia,Nk500,565.81,2023-02-10
0000559,Nokia,Nk400,445.51,2023-02-10
