orderid,brand_name,product_name,sales_ammount,sales_date
0000085,Samsung,galaxy10,321.24,2023-02-02
0000086,Nokia,Nk320,141.19,2023-02-02
0000087,Samsung,watch320,835.81,2023-02-02
0000088,Samsung,galaxy12,528.96,2023-02-02
0000089,Nokia,Nk500,707.04,2023-02-02
0000090,Samsung,galaxy10,107.35,2023-02-02
0000091,Apple,iphoneSE,397.53,2023-02-02
0000092,Samsung,galaxy13,657.06,2023-02-02
0000093,Apple,iphone12,203.93,2023-02-02
0000094,Apple,Macbook512,642.03,2023-02-02
0000095,Apple,IpadMax,801.88,2023-02-02
0000096,Apple,IpadMax,675.7,2023-02-02
0000097,Nokia,Nk320,499.2,2023-02-02
0000098,Apple,iphon11,828.59,2023-02-02
0000099,Samsung,watch320,940.25,2023-02-02
0000100,Samsung,galaxy10,589.35,2023-02-02
0000101,Samsung,watch340,629.1,2023-02-02
0000102,Nokia,Nk500,378.91,2023-02-02
0000103,Samsung,galaxy10,499.95,2023-02-02
0000104,Samsung,watch320,458.97,2023-02-02
0000105,Apple,laptop256,652.89,2023-02-02
0000106,Apple,Macbook512,368.76,2023-02-02
0000107,Nokia,Nk320,741.67,2023-02-02
0000108,Apple,iphoneSE,990.65,2023-02-02
0000109,Nokia,Nk400,281.83,2023-02-02
0000110,Apple,iphone13,522.84,2023-02-02
0000111,Apple,laptop256,408.0,2023-02-02
0000112,Samsung,galaxy13,476.24,2023-02-02
0000113,Apple,iphoneSE,784.95,2023-02-02
0000114,Samsung,galaxy11,816.27,2023-02-02
0000115,Samsung,galaxy10,255.26,2023-02-02
0000116,Samsung,galaxy11,898.26,2023-02-02
0000117,Nokia,Nk400,105.48,2023-02-02
0000118,Nokia,Nk320,707.42,2023-02-02
0000119,Samsung,galaxy12,903.64,2023-02-02
0000120,Samsung,galaxy13,945.52,2023-02-02
0000121,Apple,Macbook512,577.11,2023-02-02
0000122,Samsung,galaxy13,145.84,2023-02-02
0000123,Samsung,watch340,161.9,2023-02-02
0000124,Samsung,galaxy10,662.61,2023-02-02
0000125,Nokia,Nk500,292.22,2023-02-02
0000126,Apple,iphoneSE,216.37,2023-02-02
0000127,Nokia,Nk500,712.54,2023-02-02
0000128,Apple,iphon11,468.73,2023-02-02
0000129,Apple,IpadMini,928.63,2023-02-02
0000130,Samsung,watch340,112.92,2023-02-02
0000131,Nokia,Nk320,689.47,2023-02-02
0000132,Apple,iphone12,895.41,2023-02-02
0000133,Apple,iphoneSE,879.48,2023-02-02
0000134,Apple,iphone12,874.13,2023-02-02
0000135,Samsung,watch340,696.16,2023-02-02
0000136,Nokia,Nk400,933.15,2023-02-02
0000137,Apple,iphone12,674.83,2023-02-02
0000138,Apple,Macbook512,906.69,2023-02-02
0000139,Nokia,Nk320,764.5,2023-02-02
0000140,Apple,iphon11,252.58,2023-02-02
0000141,Apple,laptop256,431.06,2023-02-02
0000142,Nokia,Nk320,486.16,2023-02-02
0000143,Nokia,Nk400,342.29,2023-02-02
0000144,Samsung,galaxy13,306.28,2023-02-02
0000145,Nokia,Nk400,885.0,2023-02-02
0000146,Nokia,Nk400,739.37,2023-02-02
0000147,Nokia,Nk400,707.36,2023-02-02
0000148,Samsung,galaxy11,506.54,2023-02-02
0000149,Apple,iphone13,316.45,2023-02-02
0000150,Nokia,Nk400,670.09,2023-02-02
0000151,Nokia,Nk400,362.07,2023-02-02
0000152,Samsung,galaxy10,194.86,2023-02-02
0000153,Samsung,watch340,781.03,2023-02-02
0000154,Nokia,Nk320,159.75,2023-02-02
0000155,Samsung,galaxy11,825.36,2023-02-02
0000156,Nokia,Nk400,499.21,2023-02-02
0000157,Apple,iphone12,797.52,2023-02-02
0000158,Apple,IpadMax,719.36,2023-02-02
0000159,Apple,iphone13,886.77,2023-02-02
0000160,Samsung,watch340,817.89,2023-02-02
0000161,Samsung,watch340,280.16,2023-02-02
0000162,Samsung,watch340,531.87,2023-02-02
0000163,Nokia,Nk320,184.86,2023-02-02
0000164,Apple,laptop256,205.2,2023-02-02
0000165,Samsung,galaxy10,744.89,2023-02-02
0000166,Nokia,Nk500,984.0,2023-02-02
0000167,Apple,iphone13,971.02,2023-02-02
0000168,Samsung,galaxy10,447.58,2023-02-02
0000169,Nokia,Nk400,866.24,2023-02-02
0000170,Nokia,Nk320,512.06,2023-02-02
0000171,Samsung,watch340,702.06,2023-02-02
0000172,Nokia,Nk400,313.8,2023-02-02
0000173,Samsung,galaxy12,945.5,2023-02-02
0000174,Nokia,Nk400,159.13,2023-02-02
0000175,Nokia,Nk400,705.73,2023-02-02
0000176,Apple,iphone13,420.0,2023-02-02
0000177,Samsung,watch340,162.68,2023-02-02
0000178,Nokia,Nk500,838.48,2023-02-02
0000179,Apple,iphon11,966.57,2023-02-02
0000180,Samsung,watch340,572.38,2023-02-02
0000181,Apple,IpadMax,761.55,2023-02-02
0000182,Samsung,galaxy10,288.89,2023-02-02
0000183,Nokia,Nk320,764.81,2023-02-02
0000184,Apple,iphone13,929.31,2023-02-02
0000185,Nokia,Nk500,261.75,2023-02-02
0000186,Samsung,watch320,772.24,2023-02-02
0000187,Samsung,galaxy13,644.1,2023-02-02
0000188,Nokia,Nk320,349.65,2023-02-02
0000189,Apple,iphon11,375.2,2023-02-02
0000190,Apple,IpadMini,653.77,2023-02-02
0000191,Apple,Macbook512,584.52,2023-02-02
0000192,Apple,Macbook512,278.43,2023-02-02
0000193,Nokia,Nk320,520.48,2023-02-02
0000194,Apple,iphoneSE,105.73,2023-02-02
0000195,Samsung,galaxy12,643.0,2023-02-02
0000196,Samsung,galaxy10,125.67,2023-02-02
0000197,Apple,iphoneSE,369.47,2023-02-02
0000198,Samsung,watch320,249.02,2023-02-02
0000199,Samsung,galaxy13,791.29,2023-02-02
0000200,Samsung,galaxy12,357.12,2023-02-02
0000201,Nokia,Nk400,696.36,2023-02-02
0000202,Apple,IpadMini,847.92,2023-02-02
0000203,Apple,iphon11,652.73,2023-02-02
0000204,Nokia,Nk320,654.56,2023-02-02
0000205,Apple,iphon11,483.65,2023-02-02
0000206,Apple,iphone13,302.57,2023-02-02
0000207,Samsung,galaxy11,499.0,2023-02-02
0000208,Samsung,galaxy10,944.37,2023-02-02
0000209,Apple,IpadMax,633.61,2023-02-02
0000210,Samsung,watch340,999.78,2023-02-02
0000211,Apple,laptop256,647.71,2023-02-02
0000212,Samsung,watch340,324.7,2023-02-02
0000213,Apple,laptop256,494.47,2023-02-02
0000214,Nokia,Nk400,911.16,2023-02-02
0000215,Apple,iphone12,375.8,2023-02-02
0000216,Samsung,galaxy10,283.36,2023-02-02
0000217,Nokia,Nk320,362.6,2023-02-02
0000218,Samsung,galaxy12,910.23,2023-02-02
0000219,Samsung,watch340,374.4,2023-02-02
0000220,Apple,IpadMax,299.44,2023-02-02
0000221,Nokia,Nk400,713.87,2023-02-02
0000222,Apple,Macbook512,385.33,2023-02-02
0000223,Apple,Macbook512,692.81,2023-02-02
0000224,Nokia,Nk400,281.83,2023-02-02
0000225,Apple,iphone13,368.48,2023-02-02
0000226,Samsung,galaxy13,965.12,2023-02-02
0000227,Apple,iphone13,706.31,2023-02-02
0000228,Apple,iphone12,246.52,2023-02-02
0000229,Samsung,watch320,560.41,2023-02-02
0000230,Nokia,Nk320,618.02,2023-02-02
0000231,Apple,iphoneSE,494.5,2023-02-02
0000232,Samsung,galaxy12,525.0,2023-02-02
0000233,Samsung,galaxy12,181.06,2023-02-02
0000234,Samsung,watch320,549.04,2023-02-02
0000235,Nokia,Nk500,607.25,2023-02-02
0000236,Samsung,watch340,366.17,2023-02-02
0000237,Apple,Macbook512,198.8,2023-02-02
0000238,Apple,iphoneSE,503.56,2023-02-02
0000239,Nokia,Nk400,351.65,2023-02-02
0000240,Apple,Macbook512,291.36,2023-02-02
0000241,Nokia,Nk500,778.19,2023-02-02
0000242,Apple,IpadMax,858.34,2023-02-02
0000243,Samsung,watch320,575.48,2023-02-02
0000244,Apple,IpadMax,746.77,2023-02-02
0000245,Samsung,galaxy13,464.92,2023-02-02
0000246,Nokia,Nk320,742.74,2023-02-02
0000247,Nokia,Nk400,243.46,2023-02-02
0000248,Samsung,galaxy13,918.0,2023-02-02
0000249,Nokia,Nk320,332.95,2023-02-02
0000250,Samsung,galaxy10,406.73,2023-02-02
0000251,Apple,iphone12,878.25,2023-02-02
0000252,Nokia,Nk500,124.2,2023-02-02
0000253,Apple,iphon11,804.49,2023-02-02
0000254,Apple,iphone12,423.8,2023-02-02
0000255,Apple,iphon11,343.13,2023-02-02
0000256,Samsung,galaxy11,567.12,2023-02-02
0000257,Apple,IpadMini,988.01,2023-02-02
0000258,Samsung,galaxy11,447.77,2023-02-02
0000259,Apple,iphoneSE,830.67,2023-02-02
0000260,Nokia,Nk320,275.79,2023-02-02
0000261,Apple,Macbook512,953.45,2023-02-02
0000262,Nokia,Nk320,742.59,2023-02-02
0000263,Nokia,Nk320,705.18,2023-02-02
0000264,Apple,Macbook512,208.2,2023-02-02
0000265,Samsung,watch320,832.6,2023-02-02
0000266,Apple,iphone13,330.49,2023-02-02
0000267,Apple,iphon11,604.54,2023-02-02
0000268,Apple,iphone12,242.21,2023-02-02
0000269,Nokia,Nk500,538.51,2023-02-02
0000270,Samsung,watch320,244.31,2023-02-02
0000271,Samsung,galaxy13,252.01,2023-02-02
0000272,Nokia,Nk320,136.24,2023-02-02
0000273,Apple,iphone12,687.59,2023-02-02
0000274,Nokia,Nk320,570.35,2023-02-02
0000275,Samsung,galaxy12,325.75,2023-02-02
0000276,Apple,laptop256,428.75,2023-02-02
0000277,Samsung,galaxy12,121.39,2023-02-02
0000278,Samsung,galaxy12,516.9,2023-02-02
0000279,Nokia,Nk320,418.67,2023-02-02
0000280,Apple,IpadMax,314.16,2023-02-02
0000281,Nokia,Nk500,829.35,2023-02-02
0000282,Apple,laptop256,464.27,2023-02-02
0000283,Samsung,watch340,830.34,2023-02-02
0000284,Apple,laptop256,629.63,2023-02-02
0000285,Samsung,watch340,763.17,2023-02-02
0000286,Nokia,Nk400,406.57,2023-02-02
0000287,Apple,laptop256,759.93,2023-02-02
0000288,Apple,IpadMax,760.37,2023-02-02
0000289,Apple,iphone13,660.4,2023-02-02
0000290,Nokia,Nk500,511.86,2023-02-02
0000291,Nokia,Nk320,971.69,2023-02-02
0000292,Samsung,watch340,856.38,2023-02-02
0000293,Nokia,Nk400,755.68,2023-02-02
0000294,Samsung,galaxy12,790.95,2023-02-02
0000295,Apple,IpadMax,839.24,2023-02-02
0000296,Apple,iphon11,448.6,2023-02-02
0000297,Samsung,watch340,173.66,2023-02-02
0000298,Samsung,watch340,957.87,2023-02-02
0000299,Nokia,Nk320,177.56,2023-02-02
0000300,Nokia,Nk500,396.83,2023-02-02
0000301,Samsung,galaxy11,202.55,2023-02-02
0000302,Nokia,Nk500,616.56,2023-02-02
0000303,Nokia,Nk400,876.35,2023-02-02
0000304,Nokia,Nk400,865.26,2023-02-02
0000305,Apple,Macbook512,967.11,2023-02-02
0000306,Nokia,Nk400,415.26,2023-02-02
0000307,Nokia,Nk500,643.62,2023-02-02
0000308,Samsung,galaxy11,545.24,2023-02-02
0000309,Apple,iphon11,318.33,2023-02-02
0000310,Nokia,Nk400,847.02,2023-02-02
0000311,Nokia,Nk400,116.51,2023-02-02
0000312,Nokia,Nk400,874.65,2023-02-02
0000313,Samsung,watch320,116.77,2023-02-02
0000314,Apple,IpadMini,490.8,2023-02-02
0000315,Nokia,Nk500,448.54,2023-02-02
0000316,Samsung,watch340,800.14,2023-02-02
0000317,Apple,IpadMax,528.68,2023-02-02
0000318,Samsung,galaxy10,824.05,2023-02-02
0000319,Nokia,Nk500,299.98,2023-02-02
0000320,Nokia,Nk320,392.34,2023-02-02
0000321,Samsung,watch320,625.32,2023-02-02
0000322,Nokia,Nk320,903.64,2023-02-02
0000323,Apple,iphoneSE,447.91,2023-02-02
0000324,Nokia,Nk500,259.9,2023-02-02
0000325,Apple,iphoneSE,797.91,2023-02-02
0000326,Apple,iphone13,244.4,2023-02-02
0000327,Apple,IpadMax,616.71,2023-02-02
0000328,Nokia,Nk400,763.84,2023-02-02
0000329,Samsung,watch340,925.54,2023-02-02
0000330,Nokia,Nk320,594.87,2023-02-02
0000331,Apple,IpadMax,337.61,2023-02-02
0000332,Samsung,watch340,618.48,2023-02-02
0000333,Samsung,watch320,516.06,2023-02-02
0000334,Nokia,Nk500,625.56,2023-02-02
0000335,Nokia,Nk320,239.4,2023-02-02
0000336,Apple,IpadMini,623.23,2023-02-02
0000337,Apple,IpadMini,674.16,2023-02-02
0000338,Samsung,watch320,457.82,2023-02-02
0000339,Nokia,Nk320,440.26,2023-02-02
0000340,Apple,iphone13,403.25,2023-02-02
0000341,Samsung,watch340,813.21,2023-02-02
0000342,Nokia,Nk400,164.43,2023-02-02
0000343,Samsung,galaxy11,111.35,2023-02-02
0000344,Apple,iphon11,721.51,2023-02-02
0000345,Apple,iphone12,912.11,2023-02-02
0000346,Samsung,watch320,771.95,2023-02-02
0000347,Samsung,galaxy11,421.5,2023-02-02
0000348,Samsung,galaxy12,593.36,2023-02-02
0000349,Samsung,galaxy10,460.15,2023-02-02
0000350,Apple,iphon11,868.53,2023-02-02
0000351,Nokia,Nk500,618.35,2023-02-02
0000352,Apple,iphone12,753.22,2023-02-02
0000353,Apple,IpadMax,470.94,2023-02-02
0000354,Samsung,galaxy11,265.66,2023-02-02
0000355,Samsung,galaxy10,222.51,2023-02-02
0000356,Samsung,galaxy10,558.1,2023-02-02
0000357,Apple,IpadMax,592.32,2023-02-02
0000358,Nokia,Nk500,159.33,2023-02-02
0000359,Apple,IpadMax,201.26,2023-02-02
0000360,Apple,iphon11,282.67,2023-02-02
0000361,Samsung,galaxy12,221.06,2023-02-02
0000362,Samsung,watch320,386.39,2023-02-02
0000363,Nokia,Nk320,912.79,2023-02-02
0000364,Apple,iphoneSE,540.55,2023-02-02
0000365,Nokia,Nk500,195.2,2023-02-02
0000366,Samsung,watch340,393.17,2023-02-02
0000367,Nokia,Nk400,995.76,2023-02-02
0000368,Nokia,Nk400,415.48,2023-02-02
0000369,Samsung,watch320,157.88,2023-02-02
0000370,Apple,iphone12,899.58,2023-02-02
0000371,Nokia,Nk320,550.92,2023-02-02
0000372,Nokia,Nk500,143.09,2023-02-02
0000373,Apple,iphon11,400.83,2023-02-02
0000374,Samsung,galaxy10,146.78,2023-02-02
0000375,Apple,IpadMini,672.03,2023-02-02
0000376,Samsung,watch340,407.33,2023-02-02
0000377,Nokia,Nk400,666.07,2023-02-02
0000378,Samsung,galaxy12,627.59,2023-02-02
0000379,Nokia,Nk320,847.96,2023-02-02
0000380,Nokia,Nk320,996.99,2023-02-02
0000381,Apple,iphon11,867.59,2023-02-02
0000382,Apple,iphone12,452.56,2023-02-02
0000383,Nokia,Nk320,568.92,2023-02-02
0000384,Apple,laptop256,673.87,2023-02-02
0000385,Samsung,galaxy13,729.53,2023-02-02
0000386,Nokia,Nk400,576.86,2023-02-02
0000387,Samsung,watch340,441.55,2023-02-02
0000388,Apple,iphone12,799.12,2023-02-02
0000389,Apple,iphone13,497.05,2023-02-02
0000390,Nokia,Nk500,233.13,2023-02-02
0000391,Apple,iphon11,666.27,2023-02-02
0000392,Nokia,Nk400,775.52,2023-02-02
0000393,Samsung,watch320,622.28,2023-02-02
0000394,Samsung,galaxy13,656.45,2023-02-02
0000395,Nokia,Nk320,470.25,2023-02-02
0000396,Apple,IpadMax,401.36,2023-02-02
0000397,Nokia,Nk320,176.8,2023-02-02
0000398,Apple,laptop256,403.16,2023-02-02
0000399,Samsung,galaxy10,674.83,2023-02-02
0000400,Nokia,Nk400,270.73,2023-02-02
0000401,Nokia,Nk500,813.71,2023-02-02
0000402,Samsung,galaxy11,828.23,2023-02-02
0000403,Apple,iphoneSE,917.36,2023-02-02
0000404,Nokia,Nk320,816.14,2023-02-02
0000405,Samsung,watch340,467.88,2023-02-02
0000406,Apple,iphon11,445.94,2023-02-02
0000407,Samsung,galaxy12,404.17,2023-02-02
0000408,Samsung,galaxy12,409.55,2023-02-02
0000409,Nokia,Nk500,748.92,2023-02-02
0000410,Samsung,watch320,374.81,2023-02-02
0000411,Samsung,galaxy11,208.06,2023-02-02
0000412,Nokia,Nk400,124.65,2023-02-02
0000413,Samsung,watch320,480.52,2023-02-02
0000414,Nokia,Nk500,579.1,2023-02-02
0000415,Apple,IpadMax,860.55,2023-02-02
0000416,Apple,iphone13,293.06,2023-02-02
0000417,Samsung,watch320,812.79,2023-02-02
0000418,Apple,laptop256,108.12,2023-02-02
0000419,Samsung,galaxy13,794.3,2023-02-02
0000420,Apple,IpadMax,693.04,2023-02-02
0000421,Samsung,galaxy10,322.52,2023-02-02
0000422,Nokia,Nk400,384.22,2023-02-02
0000423,Nokia,Nk400,243.42,2023-02-02
0000424,Nokia,Nk400,992.47,2023-02-02
0000425,Samsung,galaxy10,839.07,2023-02-02
0000426,Nokia,Nk320,365.3,2023-02-02
0000427,Apple,IpadMax,979.24,2023-02-02
0000428,Apple,iphone13,563.18,2023-02-02
0000429,Samsung,watch320,681.2,2023-02-02
0000430,Apple,iphone12,179.93,2023-02-02
0000431,Samsung,galaxy11,296.25,2023-02-02
0000432,Apple,iphoneSE,191.79,2023-02-02
0000433,Samsung,galaxy10,855.15,2023-02-02
0000434,Apple,iphone12,917.29,2023-02-02
0000435,Samsung,galaxy10,292.6,2023-02-02
0000436,Samsung,watch340,934.41,2023-02-02
0000437,Samsung,galaxy11,721.64,2023-02-02
0000438,Samsung,galaxy12,964.49,2023-02-02
0000439,Apple,iphone13,959.84,2023-02-02
0000440,Samsung,galaxy10,744.53,2023-02-02
0000441,Samsung,watch320,817.49,2023-02-02
0000442,Samsung,galaxy13,418.32,2023-02-02
0000443,Samsung,galaxy10,129.48,2023-02-02
0000444,Apple,iphon11,782.52,2023-02-02
0000445,Nokia,Nk320,913.44,2023-02-02
0000446,Nokia,Nk320,674.61,2023-02-02
0000447,Samsung,galaxy11,402.39,2023-02-02
0000448,Apple,IpadMini,295.91,2023-02-02
0000449,Nokia,Nk320,180.15,2023-02-02
0000450,Samsung,watch320,626.73,2023-02-02
0000451,Nokia,Nk400,483.25,2023-02-02
0000452,Apple,IpadMax,830.73,2023-02-02
0000453,Apple,iphon11,186.67,2023-02-02
0000454,Nokia,Nk500,341.01,2023-02-02
0000455,Apple,Macbook512,883.1,2023-02-02
0000456,Samsung,galaxy13,691.67,2023-02-02
0000457,Nokia,Nk320,482.22,2023-02-02
0000458,Apple,iphoneSE,360.29,2023-02-02
0000459,Apple,Macbook512,261.91,2023-02-02
0000460,Apple,laptop256,488.81,2023-02-02
0000461,Samsung,galaxy11,388.68,2023-02-02
0000462,Samsung,galaxy13,460.4,2023-02-02
0000463,Nokia,Nk500,309.57,2023-02-02
0000464,Apple,IpadMini,299.16,2023-02-02
0000465,Apple,IpadMini,272.2,2023-02-02
0000466,Samsung,watch340,337.07,2023-02-02
0000467,Apple,iphoneSE,980.08,2023-02-02
0000468,Apple,IpadMax,972.37,2023-02-02
0000469,Nokia,Nk500,913.77,2023-02-02
0000470,Apple,iphone12,511.92,2023-02-02
0000471,Samsung,galaxy13,972.62,2023-02-02
0000472,Samsung,watch320,802.35,2023-02-02
0000473,Apple,iphone12,604.6,2023-02-02
0000474,Samsung,galaxy10,197.19,2023-02-02
0000475,Samsung,watch320,875.52,2023-02-02
0000476,Samsung,galaxy10,255.64,2023-02-02
0000477,Nokia,Nk500,908.29,2023-02-02
0000478,Nokia,Nk320,888.77,2023-02-02
0000479,Samsung,galaxy10,577.71,2023-02-02
0000480,Apple,Macbook512,216.9,2023-02-02
0000481,Samsung,galaxy11,797.39,2023-02-02
0000482,Nokia,Nk400,299.41,2023-02-02
0000483,Apple,IpadMini,473.85,2023-02-02
0000484,Apple,IpadMax,567.96,2023-02-02
0000485,Samsung,watch320,543.85,2023-02-02
0000486,Apple,IpadMini,741.88,2023-02-02
0000487,Nokia,Nk500,468.75,2023-02-02
0000488,Nokia,Nk500,210.5,2023-02-02
0000489,Samsung,watch320,989.19,2023-02-02
0000490,Apple,laptop256,335.35,2023-02-02
0000491,Samsung,watch320,535.46,2023-02-02
0000492,Apple,Macbook512,212.65,2023-02-02
0000493,Nokia,Nk320,576.09,2023-02-02
0000494,Nokia,Nk400,107.39,2023-02-02
0000495,Nokia,Nk400,904.17,2023-02-02
0000496,Samsung,galaxy12,406.18,2023-02-02
0000497,Apple,Macbook512,233.21,2023-02-02
0000498,Nokia,Nk400,757.53,2023-02-02
0000499,Apple,iphoneSE,998.58,2023-02-02
0000500,Apple,iphon11,267.34,2023-02-02
0000501,Samsung,watch320,680.15,2023-02-02
0000502,Samsung,galaxy11,388.97,2023-02-02
0000503,Nokia,Nk320,207.3,2023-02-02
0000504,Nokia,Nk320,232.11,2023-02-02
0000505,Apple,Macbook512,162.91,2023-02-02
0000506,Nokia,Nk400,894.27,2023-02-02
0000507,Apple,IpadMax,455.13,2023-02-02
0000508,Nokia,Nk500,819.25,2023-02-02
0000509,Apple,iphon11,744.56,2023-02-02
0000510,Samsung,watch340,840.13,2023-02-02
0000511,Apple,iphon11,563.64,2023-02-02
0000512,Nokia,Nk320,592.35,2023-02-02
0000513,Samsung,galaxy13,663.83,2023-02-02
0000514,Apple,IpadMini,280.98,2023-02-02
0000515,Samsung,galaxy11,256.78,2023-02-02
0000516,Nokia,Nk320,857.45,2023-02-02
0000517,Nokia,Nk320,710.28,2023-02-02
0000518,Samsung,watch320,451.86,2023-02-02
0000519,Nokia,Nk500,974.81,2023-02-02
0000520,Nokia,Nk320,191.11,2023-02-02
0000521,Nokia,Nk400,256.17,2023-02-02
0000522,Apple,IpadMini,765.55,2023-02-02
0000523,Nokia,Nk400,826.67,2023-02-02
0000524,Apple,laptop256,401.09,2023-02-02
0000525,Nokia,Nk400,747.94,2023-02-02
0000526,Nokia,Nk320,971.21,2023-02-02
0000527,Nokia,Nk400,575.69,2023-02-02
0000528,Samsung,watch340,714.41,2023-02-02
0000529,Apple,iphone12,980.99,2023-02-02
0000530,Apple,iphon11,339.13,2023-02-02
0000531,Samsung,watch320,112.62,2023-02-02
0000532,Nokia,Nk400,851.86,2023-02-02
0000533,Apple,iphon11,252.16,2023-02-02
0000534,Apple,Macbook512,431.1,2023-02-02
0000535,Apple,laptop256,317.47,2023-02-02
0000536,Nokia,Nk400,141.05,2023-02-02
0000537,Samsung,galaxy13,849.31,2023-02-02
0000538,Samsung,watch320,398.71,2023-02-02
0000539,Apple,iphoneSE,716.57,2023-02-02
0000540,Nokia,Nk400,123.17,2023-02-02
0000541,Apple,iphone13,337.34,2023-02-02
0000542,Samsung,galaxy10,582.02,2023-02-02
0000543,Samsung,galaxy13,242.29,2023-02-02
0000544,Samsung,watch320,794.23,2023-02-02
0000545,Samsung,galaxy13,224.14,2023-02-02
0000546,Apple,laptop256,209.0,2023-02-02
0000547,Samsung,galaxy10,949.02,2023-02-02
0000548,Nokia,Nk400,595.46,2023-02-02
0000549,Apple,IpadMini,152.28,2023-02-02
0000550,Samsung,galaxy12,250.35,2023-02-02
0000551,Apple,iphone12,255.34,2023-02-02
0000552,Nokia,Nk320,522.13,2023-02-02
0000553,Apple,iphon11,825.08,2023-02-02
0000554,Samsung,galaxy11,236.15,2023-02-02
0000555,Samsung,galaxy11,500.53,2023-02-02
0000556,Samsung,watch320,705.69,2023-02-02
0000557,Nokia,Nk400,292.5,2023-02-02
0000558,Samsung,watch320,260.38,2023-02-02
0000559,Nokia,Nk500,201.84,2023-02-02
